symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
DEEPAKFERT,1597.00,1617.50,1577.10,1582.10,1590.58,SHORT,1597.00,1590.58,1590.58,true,6.42,0.40
ACMESOLAR,352.30,354.70,342.20,349.60,351.23,SHORT,352.30,351.23,351.23,true,1.07,0.30
ELECON,545.05,553.70,536.25,543.50,547.62,LONG,545.05,547.62,547.62,true,2.57,0.47
PINELABS,153.59,153.59,148.05,150.01,153.57,SKIP,,,,,,
HONASA,415.85,420.00,412.75,419.85,417.95,LONG,415.85,417.95,417.95,true,2.10,0.50
SONACOMS,622.00,623.90,612.25,614.90,620.53,SHORT,622.00,620.53,620.53,true,1.47,0.24
GLAND,2193.30,2307.00,2185.00,2301.10,2193.68,SKIP,,,,,,
CONCORDBIO,1345.00,1358.80,1311.60,1317.90,1352.20,LONG,1345.00,1352.20,1352.20,true,7.20,0.54
ABSLAMC,1152.10,1194.10,1151.20,1170.30,1202.20,LONG,1152.10,1202.20,1170.30,false,18.20,1.58
LTTS,3335.00,3370.00,3298.00,3321.00,3347.52,LONG,3335.00,3347.52,3347.52,true,12.52,0.38
