symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CANHLIFE,154.50,156.00,147.87,148.75,151.53,SHORT,154.50,151.53,151.53,true,2.97,1.92
KAYNES,3850.00,3922.00,3703.00,3717.00,3801.06,SHORT,3850.00,3801.06,3801.06,true,48.94,1.27
AIIL,621.60,628.20,609.00,624.30,3092.06,LONG,621.60,3092.06,624.30,false,2.70,0.43
ATHERENERG,692.45,699.60,662.45,671.00,690.08,SHORT,692.45,690.08,690.08,true,2.37,0.34
GODIGIT,340.00,341.80,333.05,336.35,340.02,SKIP,,,,,,
JAINREC,397.50,404.50,390.80,401.70,401.84,LONG,397.50,401.84,401.84,true,4.34,1.09
KIRLOSENG,1221.50,1238.00,1177.20,1180.00,1229.29,LONG,1221.50,1229.29,1229.29,true,7.79,0.64
LTFOODS,381.50,385.50,365.10,366.25,378.36,SHORT,381.50,378.36,378.36,true,3.14,0.82
BLS,313.70,314.45,305.95,306.75,313.17,SHORT,313.70,313.17,313.17,true,0.53,0.17
INTELLECT,991.40,996.25,940.15,942.00,982.57,SHORT,991.40,982.57,982.57,true,8.83,0.89
