symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
KIRLOSENG,744.05,745.50,723.20,726.40,745.76,LONG,744.05,745.76,726.40,false,-17.65,-2.37
REDINGTON,243.65,252.95,242.70,244.50,251.34,LONG,243.65,251.34,251.34,true,7.69,3.16
MEDANTA,1214.70,1219.70,1180.00,1186.00,1213.61,SKIP,,,,,,
ZENSARTECH,698.00,707.25,683.30,685.90,721.00,LONG,698.00,721.00,685.90,false,-12.10,-1.73
WELCORP,767.60,769.60,750.05,757.70,768.16,SKIP,,,,,,
ABDL,316.00,318.00,307.50,308.30,313.13,SHORT,316.00,313.13,313.13,true,2.87,0.91
VTL,461.10,468.80,450.00,450.95,462.85,LONG,461.10,462.85,462.85,true,1.75,0.38
CRAFTSMAN,4821.00,4823.50,4693.40,4735.10,4736.58,SHORT,4821.00,4736.58,4736.58,true,84.42,1.75
JWL,359.00,361.30,335.50,339.85,355.86,SHORT,359.00,355.86,355.86,true,3.14,0.87
MCX,1259.00,1267.00,1197.00,1198.00,6260.26,LONG,1259.00,6260.26,1198.00,false,-61.00,-4.85
