symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
PINELABS,152.00,152.70,149.47,149.84,153.82,LONG,152.00,153.82,149.84,false,-2.16,-1.42
DOMS,2337.00,2381.80,2315.40,2342.80,2226.67,SHORT,2337.00,2226.67,2342.80,false,-5.80,-0.25
CPPLUS,3374.00,3515.60,3374.00,3515.60,3351.11,SHORT,3374.00,3351.11,3515.60,false,-141.60,-4.20
HONASA,404.65,407.65,399.50,406.95,401.40,SHORT,404.65,401.40,401.40,true,3.25,0.80
VTL,632.00,665.90,630.00,664.55,623.57,SHORT,632.00,623.57,664.55,false,-32.55,-5.15
GODIGIT,295.00,302.90,292.30,301.05,294.78,SKIP,,,,,,
ACMESOLAR,331.90,339.00,327.00,331.75,333.62,LONG,331.90,333.62,333.62,true,1.72,0.52
BHEL,392.80,409.45,391.35,406.40,388.19,SHORT,392.80,388.19,406.40,false,-13.60,-3.46
CONCORDBIO,1340.00,1374.20,1336.70,1346.90,1358.65,LONG,1340.00,1358.65,1358.65,true,18.65,1.39
ASTERDM,768.00,791.80,767.10,788.60,768.71,SKIP,,,,,,
