symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
JSWDULUX,3617.60,3677.00,3617.00,3639.60,3590.51,SHORT,3617.60,3590.51,3639.60,false,-22.00,-0.61
SPLPETRO,654.25,657.70,648.50,649.10,656.75,LONG,654.25,656.75,656.75,true,2.50,0.38
IPCALAB,1460.30,1464.70,1435.00,1437.90,1470.55,LONG,1460.30,1470.55,1437.90,false,-22.40,-1.53
ZFCVINDIA,2354.00,2449.00,2340.00,2433.00,14187.82,LONG,2354.00,14187.82,2433.00,false,79.00,3.36
EMCURE,1438.60,1438.60,1395.60,1397.00,1444.40,LONG,1438.60,1444.40,1397.00,false,-41.60,-2.89
GALLANTT,591.95,594.85,582.00,589.00,594.63,LONG,591.95,594.63,594.63,true,2.68,0.45
SHYAMMETL,800.00,812.45,796.60,810.05,800.36,SKIP,,,,,,
TIMKEN,3090.00,3107.70,3036.80,3086.40,3052.06,SHORT,3090.00,3052.06,3052.06,true,37.94,1.23
JAINREC,384.40,412.45,382.25,405.10,383.72,SHORT,384.40,383.72,383.72,true,0.68,0.18
CAPLIPOINT,1965.00,1969.50,1944.00,1956.80,1961.35,SHORT,1965.00,1961.35,1961.35,true,3.65,0.19
