symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GALLANTT,320.45,329.10,310.10,315.00,313.94,SHORT,320.45,313.94,313.94,true,6.51,2.03
SAPPHIRE,296.70,307.75,292.95,294.80,297.81,LONG,296.70,297.81,297.81,true,1.11,0.37
BLUEDART,6168.55,6281.65,6001.20,6065.45,6176.33,LONG,6168.55,6176.33,6176.33,true,7.78,0.13
TBOTEK,1597.55,1619.50,1518.85,1614.95,1616.90,LONG,1597.55,1616.90,1616.90,true,19.35,1.21
GODFRYPHLP,1818.00,1818.00,1653.00,1658.00,5326.80,LONG,1818.00,5326.80,1658.00,false,-160.00,-8.80
RRKABEL,1155.00,1163.70,1134.90,1137.40,1138.73,SHORT,1155.00,1138.73,1138.73,true,16.27,1.41
COHANCE,1070.00,1164.30,1070.00,1122.70,1050.86,SHORT,1070.00,1050.86,1122.70,false,-52.70,-4.93
DCMSHRIRAM,1052.00,1074.55,1036.00,1061.50,1036.80,SHORT,1052.00,1036.80,1036.80,true,15.20,1.44
JUBLPHARMA,983.55,999.65,953.55,962.75,978.68,SHORT,983.55,978.68,978.68,true,4.87,0.50
SPLPETRO,615.95,632.00,608.05,611.00,614.88,SHORT,615.95,614.88,614.88,true,1.07,0.17
