symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CANHLIFE,143.98,144.80,139.27,140.97,142.41,SHORT,143.98,142.41,142.41,true,1.57,1.09
IDEA,11.10,11.11,10.80,10.82,11.07,SHORT,11.10,11.07,11.07,true,0.03,0.27
AIIL,650.00,658.70,621.10,629.00,661.17,LONG,650.00,661.17,629.00,false,-21.00,-3.23
VTL,419.95,424.05,415.00,417.40,420.57,LONG,419.95,420.57,420.57,true,0.62,0.15
SARDAEN,486.45,494.30,483.05,490.45,488.15,LONG,486.45,488.15,488.15,true,1.70,0.35
LTFOODS,369.95,370.00,364.05,364.65,370.19,SKIP,,,,,,
NIVABUPA,78.98,79.56,78.50,78.50,78.79,SHORT,78.98,78.79,78.79,true,0.19,0.24
PNB,125.04,129.04,125.01,128.50,127.24,LONG,125.04,127.24,127.24,true,2.20,1.76
ACMESOLAR,219.67,223.32,214.61,217.01,222.16,LONG,219.67,222.16,222.16,true,2.49,1.13
BHARATFORG,1444.10,1478.00,1444.10,1457.00,1452.43,LONG,1444.10,1452.43,1452.43,true,8.33,0.58
