symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CHENNPETRO,991.80,1000.40,979.30,986.00,1041.02,LONG,991.80,1041.02,986.00,false,-5.80,-0.58
MRPL,169.98,171.74,167.56,167.93,175.87,LONG,169.98,175.87,167.93,false,-2.05,-1.21
CUB,194.50,203.30,192.20,202.95,256.75,LONG,194.50,256.75,202.95,false,8.45,4.34
MANAPPURAM,278.00,286.30,277.80,281.40,274.76,SHORT,278.00,274.76,281.40,false,-3.40,-1.22
INDUSTOWER,391.20,398.95,390.45,397.45,410.08,LONG,391.20,410.08,397.45,false,6.25,1.60
APTUS,287.25,292.75,284.00,289.95,285.55,SHORT,287.25,285.55,285.55,true,1.70,0.59
JSWDULUX,3324.00,3363.40,3315.50,3359.90,3340.23,LONG,3324.00,3340.23,3340.23,true,16.23,0.49
AEGISVOPAK,271.00,272.80,266.90,271.00,270.99,SKIP,,,,,,
CEMPRO,815.00,831.65,815.00,825.65,823.42,LONG,815.00,823.42,823.42,true,8.42,1.03
IKS,1620.00,1625.50,1596.30,1603.90,1626.73,LONG,1620.00,1626.73,1603.90,false,-16.10,-0.99
