symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
VIJAYA,1018.50,1080.60,1018.50,1069.50,1010.73,SHORT,1018.50,1010.73,1069.50,false,-51.00,-5.01
SAPPHIRE,307.75,310.55,294.75,295.10,304.55,SHORT,307.75,304.55,304.55,true,3.20,1.04
GODREJIND,1161.75,1174.20,1115.20,1141.95,1135.38,SHORT,1161.75,1135.38,1135.38,true,26.37,2.27
CARTRADE,1568.85,1616.20,1546.75,1599.90,1551.10,SHORT,1568.85,1551.10,1551.10,true,17.75,1.13
SYRMA,423.00,424.50,414.00,417.50,416.49,SHORT,423.00,416.49,416.49,true,6.51,1.54
SAGILITY,42.89,42.89,41.00,41.33,42.23,SHORT,42.89,42.23,42.23,true,0.66,1.54
GODIGIT,289.45,308.00,289.45,300.65,295.65,LONG,289.45,295.65,295.65,true,6.20,2.14
SAILIFE,694.00,708.50,677.80,705.35,700.24,LONG,694.00,700.24,700.24,true,6.24,0.90
APTUS,297.00,297.85,288.70,290.70,296.75,SKIP,,,,,,
TATAINVEST,611.00,617.00,609.00,610.00,6154.01,LONG,611.00,6154.01,610.00,false,-1.00,-0.16
