symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CHENNPETRO,995.60,1034.70,987.40,1033.00,1031.54,LONG,995.60,1031.54,1031.54,true,35.94,3.61
CUB,204.00,212.30,203.35,208.00,266.05,LONG,204.00,266.05,208.00,false,4.00,1.96
MRPL,168.62,181.18,168.62,180.05,172.67,LONG,168.62,172.67,172.67,true,4.05,2.40
AEGISVOPAK,268.50,270.40,265.70,266.50,269.79,LONG,268.50,269.79,269.79,true,1.29,0.48
CANBK,141.92,145.52,141.60,144.46,145.38,LONG,141.92,145.38,145.38,true,3.46,2.44
MINDACORP,604.30,613.90,604.30,606.45,603.97,SKIP,,,,,,
INDUSTOWER,398.70,398.70,393.45,395.30,410.98,LONG,398.70,410.98,395.30,false,-3.40,-0.85
BANKINDIA,142.59,145.30,142.11,142.52,145.94,LONG,142.59,145.94,142.52,false,-0.07,-0.05
MANAPPURAM,280.90,285.30,277.90,282.95,282.25,LONG,280.90,282.25,282.25,true,1.35,0.48
APTUS,293.90,295.25,290.40,293.25,289.03,SHORT,293.90,289.03,293.25,false,0.65,0.22
