symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
VMM,137.80,138.45,135.83,136.81,137.69,SKIP,,,,,,
ANANDRATHI,1250.00,1270.00,1216.10,1229.50,2438.51,LONG,1250.00,2438.51,1229.50,false,-20.50,-1.64
ONESOURCE,2015.00,2047.00,1980.30,1993.90,1996.52,SHORT,2015.00,1996.52,1996.52,true,18.48,0.92
ELECON,629.00,634.00,622.70,624.95,629.60,SKIP,,,,,,
SHYAMMETL,855.30,875.00,853.40,867.60,847.98,SHORT,855.30,847.98,867.60,false,-12.30,-1.44
JSWDULUX,3635.00,3650.00,3573.00,3604.20,3636.12,SKIP,,,,,,
SOBHA,1555.70,1680.00,1550.00,1645.50,1531.13,SHORT,1555.70,1531.13,1645.50,false,-89.80,-5.77
STARHEALTH,422.20,430.70,421.05,428.40,421.98,SKIP,,,,,,
EMCURE,1365.70,1374.90,1343.00,1362.00,1334.89,SHORT,1365.70,1334.89,1362.00,false,3.70,0.27
ERIS,1746.50,1780.00,1732.10,1755.10,1745.51,SKIP,,,,,,
