symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
EMCURE,1677.40,1688.80,1630.80,1665.00,1656.43,SHORT,1677.40,1656.43,1656.43,true,20.97,1.25
GPIL,304.00,306.25,301.70,304.90,304.99,LONG,304.00,304.99,304.99,true,0.99,0.33
NAVINFLUOR,7099.00,7119.00,6985.50,7087.00,7039.86,SHORT,7099.00,7039.86,7039.86,true,59.14,0.83
ZEEL,93.03,94.74,91.98,92.45,93.40,LONG,93.03,93.40,93.40,true,0.37,0.40
THELEELA,421.50,428.50,415.60,419.60,422.13,LONG,421.50,422.13,422.13,true,0.63,0.15
APARINDS,12478.00,12862.00,12423.00,12796.00,12522.50,LONG,12478.00,12522.50,12522.50,true,44.50,0.36
CIEINDIA,485.00,487.65,479.55,481.40,477.88,SHORT,485.00,477.88,481.40,false,3.60,0.74
INDIAMART,2068.50,2105.40,2062.20,2092.10,2057.51,SHORT,2068.50,2057.51,2092.10,false,-23.60,-1.14
PFOCUS,294.65,308.45,281.10,307.35,303.20,LONG,294.65,303.20,303.20,true,8.55,2.90
ACUTAAS,2699.70,2739.00,2640.00,2726.70,2705.81,LONG,2699.70,2705.81,2705.81,true,6.11,0.23
