symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
MEDANTA,1171.50,1205.00,1171.50,1200.00,1190.99,LONG,1171.50,1190.99,1190.99,true,19.49,1.66
KIRLOSENG,740.00,751.90,727.15,746.50,748.49,LONG,740.00,748.49,748.49,true,8.49,1.15
ABDL,318.00,318.00,306.50,306.50,317.93,SKIP,,,,,,
VTL,463.00,469.20,455.10,456.35,467.42,LONG,463.00,467.42,467.42,true,4.42,0.95
WELCORP,770.00,784.20,760.40,765.95,771.15,LONG,770.00,771.15,771.15,true,1.15,0.15
JWL,370.15,371.15,352.95,353.20,370.17,SKIP,,,,,,
ZENSARTECH,731.25,733.20,699.55,700.30,742.96,LONG,731.25,742.96,700.30,false,-30.95,-4.23
GLAND,1414.90,1430.00,1399.10,1399.90,1411.40,SHORT,1414.90,1411.40,1411.40,true,3.50,0.25
CRAFTSMAN,4861.00,4861.00,4590.20,4598.40,4886.06,LONG,4861.00,4886.06,4598.40,false,-262.60,-5.40
FLUOROCHEM,3912.00,3964.00,3809.30,3884.10,3914.49,SKIP,,,,,,
