symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
KIRLOSENG,741.75,753.45,739.00,748.40,736.47,SHORT,741.75,736.47,748.40,false,-6.65,-0.90
MEDANTA,1205.90,1218.00,1175.80,1177.20,1209.78,LONG,1205.90,1209.78,1209.78,true,3.88,0.32
CRAFTSMAN,4800.00,4955.00,4762.90,4861.00,4748.21,SHORT,4800.00,4748.21,4861.00,false,-61.00,-1.27
ZENSARTECH,703.90,741.00,701.10,731.30,714.95,LONG,703.90,714.95,714.95,true,11.05,1.57
WELCORP,778.00,784.00,764.00,772.05,779.92,LONG,778.00,779.92,779.92,true,1.92,0.25
JWL,367.45,376.95,364.30,370.20,368.86,LONG,367.45,368.86,368.86,true,1.41,0.38
TECHNOE,1090.90,1122.20,1087.80,1092.20,1088.12,SHORT,1090.90,1088.12,1088.12,true,2.78,0.25
ABDL,323.00,324.50,313.75,315.25,316.00,SHORT,323.00,316.00,316.00,true,7.00,2.17
LINDEINDIA,6449.50,6570.50,6428.50,6486.00,6394.14,SHORT,6449.50,6394.14,6486.00,false,-36.50,-0.57
GLAND,1422.00,1440.00,1401.60,1414.10,1422.18,SKIP,,,,,,
