symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ECLERX,1783.80,1834.40,1783.80,1825.20,3601.29,LONG,1783.80,3601.29,1825.20,false,41.40,2.32
ANGELONE,321.70,328.40,319.30,320.20,3231.80,LONG,321.70,3231.80,320.20,false,-1.50,-0.47
BEML,2207.50,2230.00,2160.50,2180.00,4455.82,LONG,2207.50,4455.82,2180.00,false,-27.50,-1.25
MCX,1514.00,1597.00,1504.00,1592.00,7379.99,LONG,1514.00,7379.99,1592.00,false,78.00,5.15
SPLPETRO,738.00,738.80,725.00,725.05,731.14,SHORT,738.00,731.14,731.14,true,6.86,0.93
AIIL,504.00,504.20,493.90,500.30,2483.50,LONG,504.00,2483.50,500.30,false,-3.70,-0.73
COHANCE,1055.00,1061.50,1022.40,1027.00,1054.75,SKIP,,,,,,
UNIONBANK,144.63,148.51,144.26,145.88,153.07,LONG,144.63,153.07,145.88,false,1.25,0.86
NUVAMA,1480.50,1560.00,1475.50,1516.00,7337.08,LONG,1480.50,7337.08,1516.00,false,35.50,2.40
LICI,468.95,475.55,468.30,470.65,957.42,LONG,468.95,957.42,470.65,false,1.70,0.36
