symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
MRPL,181.91,182.88,176.00,182.07,184.05,LONG,181.91,184.05,182.07,false,0.16,0.09
POWERGRID,290.20,291.00,283.50,290.25,295.62,LONG,290.20,295.62,290.25,false,0.05,0.02
THELEELA,411.05,417.90,407.00,415.10,416.13,LONG,411.05,416.13,416.13,true,5.08,1.24
IRB,21.00,21.90,20.72,21.84,22.12,LONG,21.00,22.12,21.84,false,0.84,4.00
PIRAMALFIN,1770.10,1788.10,1730.00,1749.40,1811.58,LONG,1770.10,1811.58,1749.40,false,-20.70,-1.17
PERSISTENT,4970.10,5267.00,4963.90,5222.60,5042.98,LONG,4970.10,5042.98,5042.98,true,72.88,1.47
PWL,87.50,90.45,85.95,89.78,88.37,LONG,87.50,88.37,88.37,true,0.87,0.99
ATHERENERG,760.80,774.90,745.00,762.00,771.04,LONG,760.80,771.04,771.04,true,10.24,1.35
GODIGIT,319.90,322.10,312.85,321.25,322.40,LONG,319.90,322.40,321.25,false,1.35,0.42
KPRMILL,825.00,832.70,814.05,830.60,834.84,LONG,825.00,834.84,830.60,false,5.60,0.68
