symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GALLANTT,365.00,369.00,342.00,345.60,327.30,SHORT,365.00,327.30,345.60,false,19.40,5.32
HOMEFIRST,1002.55,1033.15,999.30,1014.60,1002.44,SKIP,,,,,,
CEATLTD,2971.50,2989.95,2915.00,2921.85,2989.66,LONG,2971.50,2989.66,2989.66,true,18.16,0.61
DCMSHRIRAM,1049.95,1083.75,1032.40,1076.60,1058.62,LONG,1049.95,1058.62,1058.62,true,8.67,0.83
COHANCE,1114.00,1179.35,1114.00,1164.95,1127.53,LONG,1114.00,1127.53,1127.53,true,13.53,1.21
INDIAMART,2207.40,2210.00,2162.05,2184.90,2195.67,SHORT,2207.40,2195.67,2195.67,true,11.73,0.53
REDINGTON,219.20,225.05,208.45,225.00,211.08,SHORT,219.20,211.08,211.08,true,8.12,3.70
SOBHA,1317.55,1338.00,1295.15,1314.00,1335.79,LONG,1317.55,1335.79,1335.79,true,18.24,1.38
SBICARD,815.10,824.00,808.65,810.65,824.63,LONG,815.10,824.63,810.65,false,-4.45,-0.55
ACUTAAS,1309.00,1310.00,1243.30,1264.50,2617.36,LONG,1309.00,2617.36,1264.50,false,-44.50,-3.40
