symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
KIRLOSENG,756.00,764.80,743.00,757.65,757.63,LONG,756.00,757.63,757.63,true,1.63,0.22
AIIL,376.10,380.40,365.20,372.10,1881.68,LONG,376.10,1881.68,372.10,false,-4.00,-1.06
CRAFTSMAN,4773.00,4890.00,4773.00,4845.20,4775.50,SKIP,,,,,,
MEDANTA,1282.80,1295.00,1242.00,1247.00,1264.98,SHORT,1282.80,1264.98,1264.98,true,17.82,1.39
JWL,389.00,390.60,374.60,382.20,393.79,LONG,389.00,393.79,382.20,false,-6.80,-1.75
GLAND,1456.00,1486.00,1442.70,1479.70,1451.74,SHORT,1456.00,1451.74,1451.74,true,4.26,0.29
ZENSARTECH,672.00,696.25,661.40,676.55,685.10,LONG,672.00,685.10,685.10,true,13.10,1.95
ERIS,1415.00,1490.00,1405.50,1477.00,1391.47,SHORT,1415.00,1391.47,1477.00,false,-62.00,-4.38
TECHNOE,1124.00,1142.20,1088.00,1140.20,1122.18,SHORT,1124.00,1122.18,1122.18,true,1.82,0.16
OLAELEC,53.46,53.59,50.86,52.66,53.07,SHORT,53.46,53.07,53.07,true,0.39,0.73
