symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
VIJAYA,1076.00,1094.60,1060.40,1086.40,1056.76,SHORT,1076.00,1056.76,1086.40,false,-10.40,-0.97
SAPPHIRE,295.10,311.50,295.10,309.70,300.54,LONG,295.10,300.54,300.54,true,5.44,1.84
GODREJIND,1133.10,1159.80,1127.00,1131.65,1146.56,LONG,1133.10,1146.56,1146.56,true,13.46,1.19
CARTRADE,1629.00,1704.00,1612.70,1699.65,1591.15,SHORT,1629.00,1591.15,1699.65,false,-70.65,-4.34
SYRMA,422.50,446.45,419.60,442.75,418.77,SHORT,422.50,418.77,442.75,false,-20.25,-4.79
GODIGIT,302.80,305.65,298.00,305.35,302.05,SHORT,302.80,302.05,302.05,true,0.75,0.25
SAILIFE,698.90,703.95,685.75,697.25,689.07,SHORT,698.90,689.07,689.07,true,9.83,1.41
APTUS,290.05,308.95,290.05,302.50,292.47,LONG,290.05,292.47,292.47,true,2.42,0.83
TATAINVEST,612.00,621.00,612.00,618.00,6124.52,LONG,612.00,6124.52,618.00,false,6.00,0.98
ZFCVINDIA,2038.00,2069.00,2000.00,2063.00,12029.60,LONG,2038.00,12029.60,2063.00,false,25.00,1.23
