symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GALLANTT,325.70,330.95,320.75,322.20,325.07,SHORT,325.70,325.07,325.07,true,0.63,0.19
SAPPHIRE,313.70,328.00,312.50,320.00,318.14,LONG,313.70,318.14,318.14,true,4.44,1.42
GODFRYPHLP,1873.00,1955.00,1862.00,1877.00,5625.00,LONG,1873.00,5625.00,1877.00,false,4.00,0.21
POLYMED,2173.05,2209.80,2125.10,2188.00,2162.82,SHORT,2173.05,2162.82,2162.82,true,10.23,0.47
TBOTEK,1505.65,1510.45,1416.55,1440.70,1467.35,SHORT,1505.65,1467.35,1467.35,true,38.30,2.54
RRKABEL,1111.95,1124.00,1100.00,1108.25,1120.39,LONG,1111.95,1120.39,1120.39,true,8.44,0.76
DCMSHRIRAM,971.95,991.40,950.50,953.75,977.59,LONG,971.95,977.59,977.59,true,5.64,0.58
SAILIFE,699.95,724.85,695.05,710.70,706.61,LONG,699.95,706.61,706.61,true,6.66,0.95
RAINBOW,1315.45,1342.95,1314.20,1329.00,1323.04,LONG,1315.45,1323.04,1323.04,true,7.59,0.58
CASTROLIND,202.22,205.59,201.80,204.48,213.29,LONG,202.22,213.29,204.48,false,2.26,1.12
