symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CLEAN,1188.60,1193.70,1167.00,1174.60,1181.27,SHORT,1188.60,1181.27,1181.27,true,7.33,0.62
TBOTEK,1590.10,1688.00,1578.40,1643.20,1645.30,LONG,1590.10,1645.30,1645.30,true,55.20,3.47
ZYDUSWELL,482.50,495.20,478.50,495.00,2443.79,LONG,482.50,2443.79,495.00,false,12.50,2.59
ATHERENERG,525.40,578.70,522.00,575.55,529.10,LONG,525.40,529.10,529.10,true,3.70,0.70
SOBHA,1430.00,1445.00,1415.20,1430.50,1430.11,SKIP,,,,,,
SYRMA,860.30,865.00,841.15,860.35,857.35,SHORT,860.30,857.35,857.35,true,2.95,0.34
ANURAS,1085.10,1094.70,1078.90,1081.20,1086.72,LONG,1085.10,1086.72,1086.72,true,1.62,0.15
RAMCOCEM,1058.00,1064.20,1041.90,1054.90,1058.30,SKIP,,,,,,
VOLTAS,1420.00,1428.00,1405.30,1411.90,1423.47,LONG,1420.00,1423.47,1423.47,true,3.47,0.24
ABDL,512.40,512.65,503.75,506.40,509.35,SHORT,512.40,509.35,509.35,true,3.05,0.60
