symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SAGILITY,46.01,48.11,45.37,45.90,46.09,LONG,46.01,46.09,46.09,true,0.08,0.17
ABDL,522.00,533.00,517.80,522.70,525.87,LONG,522.00,525.87,525.87,true,3.87,0.74
TBOTEK,1465.90,1468.00,1413.70,1442.00,1465.88,SKIP,,,,,,
GABRIEL,1200.00,1201.00,1168.10,1193.70,1195.84,SHORT,1200.00,1195.84,1195.84,true,4.16,0.35
DATAPATTNS,2598.00,2680.90,2560.10,2586.50,2586.10,SHORT,2598.00,2586.10,2586.10,true,11.90,0.46
ACUTAAS,1400.00,1430.00,1391.40,1425.80,1398.18,SHORT,1400.00,1398.18,1398.18,true,1.82,0.13
SYRMA,748.80,750.90,735.50,745.60,741.11,SHORT,748.80,741.11,741.11,true,7.69,1.03
IKS,1593.00,1599.00,1552.20,1554.10,1602.79,LONG,1593.00,1602.79,1554.10,false,-38.90,-2.44
BHARATFORG,1150.00,1157.10,1120.20,1120.90,1161.87,LONG,1150.00,1161.87,1120.90,false,-29.10,-2.53
EMCURE,1470.00,1502.10,1468.10,1491.60,1497.57,LONG,1470.00,1497.57,1497.57,true,27.57,1.88
