symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SAPPHIRE,311.15,318.95,306.20,307.20,307.75,SHORT,311.15,307.75,307.75,true,3.40,1.09
GODREJIND,1214.95,1265.00,1214.95,1239.65,1207.41,SHORT,1214.95,1207.41,1239.65,false,-24.70,-2.03
ACMESOLAR,205.00,207.90,198.50,199.07,202.31,SHORT,205.00,202.31,202.31,true,2.69,1.31
KAYNES,4936.05,5145.00,4914.35,5037.95,4803.46,SHORT,4936.05,4803.46,5037.95,false,-101.90,-2.06
GICRE,416.00,423.55,407.55,413.85,435.08,LONG,416.00,435.08,413.85,false,-2.15,-0.52
PFOCUS,101.35,103.00,99.00,99.00,101.19,SHORT,101.35,101.19,101.19,true,0.16,0.16
SBFC,89.25,90.44,87.32,89.26,87.66,SHORT,89.25,87.66,87.66,true,1.59,1.78
SWIGGY,353.10,357.25,350.60,351.15,351.86,SHORT,353.10,351.86,351.86,true,1.24,0.35
GLAXO,2885.50,2913.80,2794.90,2795.60,2908.46,LONG,2885.50,2908.46,2908.46,true,22.96,0.80
NUVAMA,1270.50,1273.00,1246.50,1248.50,6291.16,LONG,1270.50,6291.16,1248.50,false,-22.00,-1.73
