symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SAGILITY,45.30,47.49,44.91,45.90,45.17,SHORT,45.30,45.17,45.17,true,0.13,0.29
KPRMILL,975.00,1004.30,960.20,998.20,956.54,SHORT,975.00,956.54,998.20,false,-23.20,-2.38
ABDL,492.00,506.00,490.50,496.65,493.07,LONG,492.00,493.07,493.07,true,1.07,0.22
ACUTAAS,1322.00,1360.00,1321.00,1333.90,1297.99,SHORT,1322.00,1297.99,1333.90,false,-11.90,-0.90
NEULANDLAB,13350.00,13626.00,13206.00,13537.00,13142.07,SHORT,13350.00,13142.07,13537.00,false,-187.00,-1.40
SHYAMMETL,963.95,980.00,951.80,966.80,956.41,SHORT,963.95,956.41,956.41,true,7.54,0.78
SYRMA,709.00,717.90,703.10,715.45,695.47,SHORT,709.00,695.47,715.45,false,-6.45,-0.91
DEEPAKFERT,1474.90,1486.80,1448.20,1473.50,1438.56,SHORT,1474.90,1438.56,1473.50,false,1.40,0.09
GABRIEL,1082.10,1178.00,1082.10,1146.40,1090.81,LONG,1082.10,1090.81,1090.81,true,8.71,0.80
IKS,1579.00,1612.50,1564.30,1583.00,1567.36,SHORT,1579.00,1567.36,1567.36,true,11.64,0.74
