symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
MRPL,183.00,186.40,180.51,184.55,181.82,SHORT,183.00,181.82,181.82,true,1.18,0.64
THELEELA,409.80,419.75,409.80,418.00,402.98,SHORT,409.80,402.98,418.00,false,-8.20,-2.00
IRB,22.20,22.55,21.51,21.61,22.16,SHORT,22.20,22.16,22.16,true,0.04,0.18
PERSISTENT,5000.00,5125.00,4922.90,5043.20,4879.69,SHORT,5000.00,4879.69,5043.20,false,-43.20,-0.86
POWERGRID,305.00,305.90,290.20,292.75,296.06,SHORT,305.00,296.06,296.06,true,8.94,2.93
PIRAMALFIN,1848.90,1866.90,1787.40,1789.70,1824.48,SHORT,1848.90,1824.48,1824.48,true,24.42,1.32
ADANIPOWER,155.00,158.15,153.44,157.20,152.51,SHORT,155.00,152.51,157.20,false,-2.20,-1.42
SBFC,85.00,85.00,82.57,83.98,80.62,SHORT,85.00,80.62,83.98,false,1.02,1.20
KPRMILL,837.00,842.40,827.25,837.35,825.61,SHORT,837.00,825.61,837.35,false,-0.35,-0.04
VTL,525.00,532.40,520.65,530.50,519.33,SHORT,525.00,519.33,530.50,false,-5.50,-1.05
