symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
IRB,21.92,22.15,21.61,21.85,21.82,SHORT,21.92,21.82,21.82,true,0.10,0.46
EMCURE,1664.00,1687.20,1630.00,1640.00,1654.11,SHORT,1664.00,1654.11,1654.11,true,9.89,0.59
APARINDS,11707.50,12195.00,11636.00,12154.50,11694.83,SHORT,11707.50,11694.83,11694.83,true,12.67,0.11
THELEELA,429.95,431.15,422.25,427.60,430.11,SKIP,,,,,,
CESC,174.82,186.40,174.73,181.09,180.18,LONG,174.82,180.18,180.18,true,5.36,3.07
GODIGIT,319.95,323.30,319.20,319.80,320.06,SKIP,,,,,,
GPIL,291.95,303.75,291.95,297.35,292.08,SKIP,,,,,,
TRENT,2890.70,2899.00,2836.10,2838.00,4266.66,LONG,2890.70,4266.66,2838.00,false,-52.70,-1.82
CONCORDBIO,1027.20,1075.60,1022.80,1058.40,1033.53,LONG,1027.20,1033.53,1033.53,true,6.33,0.62
AIAENG,4017.00,4099.00,4002.50,4006.20,4032.37,LONG,4017.00,4032.37,4032.37,true,15.37,0.38
