symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GALLANTT,303.00,316.60,302.20,314.95,309.98,LONG,303.00,309.98,309.98,true,6.98,2.30
TBOTEK,1610.00,1627.80,1520.40,1549.25,1609.80,SKIP,,,,,,
SAPPHIRE,299.05,303.95,284.85,297.80,300.02,LONG,299.05,300.02,300.02,true,0.97,0.32
GODFRYPHLP,1950.00,2390.00,1852.00,2322.00,5700.69,LONG,1950.00,5700.69,2322.00,false,372.00,19.08
BLUEDART,5872.35,6021.00,5809.20,5960.65,5931.49,LONG,5872.35,5931.49,5931.49,true,59.14,1.01
RRKABEL,1124.20,1128.40,1100.05,1125.05,1121.92,SHORT,1124.20,1121.92,1121.92,true,2.28,0.20
MINDACORP,519.20,524.15,501.80,518.15,518.71,SKIP,,,,,,
NH,1335.00,1343.20,1304.75,1325.20,1337.46,LONG,1335.00,1337.46,1337.46,true,2.46,0.18
POLYMED,2100.00,2120.55,2021.00,2105.75,2149.55,LONG,2100.00,2149.55,2105.75,false,5.75,0.27
DCMSHRIRAM,1056.30,1060.00,1021.55,1045.00,1047.16,SHORT,1056.30,1047.16,1047.16,true,9.14,0.87
