symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
GALLANTT,349.45,365.00,343.00,349.40,352.29,LONG,349.45,352.29,352.29,true,2.84,0.81
HOMEFIRST,1019.00,1019.10,1000.00,1004.95,1021.30,LONG,1019.00,1021.30,1004.95,false,-14.05,-1.38
CEATLTD,2929.70,2930.00,2861.05,2872.90,2938.40,LONG,2929.70,2938.40,2872.90,false,-56.80,-1.94
COHANCE,1171.10,1171.10,1137.35,1154.20,1159.19,SHORT,1171.10,1159.19,1159.19,true,11.91,1.02
MINDACORP,581.00,582.00,552.75,579.05,574.27,SHORT,581.00,574.27,574.27,true,6.73,1.16
REDINGTON,220.15,227.80,219.70,227.30,223.33,LONG,220.15,223.33,223.33,true,3.18,1.44
SPLPETRO,677.00,680.00,667.55,674.50,672.46,SHORT,677.00,672.46,672.46,true,4.54,0.67
INDIAMART,2191.10,2192.00,2152.00,2173.45,2186.38,SHORT,2191.10,2186.38,2186.38,true,4.72,0.22
SOBHA,1322.30,1335.00,1282.00,1284.65,1320.63,SHORT,1322.30,1320.63,1320.63,true,1.67,0.13
DCMSHRIRAM,1076.70,1090.50,1049.00,1057.45,1062.96,SHORT,1076.70,1062.96,1062.96,true,13.74,1.28
