symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
SAPPHIRE,300.45,319.50,299.25,312.35,303.99,LONG,300.45,303.99,303.99,true,3.54,1.18
GODREJIND,1188.00,1225.00,1188.00,1225.00,1196.38,LONG,1188.00,1196.38,1196.38,true,8.38,0.71
BIKAJI,702.20,707.65,691.60,697.05,702.58,SKIP,,,,,,
ZFCVINDIA,1976.00,2008.00,1975.00,1995.00,11963.63,LONG,1976.00,11963.63,1995.00,false,19.00,0.96
TATAINVEST,627.00,647.00,622.00,645.00,6267.16,LONG,627.00,6267.16,645.00,false,18.00,2.87
PFOCUS,101.13,103.65,98.60,100.11,102.12,LONG,101.13,102.12,102.12,true,0.99,0.98
SAILIFE,726.50,736.00,718.65,727.05,718.69,SHORT,726.50,718.69,718.69,true,7.81,1.08
NUVAMA,1200.00,1279.00,1198.00,1270.50,5889.94,LONG,1200.00,5889.94,1270.50,false,70.50,5.88
PTCIL,12600.00,13212.05,12538.55,13212.05,12656.28,LONG,12600.00,12656.28,12656.28,true,56.28,0.45
SBFC,84.90,89.00,83.83,88.24,84.08,SHORT,84.90,84.08,84.08,true,0.82,0.97
