symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
MRPL,171.40,174.57,164.77,166.11,176.02,LONG,171.40,176.02,166.11,false,-5.29,-3.09
CHENNPETRO,935.20,976.40,926.60,931.40,981.74,LONG,935.20,981.74,931.40,false,-3.80,-0.41
CRISIL,4813.50,4838.50,4751.00,4804.00,4807.03,SHORT,4813.50,4807.03,4807.03,true,6.47,0.13
MANAPPURAM,266.80,277.40,266.50,273.90,268.16,LONG,266.80,268.16,268.16,true,1.36,0.51
LTM,5620.00,5681.50,5601.00,5653.00,5625.45,SKIP,,,,,,
GESHIP,1053.40,1064.80,1044.10,1046.40,1070.41,LONG,1053.40,1070.41,1046.40,false,-7.00,-0.66
ERIS,1602.00,1609.80,1581.00,1583.90,1598.31,SHORT,1602.00,1598.31,1598.31,true,3.69,0.23
JMFINANCIL,166.04,168.40,160.97,161.51,165.89,SKIP,,,,,,
SUMICHEM,499.45,502.70,478.50,479.50,500.60,LONG,499.45,500.60,500.60,true,1.15,0.23
CUB,194.25,198.15,188.20,191.80,252.54,LONG,194.25,252.54,191.80,false,-2.45,-1.26
