symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
KIRLOSENG,759.75,759.75,723.00,735.15,757.23,SHORT,759.75,757.23,757.23,true,2.52,0.33
CRAFTSMAN,4899.80,4913.90,4668.30,4784.20,4855.08,SHORT,4899.80,4855.08,4855.08,true,44.72,0.91
MEDANTA,1253.20,1253.20,1206.00,1216.10,1247.71,SHORT,1253.20,1247.71,1247.71,true,5.49,0.44
WELCORP,789.50,793.00,746.25,755.85,787.54,SHORT,789.50,787.54,787.54,true,1.96,0.25
AIIL,358.00,359.70,341.00,345.50,1824.59,LONG,358.00,1824.59,345.50,false,-12.50,-3.49
JWL,384.00,384.10,364.55,375.90,386.23,LONG,384.00,386.23,375.90,false,-8.10,-2.11
ZENSARTECH,689.25,698.80,666.55,685.35,700.06,LONG,689.25,700.06,685.35,false,-3.90,-0.57
SUNTV,659.95,661.65,635.05,637.70,658.41,SHORT,659.95,658.41,658.41,true,1.54,0.23
TECHNOE,1102.00,1110.80,1058.10,1098.10,1112.77,LONG,1102.00,1112.77,1098.10,false,-3.90,-0.35
BEML,1589.20,1593.40,1507.40,1530.20,3179.13,LONG,1589.20,3179.13,1530.20,false,-59.00,-3.71
