symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ONESOURCE,1999.10,2035.00,1982.90,2030.90,1995.05,SHORT,1999.10,1995.05,1995.05,true,4.05,0.20
ESCORTS,3365.00,3373.90,3319.90,3330.00,3371.45,LONG,3365.00,3371.45,3371.45,true,6.45,0.19
MCX,1806.00,1806.00,1764.00,1777.00,9014.04,LONG,1806.00,9014.04,1777.00,false,-29.00,-1.61
FACT,951.95,953.90,935.10,941.45,953.42,LONG,951.95,953.42,953.42,true,1.47,0.15
VMM,130.39,131.74,128.86,129.33,130.87,LONG,130.39,130.87,130.87,true,0.48,0.37
ZENTEC,1940.00,1991.10,1920.00,1937.10,1934.47,SHORT,1940.00,1934.47,1934.47,true,5.53,0.29
EMCURE,1265.00,1282.00,1247.00,1250.90,1270.45,LONG,1265.00,1270.45,1270.45,true,5.45,0.43
ELECON,644.15,650.95,640.45,646.00,645.19,LONG,644.15,645.19,645.19,true,1.04,0.16
CGPOWER,671.50,679.90,669.25,675.95,669.58,SHORT,671.50,669.58,669.58,true,1.92,0.29
ACMESOLAR,250.00,250.40,247.15,249.60,249.63,SHORT,250.00,249.63,249.63,true,0.37,0.15
