symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
TTML,38.00,38.35,37.85,37.88,38.19,LONG,38.00,38.19,38.19,true,0.19,0.50
CARBORUNIV,1122.70,1148.80,1118.90,1125.90,1129.88,LONG,1122.70,1129.88,1129.88,true,7.18,0.64
KIRLOSENG,2101.50,2130.00,2076.50,2126.30,2093.43,SHORT,2101.50,2093.43,2093.43,true,8.07,0.38
PPLPHARMA,200.10,211.60,200.10,210.94,205.65,LONG,200.10,205.65,205.65,true,5.55,2.77
CONCORDBIO,1532.50,1598.00,1524.00,1570.00,1508.58,SHORT,1532.50,1508.58,1570.00,false,-37.50,-2.45
DALBHARAT,1850.00,1858.40,1831.60,1838.00,1849.12,SKIP,,,,,,
THELEELA,508.95,521.60,503.30,520.70,504.69,SHORT,508.95,504.69,504.69,true,4.26,0.84
BLUEJET,589.95,612.95,589.15,606.00,591.86,LONG,589.95,591.86,591.86,true,1.91,0.32
PFOCUS,266.05,289.00,264.00,284.70,267.23,LONG,266.05,267.23,267.23,true,1.18,0.44
CANHLIFE,148.15,150.49,148.15,148.97,148.54,LONG,148.15,148.54,148.54,true,0.39,0.26
