symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ZFCVINDIA,2417.00,2463.00,2403.00,2406.00,14480.11,LONG,2417.00,14480.11,2406.00,false,-11.00,-0.46
SHYAMMETL,820.15,821.05,807.70,808.35,822.68,LONG,820.15,822.68,808.35,false,-11.80,-1.44
SYRMA,813.00,821.95,791.60,794.15,829.81,LONG,813.00,829.81,794.15,false,-18.85,-2.32
HONASA,286.55,289.75,284.45,284.85,286.89,LONG,286.55,286.89,286.89,true,0.34,0.12
IPCALAB,1425.00,1436.00,1406.40,1429.20,1426.62,LONG,1425.00,1426.62,1426.62,true,1.62,0.11
MAXHEALTH,1125.40,1133.20,1113.00,1116.40,1137.42,LONG,1125.40,1137.42,1116.40,false,-9.00,-0.80
AEGISVOPAK,272.75,277.50,269.50,273.90,276.97,LONG,272.75,276.97,276.97,true,4.22,1.55
EMCURE,1433.00,1433.00,1380.80,1392.10,1434.21,SKIP,,,,,,
HOMEFIRST,1114.60,1114.60,1090.70,1093.00,1109.93,SHORT,1114.60,1109.93,1109.93,true,4.67,0.42
CUB,210.75,211.30,203.60,203.75,279.55,LONG,210.75,279.55,203.75,false,-7.00,-3.32
