symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ZFCVINDIA,2454.00,2515.00,2436.00,2438.00,14784.13,LONG,2454.00,14784.13,2438.00,false,-16.00,-0.65
NUVOCO,351.15,351.15,340.05,340.65,349.45,SHORT,351.15,349.45,349.45,true,1.70,0.48
EMCURE,1396.20,1399.90,1379.20,1383.60,1393.71,SHORT,1396.20,1393.71,1393.71,true,2.49,0.18
CAPLIPOINT,1961.90,1961.90,1897.40,1908.00,1944.95,SHORT,1961.90,1944.95,1944.95,true,16.95,0.86
CPPLUS,1505.00,1550.00,1470.00,1497.20,1512.54,LONG,1505.00,1512.54,1512.54,true,7.54,0.50
SAGILITY,49.50,49.58,47.20,47.98,49.68,LONG,49.50,49.68,47.98,false,-1.52,-3.07
CONCORDBIO,1408.40,1419.20,1350.20,1361.20,1416.03,LONG,1408.40,1416.03,1416.03,true,7.63,0.54
HONASA,273.70,274.20,250.00,256.80,275.60,LONG,273.70,275.60,256.80,false,-16.90,-6.17
JSWDULUX,3520.00,3582.40,3471.20,3479.20,3505.40,SHORT,3520.00,3505.40,3505.40,true,14.60,0.41
SPLPETRO,628.00,628.00,611.00,623.30,627.26,SHORT,628.00,627.26,627.26,true,0.74,0.12
