symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
CHENNPETRO,756.00,756.10,736.90,745.10,782.97,LONG,756.00,782.97,745.10,false,-10.90,-1.44
ANANDRATHI,1325.00,1349.10,1308.30,1344.20,2653.32,LONG,1325.00,2653.32,1344.20,false,19.20,1.45
NUVOCO,405.60,412.00,401.05,409.95,403.94,SHORT,405.60,403.94,403.94,true,1.66,0.41
BLUEJET,862.00,881.40,815.55,815.55,941.56,LONG,862.00,941.56,815.55,false,-46.45,-5.39
MMTC,70.64,70.64,68.70,69.17,71.49,LONG,70.64,71.49,69.17,false,-1.47,-2.08
FIRSTCRY,366.85,367.35,359.45,362.05,367.39,LONG,366.85,367.39,362.05,false,-4.80,-1.31
RBLBANK,255.99,259.95,252.55,258.96,257.47,LONG,255.99,257.47,257.47,true,1.48,0.58
EMCURE,1425.70,1458.00,1402.60,1427.20,1417.25,SHORT,1425.70,1417.25,1417.25,true,8.45,0.59
JUBLPHARMA,1213.00,1213.00,1180.00,1196.80,1211.36,SHORT,1213.00,1211.36,1211.36,true,1.64,0.14
JSWDULUX,3820.10,3892.40,3744.50,3765.00,3791.94,SHORT,3820.10,3791.94,3791.94,true,28.16,0.74
