symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
THELEELA,423.00,434.90,421.05,432.15,430.60,LONG,423.00,430.60,430.60,true,7.60,1.80
VTL,541.00,542.65,528.25,536.05,541.12,SKIP,,,,,,
KPRMILL,890.00,897.55,813.15,839.10,890.70,SKIP,,,,,,
CESC,154.40,159.68,153.07,154.18,160.92,LONG,154.40,160.92,154.18,false,-0.22,-0.14
MCX,2520.00,2544.00,2465.00,2500.00,2506.03,SHORT,2520.00,2506.03,2506.03,true,13.97,0.55
TRAVELFOOD,1190.00,1190.00,1145.00,1177.60,1185.49,SHORT,1190.00,1185.49,1185.49,true,4.51,0.38
AADHARHFC,470.00,475.00,453.00,459.60,476.64,LONG,470.00,476.64,459.60,false,-10.40,-2.21
IPCALAB,1567.00,1576.70,1537.40,1561.90,1546.32,SHORT,1567.00,1546.32,1546.32,true,20.68,1.32
RADICO,2850.00,2880.10,2785.00,2787.30,2843.05,SHORT,2850.00,2843.05,2843.05,true,6.95,0.24
FLUOROCHEM,3174.00,3183.80,2991.00,3071.00,3187.62,LONG,3174.00,3187.62,3071.00,false,-103.00,-3.25
