symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
ZFCVINDIA,2480.00,2548.00,2457.00,2461.00,14915.47,LONG,2480.00,14915.47,2461.00,false,-19.00,-0.77
JSWDULUX,3252.00,3275.00,3080.20,3140.90,3639.58,LONG,3252.00,3639.58,3140.90,false,-111.10,-3.42
PINELABS,227.20,227.20,219.50,225.47,230.87,LONG,227.20,230.87,225.47,false,-1.73,-0.76
SPLPETRO,637.80,643.45,636.30,640.00,642.17,LONG,637.80,642.17,642.17,true,4.37,0.69
SHYAMMETL,808.00,808.60,801.85,804.05,803.47,SHORT,808.00,803.47,803.47,true,4.53,0.56
TIMKEN,3070.00,3132.00,3039.80,3076.00,3078.83,LONG,3070.00,3078.83,3078.83,true,8.83,0.29
GALLANTT,590.05,596.55,512.00,516.00,590.56,SKIP,,,,,,
JAINREC,404.80,406.95,380.40,401.75,405.95,LONG,404.80,405.95,405.95,true,1.15,0.28
GODIGIT,347.40,350.00,342.75,346.10,346.82,SHORT,347.40,346.82,346.82,true,0.58,0.17
IPCALAB,1427.00,1438.00,1384.40,1392.50,1437.72,LONG,1427.00,1437.72,1437.72,true,10.72,0.75
