symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
KIRLOSENG,2270.00,2279.00,2198.00,2199.00,2218.60,SHORT,2270.00,2218.60,2218.60,true,51.40,2.26
ASTERDM,790.85,792.05,780.35,784.95,777.76,SHORT,790.85,777.76,784.95,false,5.90,0.75
TBOTEK,1733.70,1734.90,1692.00,1692.00,1722.43,SHORT,1733.70,1722.43,1722.43,true,11.27,0.65
JUBLPHARMA,919.00,930.00,901.20,925.00,903.64,SHORT,919.00,903.64,903.64,true,15.36,1.67
CUMMINSIND,5071.00,5083.00,5013.00,5041.00,5092.92,LONG,5071.00,5092.92,5041.00,false,-30.00,-0.59
PPLPHARMA,214.99,217.00,210.52,214.24,214.13,SHORT,214.99,214.13,214.13,true,0.86,0.40
ACUTAAS,3211.10,3228.80,3162.00,3166.60,3194.53,SHORT,3211.10,3194.53,3194.53,true,16.57,0.52
THELEELA,564.45,567.85,550.00,553.40,565.12,LONG,564.45,565.12,565.12,true,0.67,0.12
NIVABUPA,80.75,81.07,79.51,80.10,80.80,SKIP,,,,,,
CANHLIFE,155.08,161.05,153.51,157.25,154.29,SHORT,155.08,154.29,154.29,true,0.79,0.51
