symbol,open,high,low,close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
PINELABS,153.40,156.65,146.50,150.00,153.45,SKIP,,,,,,
CPPLUS,3366.30,3429.00,3355.00,3377.50,3428.83,LONG,3366.30,3428.83,3428.83,true,62.53,1.86
DOMS,2280.00,2337.00,2240.00,2314.40,2264.85,SHORT,2280.00,2264.85,2264.85,true,15.15,0.66
ACMESOLAR,349.70,349.70,337.20,339.50,346.03,SHORT,349.70,346.03,346.03,true,3.67,1.05
ASTERDM,787.75,791.85,767.05,780.40,803.41,LONG,787.75,803.41,780.40,false,-7.35,-0.93
GODIGIT,302.00,302.00,294.20,295.90,299.45,SHORT,302.00,299.45,299.45,true,2.55,0.84
ANTHEM,775.60,776.85,763.10,768.65,774.15,SHORT,775.60,774.15,774.15,true,1.45,0.19
CONCORDBIO,1380.00,1389.80,1360.00,1376.00,1377.45,SHORT,1380.00,1377.45,1377.45,true,2.55,0.18
BHEL,383.90,387.65,381.75,384.15,385.45,LONG,383.90,385.45,385.45,true,1.55,0.40
CGCL,216.00,224.40,215.73,218.12,213.64,SHORT,216.00,213.64,218.12,false,-2.12,-0.98
