date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,1528_open,1528_high,1528_low,1528_close,1528_volume,session_high,session_low,day_high,day_low
2025-01-01,340,341.55,340,341.55,22,357.5,357.95,357.5,357.95,6,356.1,360,356.1,360,420,362.6,339.15,362.6,339.15
2025-01-02,372.9,372.9,364.25,364.3,32,360.2,360.2,360.2,360.2,60,360.8,360.8,360.8,360.8,164,372.9,355.05,372.9,355.05
2025-01-03,364.7,364.7,364.7,364.7,0,361.45,361.45,361.2,361.2,10,360.05,360.05,360.05,360.05,287,366.05,349.95,366.05,349.95
2025-01-06,370.35,370.35,360.2,360.2,257,342.95,343,342.95,343,217,343,346,343,343.5,380,370.35,342.1,370.35,342.1
2025-01-07,346.95,346.95,343.95,343.95,1228,340,340,340,340,3472,336.6,336.6,332.85,332.85,668,349.45,336.1,349.45,332.85
2025-01-08,347,347,339.55,339.55,343,337,337.05,337,337,2052,340,340,340,340,6140,347.0,333.0,347.0,333.0
2025-01-09,338.7,338.7,338.7,338.7,0,340,340,340,340,2,340.05,340.05,339.9,339.9,433,346.15,328.55,346.15,328.55
2025-01-10,345.85,345.85,345.45,345.6,3,332,332,332,332,12,332.1,332.1,332.1,332.1,0,345.85,323.65,345.85,323.65
2025-01-13,315.45,317.2,315.45,317.2,170,315.45,315.7,315.45,315.45,886,316,316,315.45,315.45,586,331.45,315.45,331.45,315.45
2025-01-14,305,305,305,305,0,322.3,322.3,322.3,322.3,0,322.1,322.1,322.1,322.1,40,322.3,305.0,323.6,305.0
2025-01-15,326.1,326.1,326.1,326.1,0,315.85,316.25,313.7,316.25,13,312.95,316,311.25,312,447,332.45,310.0,332.45,310.0
2025-01-16,321.1,321.1,321.1,321.1,0,322.1,322.1,322.1,322.1,0,318.55,321.9,318.5,318.5,101,328.9,317.05,328.9,317.05
2025-01-17,327.8,327.8,315,315,418,318,318,318,318,3,318,320,318,319.95,193,327.8,312.1,327.8,312.1
2025-01-20,319.95,320.3,317,317,383,330.05,330.05,330,330,151,330.1,332,330.1,330.1,311,335.8,317.0,335.8,317.0
2025-01-21,340,340,332.35,332.35,1,316.95,316.95,316.95,316.95,65,317,317,317,317,1,340.0,315.0,340.0,315.0
2025-01-22,326,326,316.5,316.5,259,313.25,313.25,313.25,313.25,259,310.1,317.8,310.1,316.15,563,326.0,303.55,326.0,303.55
2025-01-23,324.4,324.45,324.3,324.45,99,314,314.1,314,314.1,1,314,314,314,314,1025,324.45,310.0,324.45,310.0
2025-01-24,314.95,314.95,314.95,314.95,0,315,315,315,315,2,315,315,315,315,3,316.45,310.0,316.45,310.0
2025-01-27,315,315,315,315,0,304.05,304.05,304.05,304.05,0,307.6,307.6,307.6,307.6,0,315.0,303.1,315.0,303.1
2025-01-28,305.55,305.85,305.55,305.85,4,301.3,301.35,301.3,301.35,8,301.35,301.35,301.35,301.35,98,311.4,295.1,311.4,295.1
