date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,1528_open,1528_high,1528_low,1528_close,1528_volume,session_high,session_low,day_high,day_low
2025-01-01,1408.1,1426.7,1408.1,1425.4,1088,1543.1,1549.95,1541,1543.1,19798,1551.2,1552,1551.2,1551.4,3392,1549.95,1408.1,1558.95,1408.1
2025-01-02,1545,1556.4,1533.9,1540.9,13119,1513.85,1513.85,1511,1512.8,2068,1515.35,1516.6,1515,1515.35,529,1556.4,1511.0,1556.4,1510.0
2025-01-03,1514,1521.35,1514,1517.5,1149,1496.55,1496.55,1495,1495,294,1493.35,1493.55,1491.9,1493.05,422,1531.4,1491.0,1531.4,1491.0
2025-01-06,1475.5,1489.85,1475.5,1483.55,1770,1447.25,1449.9,1445.15,1448.65,870,1451,1451,1448.2,1449.85,1076,1509.45,1422.2,1509.45,1422.2
2025-01-07,1445.6,1460.05,1444,1454,2434,1449.35,1451.7,1446.4,1447.8,2079,1444.45,1445,1444,1444,494,1484.4,1444.0,1484.4,1439.15
2025-01-08,1458.25,1464.2,1451.1,1453.45,508,1413.8,1416.3,1413.8,1415.25,512,1417.05,1419,1416,1416,1489,1464.2,1399.0,1464.2,1399.0
2025-01-09,1414.55,1421.7,1409.4,1419,1025,1438.05,1443.5,1435.7,1441.8,1506,1443,1443,1441,1442,572,1509.0,1409.4,1509.0,1409.4
2025-01-10,1435,1440,1429,1431.15,929,1408.65,1408.65,1408,1408,2220,1408.15,1408.5,1408.05,1408.5,216,1440.0,1403.25,1440.0,1403.25
2025-01-13,1390.1,1408.75,1390.1,1403.65,2113,1365.5,1365.65,1362.35,1364.2,582,1368.8,1368.95,1366.55,1368,416,1417.95,1362.35,1417.95,1360.0
2025-01-14,1376.25,1384.3,1376,1384.3,516,1368.7,1368.7,1365.25,1367.9,466,1371,1371.95,1369.25,1370.7,249,1389.75,1360.75,1389.75,1360.75
2025-01-15,1370,1384.45,1369.95,1381.85,117,1373.3,1373.3,1371.6,1371.8,313,1370.1,1372.4,1369.9,1371.5,543,1385.0,1358.0,1385.0,1358.0
2025-01-16,1381.5,1394.8,1381.5,1394.7,1540,1395,1395,1393.45,1394.75,301,1395.15,1399.95,1393.2,1395.5,936,1409.35,1377.5,1409.35,1377.5
