date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,day_high,day_low
2025-01-01,813.05,814.75,808.45,810,1974,811.75,811.75,810.05,810.45,1727,815.0,807.15
2025-01-02,811,812.3,809,809,402,820.3,820.95,820,820.65,3325,825.0,809.0
2025-01-03,820,824.55,817,824.55,12871,808.3,808.45,808,808,4365,835.0,805.0
2025-01-06,817,817,805,806.6,3780,772.9,772.9,772,772,1098,817.0,771.05
2025-01-07,778.8,788.95,778,788.85,5703,797.2,797.85,795.3,797.15,1664,799.95,778.0
2025-01-08,795,798.1,795,797,1648,790,791.65,790,791.6,1323,806.0,783.4
2025-01-09,789.8,789.95,787.6,787.6,554,772,772.85,771.4,772.35,1039,790.15,770.0
2025-01-10,771.6,771.6,767.65,768,837,755.1,755.1,753.65,754.35,2682,771.6,743.25
2025-01-13,751,751,739.8,745.5,1217,716.45,718.85,715.45,718.5,3529,751.0,713.0
2025-01-14,720,725.45,720,725,2206,727.2,728,727,727.9,1154,730.1,712.9
2025-01-15,745,756.7,740.05,755.75,14436,761.15,761.8,758.4,761.8,11584,777.7,740.05
2025-01-16,761.8,765.95,761.8,763.45,5860,766.3,768.6,765.15,768.6,2123,784.3,761.55
2025-01-17,768,768,758.1,759.95,5616,780.6,781.95,780.2,781.95,1482,787.3,758.0
2025-01-20,792,792.9,778.1,779,6050,798.9,799,798.25,798.85,607,804.0,775.3
2025-01-21,798.45,813.45,798.45,813.45,8387,792.75,793.45,792.2,793.45,2880,822.95,790.0
2025-01-22,791.95,797.95,790,790,6645,779.65,781,779.6,780.25,1735,797.95,755.6
2025-01-23,773.6,778.75,773.6,775.4,861,803.75,804,803.75,803.8,7108,805.95,772.2
2025-01-24,800.65,802.8,797.5,799.45,10388,791.6,791.6,789,791.15,3156,808.15,787.6
2025-01-27,771,772.65,757.1,757.1,14086,741.9,742.05,740.65,741.4,3865,772.65,719.05
2025-01-28,735,743.2,733.9,741.4,3830,717.4,720,716.15,719.35,1834,743.2,676.7
2025-01-29,717.7,721.5,716.55,720.9,2286,744.2,744.9,742.3,742.3,1164,749.45,716.55
2025-01-30,742.95,745.95,740.05,745.5,722,722.4,722.4,721.55,722,614,755.0,720.0
2025-01-31,730.15,737,725.1,725.1,6530,742,742.65,741.4,742.5,498,744.3,724.15
2025-02-01,742,747.55,742,743.95,844,735.7,736.1,735.6,735.95,179,751.0,722.95
