date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,day_high,day_low
2025-01-01,2131,2148.55,2131,2143.85,1433,2214.9,2219.5,2213.8,2214.55,14619,2220.25,2131.0
2025-01-02,2201.85,2224.35,2200,2223.65,11268,2256.85,2259.4,2256.4,2258.35,5369,2268.0,2200.0
2025-01-03,2250,2254.3,2240.7,2247.25,4724,2238.85,2239.2,2237.65,2238.4,1353,2275.0,2228.15
2025-01-06,2226.1,2256.5,2210.05,2237.15,23280,2180.25,2185.45,2179,2179.45,15609,2256.5,2164.1
2025-01-07,2200,2202,2184.85,2187.1,8447,2209,2209.8,2207.65,2208.95,3914,2221.75,2184.75
2025-01-08,2210,2216.35,2206.3,2206.3,1085,2179.2,2179.9,2179.2,2179.25,1584,2216.35,2160.15
2025-01-09,2180.35,2248.45,2180.35,2191.05,7317,2135.8,2137.4,2135.65,2137.3,2012,2248.45,2129.0
2025-01-10,2137.9,2149.45,2128.95,2149.45,2535,2134.8,2134.95,2132.7,2134.95,3221,2150.35,2099.05
2025-01-13,2136.55,2136.55,2104.95,2118.75,5277,2092.55,2093.85,2092.55,2093.4,1344,2136.55,2090.9
2025-01-14,2109.95,2122,2109.95,2116.6,2610,2119.75,2121.4,2119,2121.3,881,2147.3,2104.95
2025-01-15,2129.95,2131.9,2128.15,2128.15,319,2176.15,2178.4,2174.65,2177.7,7904,2195.65,2115.95
2025-01-16,2183.95,2206.05,2183.05,2202,4312,2180.1,2180.5,2177.8,2177.8,1979,2216.0,2174.0
2025-01-17,2190,2195,2165.25,2165.25,8285,2148.6,2148.6,2147.25,2148.6,1366,2195.0,2143.0
2025-01-20,2152.3,2166.95,2150,2164.75,4341,2142.45,2142.45,2141,2141.1,991,2174.8,2131.25
2025-01-21,2150,2150,2138.05,2138.5,2104,2167.85,2168.35,2164.65,2165.45,1005,2183.0,2130.0
2025-01-22,2165.05,2182.9,2141.2,2177.85,11591,2202.4,2202.4,2200.1,2200.6,6361,2204.5,2141.2
2025-01-23,2205,2211,2189.3,2193.95,9711,2192.9,2192.9,2190.9,2191.9,1814,2224.0,2176.9
2025-01-24,2191,2199.3,2190.3,2196.9,1367,2172.1,2172.8,2171.6,2172.4,1115,2202.85,2162.3
2025-01-27,2172,2179,2162.55,2175.75,1907,2142.35,2142.95,2141,2141.7,443,2186.0,2124.7
2025-01-28,2131.1,2162.5,2124.3,2160.25,8296,2134.05,2135.2,2133.9,2134.5,753,2171.3,2098.0
2025-01-29,2135.8,2144.8,2125.1,2144.8,1185,2210,2210,2208.2,2208.75,3285,2223.45,2125.1
2025-01-30,2232.7,2232.7,2200.1,2222.9,6779,2208.25,2208.4,2206.65,2206.85,1400,2232.7,2187.5
2025-01-31,2215,2219.2,2206.55,2215,2810,2258.85,2258.85,2251.4,2252.75,6759,2269.25,2206.55
2025-02-01,2260,2270,2243.85,2249.75,3490,2197,2197,2191.35,2191.35,1041,2275.0,2155.55
2025-02-03,2163,2181.25,2145.55,2155.75,8856,2172.9,2173.9,2172.85,2173.75,1013,2181.85,2132.45
2025-02-04,2172.45,2213.8,2169.95,2213.8,5208,2240.6,2241.55,2240,2240.55,2865,2247.1,2169.95
2025-02-05,2261.4,2273.45,2251.6,2253.45,7490,2269.1,2269.15,2267.55,2267.85,3414,2308.95,2239.15
2025-02-06,2267,2279.95,2262.3,2269.3,4394,2235.3,2235.3,2233.15,2233.15,2119,2279.95,2229.2
2025-02-07,2233.6,2259.25,2233.6,2248.95,1560,2244.95,2245,2243.25,2244.25,2973,2264.45,2225.9
2025-02-10,2250,2264.65,2230.05,2233.5,6467,2199.8,2200.1,2199.15,2199.65,1927,2264.65,2192.65
2025-02-11,2249.8,2253.55,2209.95,2220,31625,2189.25,2190.3,2188.25,2189.95,2712,2253.55,2158.0
2025-02-12,2196,2196,2170.6,2195.15,2840,2185,2186.1,2184.15,2185.9,1919,2214.3,2131.0
