date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,1528_open,1528_high,1528_low,1528_close,1528_volume,session_high,session_low,day_high,day_low
2025-12-10,162.5,170,162,169.86,42536116,170.03,170.1,170,170.02,707131,170.06,170.14,170.01,170.01,945338,177.49,162.0,177.49,162.0
2025-12-11,176.01,176.75,171.05,172.24,5557954,166.8,166.8,166.31,166.61,472291,168.44,168.87,168.06,168.36,283465,176.75,165.05,176.75,165.05
2025-12-12,166.69,169.12,165.83,168.95,1334202,165.1,165.49,165,165.08,429756,166.2,166.2,165.62,165.8,111984,169.12,153.89,169.12,153.89
2025-12-15,164,164,160.03,160.32,825463,171.11,171.28,170.13,170.62,281173,172.1,172.49,171.72,171.82,167553,171.7,158.6,174.0,158.6
2025-12-16,173.57,179.09,173.57,178.5,3067485,180.49,180.76,180.12,180.58,1060216,179.1,179.7,179.1,179.55,125531,193.44,173.57,193.44,173.57
2025-12-17,186.55,192,186.55,189.62,4621171,216.34,216.34,216.34,216.34,12297,216.34,216.34,216.34,216.34,737,216.34,186.55,216.34,186.55
2025-12-18,226.6,232.2,223.66,229.33,7725165,233.68,236,233,234.23,1352685,235.6,235.6,233.1,233.81,738815,254.4,206.6,254.4,206.6
2025-12-19,226.5,229.5,221.3,223.72,3389117,225.18,225.18,224.1,224.99,738948,219.97,220.1,219.78,220.1,168294,234.4,218.65,234.4,217.62
2025-12-22,221.98,221.98,217.38,218.8,1005119,201.68,201.68,201.68,201.68,14654,201.68,201.68,201.68,201.68,14427,223.65,201.68,223.65,201.68
2025-12-23,190.57,195.38,189.45,195.38,2122749,188.6,189.37,188.26,188.9,625151,187.35,187.35,187.2,187.22,142397,197.99,181.52,197.99,181.52
2025-12-24,187.72,190.28,187,189.41,1037614,197.22,197.22,197.22,197.22,22668,197.22,197.22,197.22,197.22,4903,197.22,187.0,197.22,187.0
2025-12-26,196,196,194.25,194.4,581558,197.27,197.4,197,197.17,200770,197.14,197.14,197,197,64484,200.81,194.02,200.81,194.02
2025-12-29,197,197.89,196.15,197,197894,191.92,192.3,191,192.3,140240,192.2,192.45,192.2,192.35,29153,197.89,191.0,197.89,190.36
2025-12-30,192,192,190.1,190.42,164995,186.14,186.14,185.5,185.71,136482,186.17,186.45,186.17,186.26,23910,192.74,185.5,192.74,185.0
2025-12-31,186.16,188.43,186.16,187.74,133843,180.74,180.88,179.16,180.7,344017,179.77,179.8,179.5,179.75,33588,188.8,179.16,188.8,178.02
2026-01-01,181.12,182,179.56,180.2,212587,181.49,181.49,181,181,111319,181,181.24,181,181.01,19372,183.88,179.1,183.88,179.1
2026-01-02,181.58,181.86,179.6,180.52,114439,179.19,179.19,179,179.08,34156,179.48,179.55,179.37,179.5,24716,181.86,178.5,181.86,178.5
2026-01-05,179.25,181,179.25,180.19,51056,182.4,182.44,182.25,182.3,29303,182.47,182.47,182.3,182.3,34271,188.21,177.63,188.21,177.63
2026-01-06,182.53,182.8,181.77,182.26,86910,182.36,182.64,182.36,182.6,106143,181.93,181.93,181.73,181.77,22031,183.45,181.05,183.45,181.05
2026-01-07,179.71,180,173.13,174.8,833899,173.13,173.13,173.13,173.13,2226,173.13,173.13,173.13,173.13,19148,180.0,173.13,180.0,173.13
2026-01-08,172,172,165,166.3,4675256,165.18,165.18,164.83,165.14,54910,165.49,165.49,165,165.1,98226,172.0,164.48,172.0,164.48
2026-01-09,164.9,167.3,164,166.98,452207,170.37,170.37,170.01,170.24,414938,170.43,170.49,170.3,170.4,30959,173.14,164.0,173.14,164.0
2026-01-12,169,169.98,168,168.7,178918,166.71,166.89,166.54,166.6,105654,167.28,167.35,167.04,167.1,35048,169.98,161.85,169.98,161.85
2026-01-13,166.75,168.74,166.74,168.74,81098,164.76,164.77,164.6,164.76,87503,164.96,165.18,164.96,165,61612,168.74,163.04,168.74,163.04
2026-01-14,164.77,165.95,164.43,164.43,85594,164.3,164.33,164.25,164.25,73441,164.28,164.31,164.25,164.27,20373,165.95,161.84,165.95,161.84
2026-01-16,164.28,165,163.5,163.5,62104,162.02,162.05,161.94,162.05,44240,162.39,162.4,162.25,162.4,18901,165.0,160.95,165.0,160.95
2026-01-19,160,162.5,160,162.5,67347,165.4,165.5,165.1,165.5,54939,165.48,165.59,165.48,165.51,31619,166.5,160.0,166.5,160.0
2026-01-20,164.01,166.8,164.01,165.83,98643,169.5,169.5,169.38,169.49,105042,166.82,167.5,166.82,167.5,30687,172.34,164.01,172.34,164.01
2026-01-21,166.19,168.24,166,167.66,139052,174,174.38,173.78,173.9,73835,173.71,173.8,173.71,173.75,45860,175.7,165.1,175.7,165.1
2026-01-22,173.88,174.7,173.88,174.7,26011,170,170,169.55,169.55,37855,168.84,168.9,168.84,168.9,13529,174.7,168.03,174.7,168.03
2026-01-23,168.51,169.45,167.5,167.91,77902,169.51,170.25,169.5,169.75,109558,170,170.1,169.9,169.9,17400,171.29,167.5,171.29,167.5
2026-01-27,168.53,170.21,168.25,170,41684,163.3,163.31,163.01,163.31,16883,163.68,163.83,163.3,163.76,46787,170.21,161.8,170.21,161.8
2026-01-28,163.75,167,163.51,164.62,82646,167.99,168,167.86,167.99,13559,168.74,168.99,168.21,168.21,34729,171.5,163.51,171.5,163.51
2026-01-29,167.05,168.89,166,168.6,61804,167.58,168,167.58,167.88,18559,168.18,168.18,168.12,168.18,12425,170.81,166.0,170.81,166.0
2026-01-30,167.76,169.4,166.54,169.4,47392,174.54,174.73,174.3,174.53,31056,174.03,174.2,174.03,174.2,13545,175.84,166.54,175.84,166.54
2026-02-01,165.45,165.45,165.45,165.45,27165,165.45,165.45,165.45,165.45,250,165.45,165.45,165.45,165.45,339,165.45,165.45,165.45,165.45
2026-02-02,157.18,157.18,157.18,157.18,116273,157.18,157.18,157.18,157.18,31,157.18,157.18,157.18,157.18,567,157.18,157.18,157.18,157.18
2026-02-03,160,162,155.14,155.14,514180,149.33,149.33,149.33,149.33,948,149.33,149.33,149.33,149.33,3260,162.0,149.33,162.0,149.33
2026-02-04,146.2,146.95,145.03,146.05,298432,148,148.2,148,148.2,26684,148.24,148.24,148.12,148.18,22582,150.0,144.76,150.0,144.76
2026-02-05,150.09,151.3,150.09,150.8,103978,151.51,151.51,150.9,151.39,33848,151.44,151.69,151.43,151.68,19982,154.8,149.14,154.8,149.14
2026-02-06,151.38,155.65,151.38,155.65,124956,155,155.12,154.94,154.95,107431,153.7,154,153.64,153.85,30178,158.65,151.38,158.65,151.38
2026-02-09,154.3,156.9,154.3,156.9,68880,157.3,157.3,157.19,157.19,9530,156.5,156.5,156.05,156.12,42011,159.39,154.3,159.39,154.3
2026-02-10,157.3,157.9,156.6,156.73,45703,157.17,157.17,157,157,6472,156.86,156.98,156.85,156.85,18837,157.9,154.25,157.9,154.25
2026-02-11,158.2,158.2,156.06,156.39,28586,154.54,154.83,154.54,154.83,29916,154.89,154.89,154.7,154.7,12289,158.2,154.11,158.2,154.11
2026-02-12,154,156.09,154,155.45,36946,154,154,153.9,153.99,7298,151.8,152,151.8,151.99,30080,157.67,153.64,157.67,151.35
2026-02-13,152,152,150.28,150.77,40119,153.25,153.25,153,153.03,7218,152.64,153.1,152.37,153.1,29146,155.1,149.02,155.1,149.02
2026-02-16,153,153,150.5,150.99,28224,153.4,153.56,153,153.22,34376,154,154,153.79,154,8754,154.57,150.24,154.57,150.24
2026-02-17,153.63,153.63,152.2,153.09,8950,152.85,152.85,152.11,152.5,42951,152.18,152.33,152.18,152.29,2955,155.9,151.44,155.9,151.44
2026-02-18,152.44,154.38,152.44,154.06,19086,156.14,156.22,156,156.15,17435,155.88,155.89,155.79,155.81,11902,161.08,152.44,161.08,152.44
2026-02-19,157.1,158.08,156.16,158.08,29774,156.8,156.86,156.63,156.81,13111,156.1,156.3,156.04,156.3,6964,161.0,156.16,161.0,155.5
2026-02-20,156,157.67,155.93,157.1,19548,158.17,158.6,158.15,158.25,16536,158.39,158.48,157.72,157.72,23153,159.5,155.27,159.5,155.27
2026-02-23,158.4,158.99,158.2,158.2,24220,157.5,157.58,157.4,157.48,3649,158.4,158.7,158.4,158.7,6405,159.14,157.01,159.14,157.01
2026-02-24,158,158,155.32,157.19,24709,155.1,155.35,155,155.11,33106,155.85,156.44,155.81,155.95,6720,158.0,152.25,158.0,152.25
2026-02-25,155,156.46,154.12,156.09,17702,158.86,159.02,158.8,158.86,11192,159.8,160,159.22,159.9,15986,159.54,154.12,160.0,154.12
