date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,1528_open,1528_high,1528_low,1528_close,1528_volume,session_high,session_low,day_high,day_low
2025-08-05,775,775,775,775,0,1087,1087.5,1085,1085.8,31748,1080.25,1080.25,1076.25,1079,164715,1104.0,775.0,1104.0,775.0
2025-08-06,1070,1082.65,1065.15,1074.6,124097,1063.75,1067,1063.55,1065.1,10892,1066.4,1068.2,1066.3,1068.2,14781,1091.15,1026.0,1091.15,1026.0
2025-08-07,1060,1060,1053.05,1058.6,6924,1140.9,1149,1140,1148,40651,1150,1154.7,1148.45,1154.35,17317,1149.0,1042.5,1167.8,1042.5
2025-08-08,1150,1154.7,1145,1154.7,22612,1088.05,1088.2,1086,1087.85,6470,1080.2,1082,1080,1082,10382,1224.0,1080.1,1224.0,1071.05
2025-08-11,1094,1094,1071.6,1076.8,9363,1056.4,1059.55,1055.75,1057.9,7288,1054.9,1057,1054.9,1055,6598,1122.5,1048.5,1122.5,1047.85
2025-08-12,1063,1063,1054.4,1058.5,13295,1066.85,1066.85,1063,1063,1851,1060,1065,1060,1062,3031,1078.95,1045.55,1078.95,1045.55
2025-08-13,1065,1068.8,1060,1064.6,8133,1070.95,1074,1068.85,1071.65,3643,1066,1066,1063,1063.9,2432,1085.0,1051.1,1085.0,1051.1
2025-08-14,1071,1075,1062.55,1062.55,3226,1060,1060,1059.5,1060,1121,1055,1055,1054.65,1055,2959,1080.0,1048.1,1080.0,1048.1
2025-08-18,1069.9,1073,1062.15,1068.3,4990,1090,1091.5,1090,1090,2117,1090,1090.75,1090,1090.75,2067,1098.95,1059.0,1098.95,1059.0
2025-08-19,1095.9,1118,1093.6,1118,15073,1111,1113.45,1111,1112.8,2234,1119.75,1120,1119,1119.1,3376,1159.2,1093.6,1159.2,1093.6
2025-08-20,1124.95,1144,1124.3,1133,36447,1223.75,1223.75,1223.75,1223.75,210,1223.75,1223.75,1223.75,1223.75,296,1223.75,1086.15,1223.75,1086.15
2025-08-21,1275,1278.2,1230,1241.85,97485,1293.45,1293.45,1288.4,1288.4,9948,1299.05,1301.85,1295.15,1296.1,9751,1320.0,1187.0,1320.0,1187.0
2025-08-22,1293.35,1307.25,1282.1,1301,28933,1357.8,1360,1355.45,1358,8561,1338.5,1342,1337.1,1341,7189,1385.0,1267.2,1385.0,1267.2
2025-08-25,1354,1354,1320.25,1324.3,14878,1320,1320.75,1318.45,1320,4512,1320,1320.9,1320,1320.8,3201,1354.0,1292.45,1354.0,1292.45
2025-08-26,1316.85,1325.95,1310.05,1316,6134,1287.05,1287.1,1261.1,1277.55,12924,1273.25,1274.95,1273.25,1274.35,2212,1325.95,1261.1,1325.95,1261.1
2025-08-28,1283,1285.65,1270.85,1276,4295,1250,1250.2,1250,1250.2,2074,1250,1250.6,1250,1250,1768,1285.65,1232.0,1285.65,1232.0
2025-08-29,1250.3,1260,1244.9,1260,3582,1255.9,1258,1254.75,1257.25,907,1255,1256,1254.9,1254.9,1549,1303.0,1244.9,1303.0,1244.9
2025-09-01,1262.7,1262.7,1239.6,1239.6,13306,1257,1259,1256.9,1259,2936,1255,1256,1255,1255.9,1366,1262.7,1200.8,1262.7,1200.8
2025-09-02,1260,1266,1257,1264.3,5866,1310.6,1310.6,1310.6,1310.6,2,1310.6,1310.6,1310.6,1310.6,5,1310.6,1257.0,1310.6,1257.0
2025-09-03,1322,1337.4,1317.2,1330.3,16635,1376.1,1376.1,1376.1,1376.1,1004,1376.1,1376.1,1376.1,1376.1,383,1376.1,1281.6,1376.1,1281.6
2025-09-04,1384,1395.5,1378,1387.5,15478,1388.5,1390,1388,1388.9,1327,1379.8,1379.8,1378.9,1378.9,1469,1425.5,1361.6,1425.5,1361.6
2025-09-05,1389.9,1390,1370,1378.8,6129,1372,1374.6,1371.6,1373,1220,1361,1361,1356.3,1359.3,2547,1401.6,1365.2,1401.6,1356.3
2025-09-08,1383.7,1383.7,1370,1373.1,3295,1355,1355,1353,1354.9,1513,1359.1,1359.1,1358.4,1358.9,1513,1423.8,1352.1,1423.8,1352.1
2025-09-09,1372,1374,1361.3,1365.4,5061,1345.3,1347.8,1344.9,1346.7,1130,1347.4,1352,1345.2,1348.5,707,1374.0,1334.0,1374.0,1334.0
2025-09-10,1360,1363.7,1351.3,1351.3,1430,1352.5,1352.7,1349.9,1350.3,2696,1343,1343,1340.1,1340.2,1207,1363.7,1325.1,1363.7,1325.1
2025-09-11,1354.8,1360,1351.4,1355.9,2034,1395.6,1398.4,1395.6,1398.1,1020,1401.6,1403.8,1400,1401.2,3663,1414.8,1351.2,1414.8,1351.2
2025-09-12,1410.9,1411,1398.4,1407.9,3284,1436,1436,1430.4,1433,2225,1436,1440,1436,1440,1934,1462.0,1398.4,1462.0,1398.4
2025-09-15,1449,1455,1440.2,1448.6,5324,1442.7,1443.4,1441.6,1443.4,515,1437.1,1439,1437,1439,904,1469.9,1438.5,1469.9,1433.0
2025-09-16,1445,1452.8,1442.9,1448.2,4257,1423.5,1424,1422.9,1423.6,791,1430,1432.2,1430,1431.1,1758,1452.8,1413.3,1452.8,1413.3
2025-09-17,1430.9,1444.4,1430,1439.3,1522,1459.9,1460,1459.9,1459.9,671,1459.9,1460,1459.9,1460,1843,1476.0,1430.0,1476.0,1430.0
