date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,1528_open,1528_high,1528_low,1528_close,1528_volume,session_high,session_low,day_high,day_low
2025-01-01,952.95,955.25,948.25,949.75,10136,970.95,971.45,969.75,971.4,9334,972.95,973,972,972,2005,984.5,945.25,984.5,945.25
2025-01-02,972,975,967.1,970.2,13999,985.1,985.3,984.45,984.9,9170,984.5,984.5,984.1,984.1,10247,997.95,967.1,997.95,967.1
2025-01-03,989.5,989.8,984,986.45,16018,971.05,971.35,969.25,971.35,12764,970.95,970.95,970,970.4,5761,999.95,968.35,999.95,968.35
2025-01-06,978,978.65,969.2,972.7,27045,924.15,924.65,922.05,922.85,11189,925.95,926.85,925.5,926.85,6722,978.65,917.2,978.65,917.2
2025-01-07,927,935,927,935,26633,970.5,971.55,970.3,970.6,5491,972.5,972.5,968.15,969.5,6083,975.9,927.0,975.9,927.0
2025-01-08,974.9,975,963.75,966.75,9649,940,940,937.35,938.25,9544,939.5,939.9,935.65,938.9,7469,975.0,928.0,975.0,928.0
2025-01-09,943,943,936,940.25,13558,899,901.7,896.8,901.7,13831,903.2,904,903,903.7,4514,943.0,892.65,943.0,892.65
2025-01-10,901.2,908,901,903.95,17803,880.15,882.25,880.05,881,8418,873.95,874.5,872.05,873.85,3647,910.3,878.05,910.3,870.0
2025-01-13,861,866,853.6,861.4,30354,821.7,822.5,821.25,822.45,14418,830,837.6,830,835.65,31431,871.95,816.75,871.95,816.75
2025-01-14,840,861.9,838.05,860.4,35145,894.65,897.2,894.35,896.55,24234,891.5,895,890.15,893.4,5273,897.2,834.5,902.0,834.5
2025-01-15,885,899.45,884.95,896.7,36330,862.45,863.5,860,862.85,25293,866.5,866.5,866,866.4,5771,916.95,854.2,916.95,854.2
2025-01-16,870,885,869,879.95,49254,798.85,799.7,797,799.1,32407,800,800.85,799,800.05,26542,887.0,796.15,887.0,796.15
2025-01-17,812.5,814.8,801.5,807.45,71483,795.65,796,793.5,795.5,12940,795,795.95,794.8,795.05,11087,822.0,779.1,822.0,779.1
2025-01-20,805.9,811,801.9,803.6,62162,807.95,809.5,807.2,809,15378,805,805,803.55,804.15,8025,827.15,800.0,827.15,800.0
2025-01-21,810.05,812.6,802,805.2,25623,747.85,748.5,742.9,744.8,106244,744.7,745,744,745,15900,812.6,739.15,812.6,739.15
2025-01-22,746,750.05,741.05,741.75,68638,725.65,725.65,722.35,723.5,27413,723.5,726.95,723.5,726.4,8073,750.05,706.05,750.05,706.05
2025-01-23,723.45,738,721.6,737.75,67419,726.5,726.7,724,725.55,21181,727.4,727.95,725.1,727.35,13660,759.5,721.6,759.5,721.6
