date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,1528_open,1528_high,1528_low,1528_close,1528_volume,session_high,session_low,day_high,day_low
2025-01-01,275.8,276.5,275.25,276.2,68050,277.8,277.85,277.5,277.6,16121,278.1,278.15,278,278.1,19821,280.7,274.4,280.7,274.4
2025-01-02,279.9,280,277.3,278.15,25900,278.55,278.6,278.2,278.25,16040,278.25,278.3,278.05,278.2,4642,280.0,274.0,280.0,274.0
2025-01-03,279.65,280.35,279,280.35,27839,276.2,276.2,275.85,276.1,20271,276.85,277,276.7,276.75,8102,280.95,275.85,280.95,275.85
2025-01-06,278.35,278.35,271.1,271.75,116162,259.8,259.8,258.6,258.9,77026,259.75,260.9,259.75,260.7,14448,278.35,258.6,278.35,258.3
2025-01-07,262,264.5,262,264.5,35104,272.6,272.9,272.25,272.9,55889,273.25,273.35,273.05,273.3,23740,274.95,262.0,274.95,262.0
2025-01-08,273,274.55,272.3,274.55,29249,265.1,265.4,265.05,265.25,13981,265.2,265.2,264.6,264.95,17230,274.9,260.0,274.9,260.0
2025-01-09,264.3,264.35,263.25,264.35,39333,259.1,259.3,258.4,258.6,45222,258.65,258.7,258.1,258.1,11749,265.65,257.0,265.65,257.0
2025-01-10,257.2,257.7,256.35,256.35,19514,250.9,250.95,250.65,250.95,17019,251.4,251.75,251.4,251.4,28320,257.85,250.05,257.85,250.05
2025-01-13,245.45,246.9,245.15,245.95,45138,238.25,238.4,237.8,237.95,29714,238.45,238.6,238.1,238.35,12579,250.3,235.05,250.3,235.05
2025-01-14,240,243,240,242.7,45383,246.35,246.4,246.15,246.35,24902,247.3,247.75,247,247.4,11067,246.55,239.3,247.75,239.3
2025-01-15,247.75,249.3,246.2,249.3,90393,242.5,242.7,242.25,242.65,57750,243.15,243.2,243.1,243.2,16190,249.3,239.1,249.3,239.1
2025-01-16,246.15,249.95,246.15,247.85,38716,247.8,247.85,247.75,247.8,10228,247.75,247.85,247.75,247.75,11013,249.95,244.0,249.95,244.0
2025-01-17,245,247.65,244.75,245.9,17152,252.55,252.65,252.5,252.65,20241,252,252.25,252,252.15,12649,254.5,244.75,254.5,244.75
2025-01-20,253.25,253.95,250,250.25,75145,249.9,249.9,249.65,249.7,10739,249.75,249.8,249.5,249.7,11068,253.95,249.05,253.95,249.05
2025-01-21,251.85,252,250.1,250.55,28727,242.75,243.05,242.4,242.55,31519,242.7,242.7,242.15,242.65,6576,252.0,241.4,252.0,241.4
2025-01-22,242.4,242.4,240.9,241.15,34236,243.5,243.55,243.3,243.35,11913,243.2,243.3,243,243.05,15656,244.45,236.5,244.45,236.5
2025-01-23,244,244,236.5,242,36287,247.35,247.5,247.35,247.45,10302,247.25,247.25,246,246.3,11026,247.9,236.5,247.9,236.5
2025-01-24,247,248.4,240.2,247.3,43296,236.4,236.4,235.45,235.65,46130,235.7,235.7,235.65,235.7,13324,248.4,235.2,248.4,235.0
2025-01-27,234.9,234.9,232.4,232.75,29665,229.95,230,229.85,230,6645,228.6,228.95,228.2,228.95,10253,234.9,225.75,234.9,225.75
2025-01-28,233.45,234.65,232.3,234,41478,225.3,225.3,224.95,224.95,36805,225.2,225.6,224.95,225.3,15877,234.65,217.65,234.65,217.65
2025-01-29,227.95,228.8,227.4,227.9,32175,237,237,236.8,236.9,21212,236.9,236.95,236.5,236.85,13467,240.65,227.4,240.65,227.4
2025-01-30,236.8,239.55,231,238.5,137284,241.2,241.4,241.1,241.3,13809,242.45,242.45,241.5,241.5,14116,246.0,231.0,246.0,231.0
2025-01-31,241.95,242.25,240.1,241.05,32640,252.65,252.85,252.45,252.6,57831,251.5,251.8,251.2,251.2,23143,253.0,240.1,253.0,240.1
2025-02-01,254,254.8,252.4,253.8,57284,231.8,231.8,231.2,231.45,63894,231.65,232,231.6,231.95,42775,261.8,230.65,261.8,230.65
2025-02-03,231.6,231.6,224.4,225.45,238280,217.25,217.7,217.05,217.6,91795,216.7,217.3,216.2,217,46714,231.6,211.2,231.6,211.2
2025-02-04,220.7,222.45,220.55,221.8,99291,234.25,234.65,233.6,233.75,185527,232.7,232.7,232.35,232.45,14980,235.35,220.55,235.35,220.55
2025-02-05,232.05,235.6,232,234.8,110102,240,240.1,239.85,239.9,64970,240.2,240.2,240.05,240.05,10404,247.7,232.0,247.7,232.0
2025-02-06,240.5,242,239.2,239.35,130047,237.9,237.95,237.3,237.3,66792,237.95,238,237.7,237.8,30100,242.0,233.5,242.0,233.5
2025-02-07,221.9,221.9,213.8,214.15,1828012,207,207.1,206.5,207,206497,207,207,206.9,207,91955,221.9,203.2,221.9,203.2
2025-02-10,209.5,209.9,206.4,208.95,410762,207.75,208.65,207.6,208.45,140822,207.05,207.15,207,207.15,52078,212.95,204.15,212.95,204.15
2025-02-11,207.9,208,205.15,205.8,133407,197,197.25,196.5,197.25,139206,197.65,197.85,197.55,197.7,100315,208.0,193.15,208.0,193.15
2025-02-12,196.05,197.9,196.05,197,90436,199.45,199.45,199.25,199.4,64987,199.5,200,199.4,199.8,47572,206.25,191.75,206.25,191.75
2025-02-13,201.7,202.7,200.55,202.3,90462,197.65,197.7,197.3,197.5,71886,197.45,197.6,197.25,197.45,17804,204.4,197.3,204.4,197.1
2025-02-14,197.8,198.9,197.55,198,101134,187.2,187.35,187,187.1,108327,187.8,187.95,187.15,187.7,26263,198.9,185.65,198.9,185.65
2025-02-17,187.6,187.65,184,184.2,81481,190.85,191,190.6,190.6,24054,190.65,190.75,190.45,190.7,41955,192.35,183.0,192.35,183.0
2025-02-18,190.05,190.2,188.7,189,51466,186.1,186.1,185.8,185.9,17271,185.8,185.8,185.4,185.6,12626,190.2,183.1,190.2,183.1
2025-02-19,185.45,185.45,183.25,184.3,81710,188.85,188.85,188.5,188.7,29530,188.9,189.75,188.6,189.75,39099,192.7,183.25,192.7,183.25
2025-02-20,189.75,192.1,188.4,191.95,118933,192.65,192.7,192.55,192.65,41679,192.8,192.85,192.7,192.75,40610,195.85,188.4,195.85,188.4
2025-02-21,192.45,193.5,192.3,193.35,42022,186.85,186.85,186.75,186.85,49818,187.2,187.3,187.1,187.3,22815,197.75,186.4,197.75,186.4
2025-02-24,186,186,184,184.6,94078,184.9,185,184.8,184.85,28856,184.95,185.1,184.85,185.1,15638,186.8,182.65,186.8,182.65
2025-02-25,185.65,187.5,185.65,187.1,44795,181.2,181.2,180.75,180.85,35871,180.9,181,180.9,180.95,18081,187.5,180.75,187.5,180.15
