date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,day_high,day_low
2025-11-12,112,120.5,112,117.11,45234159,129.35,129.44,128.5,128.9,1511616,134.4,112.0
2025-11-13,131,133.75,129.55,133.73,11303401,138.2,138.22,136.91,136.93,2938714,153.5,129.55
2025-11-14,142.7,147.8,140.85,145.71,10581829,148.76,149.5,148.65,149.5,1972552,149.68,140.03
2025-11-17,154.15,156.91,152.25,154.74,9358246,177.26,178.23,177.08,177.98,11653572,178.23,152.25
2025-11-18,185,192,184,192,18165262,189.7,189.82,189,189.3,1880932,193.8,179.5
2025-11-19,187.99,187.99,180,181.52,10223884,169.89,169.89,169.89,169.89,41448,187.99,169.89
2025-11-20,157.55,160.9,154.6,156.28,9681544,156.73,156.78,155.87,156.27,469053,162.27,153.1
2025-11-21,156.02,161.55,156,160.6,4756710,158.24,158.25,157.13,157.35,1216403,168.39,155.6
2025-11-24,159.26,162.5,159.26,161.93,3840484,152.22,152.29,151,151.47,1148548,163.38,151.0
2025-11-25,152.55,156.6,152.55,155.63,2687416,160.84,160.91,159.44,159.76,2592528,163.2,152.55
2025-11-26,161.99,164.65,161.61,163.29,3282523,162.55,162.73,162.45,162.5,636228,165.45,158.88
2025-11-27,164.2,164.48,162.58,162.85,1146990,160.14,160.18,160.01,160.04,363615,164.48,159.15
2025-11-28,160.29,161.4,159.26,161.15,1025237,159.19,159.19,158.75,158.88,400060,163.25,158.1
2025-12-01,160,160.4,158.64,159.18,751285,157.49,157.75,157.41,157.66,396795,161.95,155.8
2025-12-02,157.47,159.18,156.89,159.14,984915,157.84,158.33,157.84,158.08,434614,160.45,156.89
2025-12-03,158.8,159.7,158.7,158.75,534309,154.79,155.01,154.62,154.92,312777,159.7,153.51
2025-12-04,154.6,154.9,149.83,152.56,1065955,146.09,146.09,145.55,145.8,465773,154.9,142.91
2025-12-05,146.24,150.39,146.21,150.16,1550795,151.93,152.21,150.55,150.56,1505839,152.95,146.21
2025-12-08,151.6,152,149.74,150.41,886338,150.85,150.9,150.11,150.8,1082127,157.5,149.04
2025-12-09,152,152.29,148.64,148.64,1665530,150.08,150.38,150,150.15,252882,152.29,144.2
2025-12-10,147.6,148.3,144.02,144.85,2352448,145.86,146.69,145.8,146.53,704778,148.3,142.11
2025-12-11,145.75,147.69,145.75,147.49,645704,145.1,145.1,144.75,145.01,296840,149.6,144.75
2025-12-12,146,146.83,145.51,146.5,595056,145.24,145.34,145,145.09,252196,146.83,143.96
2025-12-15,144.99,144.99,144,144.88,262023,145.35,145.39,145.25,145.3,51851,146.45,144.0
2025-12-16,146,146.42,145.12,145.53,319416,144.15,144.38,144.08,144.19,276926,146.67,144.0
2025-12-17,144.25,144.5,142.7,143.07,468281,143,143,142.7,142.96,130985,144.5,142.4
2025-12-18,142.92,145.2,142.9,144.97,389999,144,144.05,143.9,144,83990,146.75,142.9
2025-12-19,145.3,146.5,144.85,145.14,485615,162,162.72,161.65,162.65,1461292,163.5,143.52
2025-12-22,164.71,170.9,164.71,169.18,6399610,167.64,167.69,167.12,167.13,810169,172.5,164.71
2025-12-23,163.26,165.69,163.26,163.76,1711816,160.81,161.04,160.53,160.8,530502,167.1,160.03
2025-12-24,161.6,163.6,160.31,162.82,1213971,163.49,163.54,163.12,163.26,610952,175.5,160.31
2025-12-26,164.89,167.5,164.63,166.94,2706844,164.9,165.14,164.71,164.95,322043,167.7,163.9
2025-12-29,165.6,165.95,164.23,165.64,733156,161.54,161.6,161.11,161.56,318785,166.84,160.2
2025-12-30,162.2,163.6,162.05,163.59,656554,159.7,159.91,159.65,159.81,181267,164.11,159.05
2025-12-31,160,160.2,158.22,158.51,730737,156.25,156.43,156.03,156.21,342659,160.2,154.8
2026-01-01,156.23,157.1,154.63,155.33,559749,155.19,155.3,155.13,155.16,288878,157.1,153.92
2026-01-02,155.6,155.7,154.02,154.5,339858,155.2,155.22,155.06,155.17,181630,157.05,153.45
2026-01-05,155,155.2,153.77,154.14,109988,155.39,155.39,155.14,155.3,119905,156.98,152.62
2026-01-06,157,159.7,156.6,158.9,1613035,154.88,154.89,154.56,154.89,225709,159.7,154.56
2026-01-07,155.16,155.35,154.52,155,305873,161.7,161.95,161.7,161.8,271536,165.15,154.5
2026-01-08,162.05,164.95,161.29,163.76,1434908,160.49,160.81,160.04,160.66,337878,167.2,159.4
2026-01-09,160.7,163.7,160.25,162.57,1180751,158.95,159.11,158.8,158.93,252513,163.7,156.65
