date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,1528_open,1528_high,1528_low,1528_close,1528_volume,session_high,session_low,day_high,day_low
2025-01-01,1308,1309.9,1305,1307.85,4870,1317,1317.65,1317,1317.5,618,1317.95,1318,1312.5,1315.7,2001,1321.85,1302.7,1321.85,1302.7
2025-01-02,1317.25,1321,1316.15,1316.15,2079,1319,1320.65,1319,1320.65,1977,1318.25,1319.95,1318,1318,1520,1323.5,1303.95,1323.5,1303.95
2025-01-03,1326.15,1329,1323.25,1323.65,5601,1301.85,1302.15,1300.5,1301.6,2244,1300.9,1301,1298,1300,3066,1329.0,1300.5,1329.0,1298.0
2025-01-06,1309,1312.45,1305.05,1306.05,3031,1248.6,1249.75,1247.7,1248.4,2180,1251.65,1253,1249,1253,5315,1312.45,1243.05,1312.45,1243.05
2025-01-07,1251.95,1253.85,1232.9,1244.9,13567,1225.1,1226.25,1224.25,1224.95,7572,1214.35,1214.9,1210.1,1211.85,5977,1253.85,1153.65,1253.85,1153.65
2025-01-08,1216.6,1216.6,1193.05,1197.25,26526,1178.05,1178.45,1175,1175.55,11059,1176.9,1176.9,1175.55,1176.45,5707,1216.6,1166.5,1216.6,1166.5
2025-01-09,1180,1184.85,1176.9,1178.45,9296,1160.35,1160.85,1158.25,1160.3,6906,1161.15,1161.5,1160,1161,2510,1198.0,1158.25,1198.0,1158.25
2025-01-10,1168,1168.25,1162.2,1163.95,7408,1135.75,1137,1135.15,1137,9915,1133.9,1134.15,1131.15,1133.65,4237,1168.25,1125.0,1168.25,1125.0
2025-01-13,1135.6,1135.9,1123.15,1123.15,8204,1077,1077.95,1076.2,1077.95,4086,1079.4,1080,1078.5,1079.9,2563,1135.9,1073.15,1135.9,1073.15
2025-01-14,1089,1099.5,1088.65,1097.4,11492,1084.75,1084.95,1083.75,1084.3,4198,1089.9,1093.4,1088.75,1093.4,2394,1107.9,1077.45,1107.9,1077.45
2025-01-15,1110,1110,1095.15,1095.45,12466,1082.1,1082.9,1081.5,1082.5,1960,1084,1085,1083.1,1084.9,2459,1110.0,1080.15,1110.0,1080.15
2025-01-16,1095,1105,1095,1102.9,11788,1083.65,1083.7,1082.65,1083.25,2942,1083.65,1083.95,1083,1083.4,2181,1122.45,1080.7,1122.45,1080.7
2025-01-17,1084.75,1095.55,1082.2,1084.55,26699,1101.95,1102.2,1101,1101.15,2486,1101.9,1103,1101.55,1102.7,1650,1110.75,1077.05,1110.75,1077.05
2025-01-20,1115,1115,1099.45,1099.45,9462,1091.65,1092.15,1090.5,1091.5,1186,1092.7,1092.7,1090.6,1090.95,2273,1115.0,1082.55,1115.0,1082.55
2025-01-21,1095,1097.05,1092.9,1095.25,5671,1076.95,1077.9,1076.35,1077.5,2658,1077.15,1077.15,1075.25,1076.95,1526,1110.0,1075.65,1110.0,1075.25
2025-01-22,1074.95,1076.85,1062.4,1065.1,23563,1070.25,1071.2,1069.7,1070,4556,1069.4,1072.5,1068.05,1068.5,5052,1076.85,1051.55,1076.85,1051.55
2025-01-23,1068.7,1098.85,1063,1068.4,7688,1093.8,1093.85,1093.7,1093.75,510,1093,1093.3,1093,1093.3,1334,1098.85,1061.7,1098.85,1061.7
2025-01-24,1087.3,1096.3,1087.3,1094.25,2920,1064.35,1064.5,1063.65,1063.8,3145,1062.5,1064.3,1061.2,1063.45,1701,1099.2,1060.2,1099.2,1060.2
2025-01-27,1052,1054.45,1047.6,1054.45,10030,1036.25,1037.15,1036.05,1036.2,1439,1033.7,1033.7,1031.95,1032.75,1314,1056.35,1030.0,1056.35,1030.0
2025-01-28,1048,1048,1037.5,1042.15,15335,1055.4,1056.3,1055.1,1055.3,1529,1055,1055.45,1052.3,1054.95,6777,1059.2,1025.85,1059.2,1025.85
2025-01-29,1059,1059,1045.9,1050.5,5938,1085.9,1086.2,1084.6,1085.3,4056,1084.1,1084.75,1084.05,1084.15,990,1086.25,1045.9,1086.25,1045.9
2025-01-30,1085,1090.95,1085,1086.8,4875,1070.25,1070.85,1069.1,1069.95,927,1066.9,1066.9,1065.7,1065.7,882,1090.95,1059.35,1090.95,1059.35
2025-01-31,1077,1077,1070.05,1071.2,1977,1091.2,1091.75,1090.85,1091.65,5101,1087.95,1091,1087.7,1091,2657,1103.9,1067.1,1103.9,1067.1
2025-02-01,1097.9,1097.9,1086.5,1087.1,3766,1123.95,1124.2,1123.1,1123.1,1443,1122.5,1124,1122.5,1123.9,3563,1139.9,1062.1,1139.9,1062.1
2025-02-03,1115.55,1130.95,1110.15,1112.5,21907,1109.95,1111.85,1109.95,1111.15,2085,1111.55,1112.8,1111.55,1112.45,1013,1132.0,1093.1,1132.0,1093.1
2025-02-04,1116.55,1120,1115,1118.85,4474,1106.05,1106.7,1105.95,1106.55,1357,1105.6,1106.3,1104.25,1104.85,672,1121.4,1088.15,1121.4,1088.15
2025-02-05,1100.05,1111.25,1100.05,1107,2032,1132.4,1132.85,1132.25,1132.5,746,1132,1135.3,1131,1135.25,2757,1137.75,1100.05,1137.75,1100.05
2025-02-06,1133.1,1143,1130,1135,6953,1120.05,1121.5,1119,1120.25,6286,1125.6,1126.95,1122.05,1122.8,1943,1150.5,1085.25,1150.5,1085.25
2025-02-07,1126,1148.95,1125,1148.95,18267,1089.35,1089.8,1089.05,1089.05,6319,1091,1091.5,1090,1090,1524,1153.0,1066.0,1153.0,1066.0
2025-02-10,1088.35,1108.5,1081.05,1103.9,15646,1073.85,1074,1073.05,1073.35,5568,1075,1075,1073.15,1075,1738,1119.5,1071.55,1119.5,1071.1
2025-02-11,1075,1080.7,1075,1078.45,3763,1051,1051.3,1050.4,1050.5,2023,1049.95,1051,1049.5,1051,1767,1082.75,1043.55,1082.75,1043.55
2025-02-12,1060.55,1060.55,1051.3,1055,5443,1054.5,1054.5,1053.7,1053.8,785,1056.1,1056.9,1056,1056.9,1689,1073.85,1030.6,1073.85,1030.6
2025-02-13,1059,1069.6,1059,1069,7171,1060.45,1060.75,1060.25,1060.3,527,1060.8,1060.95,1060,1060.05,5618,1078.5,1049.35,1078.5,1049.35
2025-02-14,1069.45,1072.95,1065.35,1070.45,2186,1018.05,1018.05,1016.6,1018,2203,1016.6,1016.6,1015,1015.6,1335,1072.95,1005.6,1072.95,1005.6
2025-02-17,1021.3,1022.85,1007.7,1008.95,5042,1007.2,1007.6,1005.05,1005.45,4154,1005.85,1007.05,1005.85,1007,962,1023.2,999.0,1023.2,999.0
2025-02-18,1008.8,1011.5,1000,1008.1,4424,986.2,987.3,985.95,987,1763,983.6,984.9,983.6,984.9,1592,1011.7,985.25,1011.7,982.45
2025-02-19,988,989.6,977.05,979.45,3420,990.2,990.5,989.85,990.5,1190,991.15,991.4,991,991,1693,993.9,977.05,993.9,977.05
2025-02-20,993.9,993.9,982.1,993.3,8932,1008.25,1008.85,1007.6,1008.5,1974,1008.7,1010.35,1007.95,1008.75,1147,1014.0,982.1,1014.0,982.1
2025-02-21,1011,1015.95,1011,1015.4,3493,1011.15,1011.95,1010.5,1010.7,2540,1009.5,1010.4,1008,1010.3,1453,1025.0,1005.0,1025.0,1005.0
2025-02-24,1005.95,1006.4,1002.05,1004.8,5151,999,999,998.75,998.95,1046,999.3,999.45,999.25,999.45,1010,1019.55,994.15,1019.55,994.15
2025-02-25,999.6,1003.5,995,998.6,10160,985.2,985.7,985,985.7,1381,978.1,978.4,977.2,978.3,1641,1024.25,967.0,1024.25,967.0
2025-02-27,988,990.85,986.15,987.7,7022,913.9,916.6,912.2,916.6,32370,903.95,911,903.35,905.85,33787,990.85,912.0,990.85,901.15
2025-02-28,907,908,902,907.85,6324,899.1,899.85,897.65,898.35,4892,912.85,915.7,890.2,900,18801,916.45,894.0,981.0,866.3
2025-03-03,906.05,911.45,906.05,910.3,4929,896.7,896.7,894.45,894.6,4445,893,894,893,894,6127,921.35,888.75,921.35,888.75
2025-03-04,890.05,892.3,886,886.35,6711,933.9,935.85,933.75,934.8,2594,932.95,932.95,932,932.05,1276,935.85,875.0,935.9,875.0
2025-03-05,929,937.2,929,930.05,4621,959.9,962,959.35,960.4,5448,949,950,948.55,949.9,3186,962.6,929.0,962.6,929.0
2025-03-06,966.45,976.95,966.45,974,9011,981,981,980.45,980.65,1180,979.75,980.05,979.5,980.05,3278,983.2,959.9,983.2,959.9
2025-03-07,980.85,983,976.95,979.3,5357,962.3,962.3,961,961.4,1677,962,962.5,961.05,962,1112,989.5,959.0,989.5,959.0
2025-03-10,957,963.95,956.75,961.25,11645,939.4,940.2,937.3,938.85,1527,938.65,938.65,937,938.45,720,974.75,936.95,974.75,936.95
2025-03-11,930.1,943.25,930.1,933,3005,936.7,936.8,935.05,936.55,1718,942,946.5,938,946,3921,949.0,909.2,949.0,909.2
2025-03-12,940,943.4,938.95,943.05,4983,915,915,914.75,915,3157,915,915,914.7,914.95,3505,944.15,910.1,944.15,910.1
2025-03-13,917,923,916.75,923,6627,900,900,899.9,899.95,3746,899.85,900,899.75,899.95,4014,928.85,898.55,928.85,898.0
2025-03-17,892,903.35,892,901.8,3204,900.25,900.55,899.75,900.55,4045,904.6,904.6,901.05,902.85,2697,913.95,883.9,913.95,883.9
2025-03-18,920,924.95,913.4,913.4,12363,959.95,961,957.8,957.8,17783,960,960,958.05,959.65,2506,965.5,910.75,965.5,910.75
2025-03-19,966,968,956.15,959.5,10481,978.55,978.55,976.85,977.9,4059,978.5,978.5,975.75,975.8,2022,983.55,950.0,983.55,950.0
2025-03-20,990,998.75,984.3,987.4,6343,960,960,958.75,959.4,2200,960,960,959.7,959.95,2165,998.75,953.6,998.75,953.6
2025-03-21,962,962,958.9,958.9,2772,973.7,975,973.1,974.7,2356,973.9,974.85,972.55,974.85,3356,978.55,958.9,978.55,958.9
2025-03-24,984.4,997.7,980,994.25,11168,976.95,977,972.2,974,3708,975,977.6,974.95,977.6,1669,1004.45,972.2,1004.45,970.05
2025-03-25,986,989.25,981.75,985,1920,948.15,948.15,947.5,947.9,1624,946.4,949.1,946.4,947,1755,989.25,944.95,989.25,944.95
2025-03-26,947.7,950.3,944.05,944.05,2669,925.5,925.5,923.6,924.7,1850,923.95,924.7,923.65,923.65,1369,950.3,923.2,950.3,920.0
2025-03-27,929.6,930.05,923.55,927.35,4298,934,936.1,931.4,931.4,14596,937.5,937.5,933.4,934.45,2208,945.0,916.5,950.0,916.5
2025-03-28,939,944.5,939,940.35,2798,912,912.5,911.1,911.7,4631,910.7,910.7,909.05,910,2694,949.0,907.0,949.0,907.0
2025-04-01,913,927,913,927,5911,961.3,962.45,957.5,962.35,15144,958,961,958,959.45,1099,974.9,913.0,974.9,913.0
2025-04-02,954.55,957.5,953.1,954,7864,970,972.7,970,970,11323,970,970,967.25,968.75,2958,972.7,932.7,972.7,932.7
2025-04-03,955,968.1,955,968.1,5575,960,960,959.95,960,8234,960,960,954.05,957.5,10796,983.05,955.0,983.05,954.05
2025-04-04,955,957.45,954.05,955.6,1728,899.35,899.35,897.1,898.5,2576,903.2,903.85,903,903.85,1416,957.45,894.0,957.45,894.0
2025-04-07,859.85,870,855.05,861.15,11751,846.4,847.5,846.3,847.4,953,850,850,849.4,850,4306,870.0,830.0,870.0,830.0
2025-04-08,875,879.95,871.8,878.7,4161,883.55,885.6,883.55,884.45,3753,888,888.4,886.6,886.6,2069,886.6,861.25,888.4,861.25
2025-04-09,883.7,887,879.75,884.2,3051,867.25,867.25,866.55,866.9,1403,875.45,882,873.9,876,4814,888.7,862.3,888.7,862.3
2025-04-11,900,900,879.3,888.1,8794,915.95,916,915.95,916,4744,915.95,916,915.95,916,3137,923.95,879.3,923.95,879.3
2025-04-15,925,931.75,921.55,931.75,4238,946,946.5,945.2,945.8,2927,946,946,945.5,945.55,3737,948.5,921.55,948.5,921.55
2025-04-16,941,945.25,936,943.4,6908,951.5,951.85,949.6,950.75,3483,952.85,952.85,951.5,952.5,524,955.75,936.0,955.75,936.0
2025-04-17,952.75,952.75,945.55,950,3112,958.4,961.65,958.05,960,5718,958.6,959.05,957,959.05,443,969.25,938.9,969.25,938.9
2025-04-21,968.1,974.25,968.1,970.95,6935,969,970.05,968,970.05,3996,975.25,980,975.25,979.95,5201,974.25,946.85,980.0,946.85
2025-04-22,971.05,978.95,971.05,977.95,2189,968.4,968.9,963.85,965.9,15035,968.8,972.2,968.7,971.8,3265,998.9,963.85,998.9,963.85
2025-04-23,972.95,978.8,968,978.8,2862,984.55,984.95,984.25,984.3,1321,983.1,983.1,981.5,981.5,623,985.9,963.4,985.9,963.4
2025-04-24,980,988,976.6,985.35,3489,1011.7,1014.5,1009,1012.6,11741,1011.95,1013.3,1011,1011,3962,1019.5,973.85,1019.5,973.85
2025-04-25,1020,1031,1018.3,1031,13293,980.85,980.85,977.75,979.6,1446,974.5,974.9,972,972,629,1033.7,965.0,1033.7,965.0
2025-04-28,970,981.5,970,981.5,2549,984.25,984.95,983.55,984.3,964,982,982,981.7,981.7,532,1002.25,970.0,1002.25,970.0
2025-04-29,991.4,991.9,983,985,3461,962.65,962.65,960.1,960.65,3527,962.85,963.25,962.05,962.5,966,991.9,960.1,991.9,960.1
2025-04-30,960.1,962.7,955.65,958.8,2559,939.95,939.95,937.7,938.9,4219,937.95,937.95,935,936.25,2503,971.0,937.7,971.0,935.0
2025-05-02,942.4,948.8,940,943.5,2627,955.45,955.45,953.95,954.55,583,955.45,955.45,954.6,954.95,552,957.95,930.95,958.0,930.95
2025-05-05,950.75,955.35,942.75,949,2274,948.5,949,947.35,948.85,342,952.2,952.35,951.5,951.5,911,955.95,942.05,955.95,942.05
2025-05-06,945,951,944.05,950.75,2974,934.15,935.15,933,934.9,3158,935.05,935.15,933,934.2,1033,956.0,930.0,956.0,930.0
2025-05-07,925,930,925,928,3061,937.6,940,937.6,939,3138,938.15,938.95,935.3,936.3,1039,940.0,915.0,940.0,915.0
2025-05-08,929,943.85,929,942.8,1925,930.95,932.55,930.95,931.85,921,930.75,935.75,930.65,930.65,409,953.0,929.0,953.0,929.0
2025-05-09,930,931.95,915,919.8,6076,921.85,921.9,921.2,921.85,1197,925,925,923,923.1,613,931.95,915.0,931.95,915.0
2025-05-12,948,948,939.8,942,7105,961.8,963.5,961.25,962.05,1580,965.4,966.5,964.5,965.15,1614,969.6,937.5,970.0,937.5
2025-05-13,953,960,950,951.25,11375,946.5,946.5,944.65,945,3309,945.6,947,945.6,946.7,590,960.0,940.0,960.0,940.0
2025-05-14,946.85,948.5,943.3,944.7,688,964.25,964.85,964.25,964.85,1080,966.3,966.6,966,966.5,834,965.3,936.0,971.0,936.0
2025-05-15,968.95,969,954.1,954.6,3159,991.15,992,991,991.2,3816,991,991.05,991,991,2769,995.1,949.0,995.1,949.0
2025-05-16,990.05,990.1,978.9,978.9,2449,1020.25,1021,1019.35,1020,2078,1010.9,1010.9,1009.9,1010.65,946,1025.1,976.05,1025.1,976.05
2025-05-19,1008,1018.95,1008,1011.75,3487,990.3,990.35,990,990.2,3369,991.9,992,990.1,990.35,3357,1031.0,989.35,1031.0,989.35
2025-05-20,990.7,992.8,987.1,989,5284,971,971.05,971,971.05,3151,973.6,974,973.5,973.6,2921,992.8,954.1,992.8,954.1
2025-05-21,966,976.6,966,970.2,1647,957.5,957.8,957.25,957.45,820,955.95,956.2,955.1,956.2,827,976.6,955.3,976.6,955.0
2025-05-22,955,970,951,958.1,7915,953.75,954,952.05,953,2886,953.75,954.05,952.6,954.05,2041,972.8,949.2,972.8,949.2
2025-05-23,956.05,961.45,956.05,958.95,1254,973.4,973.65,971.7,972.4,4374,972.15,973,972.15,973,643,984.8,952.0,984.8,952.0
2025-05-26,973,985,973,977.35,1421,990.05,990.1,990,990,713,990,990.1,990,990,2286,993.8,972.0,993.8,972.0
2025-05-27,985,992.95,984.95,992.95,2944,993.4,994.8,993.4,994.8,315,990,991,990,990.5,1327,999.0,984.95,999.0,984.95
