date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,1528_open,1528_high,1528_low,1528_close,1528_volume,session_high,session_low,day_high,day_low
2025-01-01,475.75,475.75,473.35,475.45,1323,503,504,500.95,500.95,5664,503.15,504,502.65,503,4006,504.4,473.35,504.6,473.35
2025-01-02,502.25,505,502.25,504.05,4645,491.85,492.3,491.35,492.3,580,492.4,492.4,491.5,491.5,1601,505.45,487.05,505.45,487.05
2025-01-03,492.05,492.1,489.9,491.05,1380,486.6,487.05,486,486.95,2295,487,488,486.1,487,2799,501.4,485.35,501.4,485.35
2025-01-06,487,489.55,485.4,485.4,1520,459,459.15,458.45,459.05,1465,460.95,465.25,460.4,461.35,2598,489.55,458.1,489.55,458.1
2025-01-07,461.2,468.05,461.2,465.5,3752,468.05,468.9,468,468.9,732,469.55,469.85,469.1,469.15,474,472.15,461.15,472.15,461.15
2025-01-08,470.9,473.95,467.3,467.3,1802,469.05,469.05,466.65,467.2,10177,468,468.65,467.95,467.95,582,475.0,461.95,475.0,461.95
2025-01-09,460,468.85,460,467.75,1607,456,456,454.55,454.55,4839,456.2,457.2,455.95,457.2,254,468.85,454.55,468.85,454.5
2025-01-10,464.9,464.9,457.15,457.65,2182,445.95,447,445.95,446.35,5160,446,446.35,445.4,446.3,1815,464.9,439.9,464.9,439.9
2025-01-13,438.55,442,437.05,441.3,1676,425.5,425.9,423.9,425.9,7452,427.35,427.35,425.15,427.25,1044,443.15,423.9,443.15,423.9
2025-01-14,425,430.95,425,429.95,1952,435.2,435.6,434.65,435.55,1861,437.5,437.5,436,436,472,438.9,425.0,438.9,425.0
2025-01-15,440.05,440.05,436.3,438,604,442,442.05,441.85,442,2592,442,442.75,442,442.1,338,445.0,436.3,445.0,436.3
2025-01-16,441.5,451.85,441.5,450.8,10874,446.5,447,444.9,446.65,7372,445.3,449,445.3,447.9,2809,455.6,441.5,455.6,441.5
2025-01-17,441.3,445.45,441.3,444.8,472,458.2,459.3,458.2,459.15,4427,459.35,459.35,457.1,457.65,757,459.3,441.3,459.85,441.3
2025-01-20,458.4,461.15,456.35,456.35,2149,463.05,463.3,462.7,463.3,400,462.25,462.25,462,462,468,464.9,452.5,464.9,452.5
2025-01-21,458.4,460.7,458.05,459.7,1103,447.25,447.85,447.25,447.85,324,447.15,447.15,446.6,447.05,474,465.95,445.05,465.95,445.05
2025-01-22,447.2,447.2,442.8,442.8,1068,426,426,425.1,425.4,1172,425.05,425.1,424.95,425.1,947,447.2,424.05,447.2,424.05
2025-01-23,428.8,430.95,422.95,426.9,2218,425.5,426.05,425.35,426,395,425.95,425.95,425,425.8,1069,437.95,422.95,437.95,422.95
2025-01-24,428,429.15,427,427.45,715,423.85,423.95,423.6,423.6,710,422.4,423.05,422.4,422.65,185,430.3,417.1,430.3,417.1
2025-01-27,420,422.25,418.55,419,2332,420.25,420.95,420,420.75,3866,420.35,421,420.1,421,2313,422.25,406.7,422.25,406.7
2025-01-28,418,422.45,418,420.85,915,396.1,397.2,396.1,397.15,885,397.35,397.8,397.1,397.8,906,422.45,387.0,422.45,387.0
2025-01-29,397.25,402.1,397.25,400.95,2322,419.95,422.2,419.85,421,4576,420.7,420.7,419.3,420,652,422.2,397.25,422.35,397.25
