date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,day_high,day_low
2025-01-01,159,159.5,159,159.48,42206,159.87,159.9,159.8,159.85,18806,160.75,159.0
2025-01-02,160.01,160.97,160.01,160.69,66130,160.9,160.96,160.85,160.96,33445,161.25,157.85
2025-01-03,160.8,160.98,160.07,160.39,140546,157.7,157.7,157.5,157.55,103023,161.4,157.32
2025-01-06,158.46,159.3,158.01,159.01,355072,151.51,151.53,151.17,151.35,99567,159.8,151.16
2025-01-07,152.02,153.23,152.02,153.23,163962,155.01,155.06,154.94,154.95,136978,155.36,152.02
2025-01-08,154,154.56,153.63,154.54,65478,151.68,151.85,151.54,151.8,53333,154.56,150.65
2025-01-09,151.5,152.22,151.35,151.78,55076,148.81,148.85,148.53,148.7,98441,152.9,148.5
2025-01-10,150,150,148.75,148.98,128143,144,144,143.76,143.85,121256,150.0,143.25
2025-01-13,143.35,143.49,141.94,142.52,150081,137.46,137.68,137.31,137.63,73938,143.49,137.0
2025-01-14,138.59,139.67,138.41,139.6,226352,148.25,148.57,148.2,148.41,229749,148.57,138.41
2025-01-15,148,148.43,148,148.12,47056,148.3,148.38,148.25,148.36,29879,150.8,147.31
2025-01-16,150.69,150.99,150.19,150.31,82648,151.35,151.35,151.26,151.3,21390,151.69,150.13
2025-01-17,151.01,151.1,149.12,149.36,51047,151.27,151.46,151.19,151.39,51250,151.94,148.94
2025-01-20,150.33,151,149.94,149.94,108995,152.4,152.46,152.36,152.45,12432,152.9,149.2
2025-01-21,152.44,152.9,151.71,152.01,67199,150.34,150.34,150.23,150.33,7864,153.51,149.8
2025-01-22,150.06,150.88,149.46,149.61,57592,151.37,151.45,151.32,151.45,14811,151.9,148.55
2025-01-23,150.58,151.19,150.37,150.65,59050,151.07,151.09,151.01,151.02,36251,152.19,150.37
2025-01-24,150.7,151.45,150.65,151,37138,148.97,148.98,148.61,148.65,14090,151.69,148.33
2025-01-27,147.21,148.05,146.25,146.6,123766,149.45,149.57,149.4,149.5,62019,149.99,145.4
2025-01-28,151.9,152.31,151,152.11,308014,151.18,151.29,151.11,151.18,50787,152.8,146.16
2025-01-29,150,150.9,150,150.2,50372,150.41,150.47,150.32,150.36,27335,154.45,149.6
2025-01-30,151.35,151.49,150.16,150.42,73622,148.17,148.24,148.01,148.08,62119,151.49,148.01
2025-01-31,149.07,149.95,148.7,148.77,175713,151.48,151.81,151.27,151.55,76824,152.59,147.35
2025-02-01,151.38,151.5,147.2,148.51,552584,151.14,151.14,150.9,151.02,53363,153.99,147.2
2025-02-03,148,148.84,147.05,147.31,287974,147.45,147.51,147.37,147.51,41792,149.14,144.8
2025-02-04,147.75,149.92,147.25,149.41,203790,150.95,151.05,150.94,151.02,42786,151.7,147.25
