date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,day_high,day_low
2025-01-01,1928,1928.5,1923.05,1927,815,1944.25,1946.55,1943.7,1946,2190,1974.9,1915.25
2025-01-02,1943,1951.25,1942.95,1947.7,3160,1931.55,1932.65,1929,1929.15,1197,1951.25,1891.75
2025-01-03,1933.3,1938,1925,1926.15,2745,1940.2,1941.95,1937.5,1937.5,912,1967.2,1910.5
2025-01-06,1948,1948,1922.45,1931.05,1508,1860.05,1862,1860,1861.05,1448,1948.0,1860.0
2025-01-07,1878.35,1926.25,1871.05,1895.4,13010,1973,1975.75,1973,1973,2056,1983.85,1871.05
2025-01-08,1979.9,1980.95,1954.55,1957.3,3771,1937,1938.75,1935.05,1937,348,1980.95,1921.85
2025-01-09,1947,1949,1930.95,1939.5,1308,1955.05,1955.05,1955,1955,1536,1969.9,1924.9
2025-01-10,1958,1963.55,1941.3,1958,1613,1911.1,1912.05,1908.95,1911.7,316,1978.0,1889.75
2025-01-13,1886,1891.55,1880,1891.55,1388,1868.05,1868.65,1866.2,1868,350,1920.0,1855.15
2025-01-14,1876.95,1889.35,1874,1882.25,1145,1933.2,1935.85,1932.3,1932.3,224,1950.9,1868.05
2025-01-15,1945,1946.05,1941,1946.05,198,1920.5,1920.5,1918.1,1919.25,540,1992.2,1913.65
2025-01-16,1870,1898.6,1870,1885.4,5492,1862.85,1863.65,1861,1863.55,1551,1904.7,1850.0
2025-01-17,1850,1867.45,1850,1856.7,3502,1870,1870.1,1869.05,1870.1,203,1885.7,1844.55
2025-01-20,1881.3,1890,1873.25,1877.35,1272,1926.05,1927.8,1926.05,1927.8,315,1940.0,1860.2
2025-01-21,1926.65,1929.75,1906.55,1906.7,800,1887,1887,1879.05,1881.85,308,1934.95,1869.0
2025-01-22,1899.65,1899.65,1877.7,1877.7,604,1848.95,1848.95,1848,1848.95,159,1899.65,1840.0
2025-01-23,1860.15,1860.15,1845.55,1845.55,799,1825,1825,1820.25,1821.15,557,1860.15,1801.0
2025-01-24,1825.05,1829.75,1825,1825,517,1782.65,1785.7,1782.25,1782.25,149,1842.95,1768.05
2025-01-27,1772,1772,1746.55,1750,738,1560.55,1567.9,1560.55,1565.05,2702,1772.0,1534.55
2025-01-28,1589.95,1608.55,1575.9,1575.9,5749,1559,1562,1559,1560.65,484,1608.55,1476.0
