date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,1528_open,1528_high,1528_low,1528_close,1528_volume,session_high,session_low,day_high,day_low
2025-11-19,505,514.4,501,510.15,8524991,491,491.5,490.5,490.8,226149,489.35,489.5,488.75,489,160899,517.0,480.1,517.0,480.1
2025-11-20,499,509.95,495.75,508,909003,479.55,479.95,479.25,479.75,225213,478.7,479.25,478.6,479.15,55141,513.0,479.25,513.0,478.5
2025-11-21,473,479,470.85,475.1,307697,476.15,476.6,476.1,476.15,31828,476.95,477,476.65,476.7,24234,489.0,470.85,489.0,470.85
2025-11-24,476.7,479.95,476,479.3,54508,496.5,498.2,496.5,497.55,130297,498,498.3,496.7,496.75,25761,504.0,473.9,504.0,473.9
2025-11-25,498,499,496,498.6,125725,501.85,501.95,499.85,499.85,76214,500.05,500.2,499.8,500.05,37736,504.8,489.75,504.8,489.75
2025-11-26,504,509.55,504,508.75,205944,491.2,491.3,490,491.3,58735,490.6,491.4,490.6,491.05,22031,513.0,490.0,513.0,482.0
2025-11-27,491.25,495.7,491.25,492.55,22751,490.2,490.75,490,490.4,104302,490.65,490.9,490,490.45,20716,504.0,488.3,504.0,488.3
2025-11-28,491,493.4,490.25,490.55,20880,484,484.05,483.4,484,31279,485.25,485.3,485.25,485.25,12164,497.3,482.0,497.3,482.0
2025-12-01,485.45,488.3,484.95,485.1,40874,477.05,477.4,476.9,477.25,13648,478.95,479,477.55,477.55,7789,488.3,474.5,488.3,474.5
2025-12-02,475.95,478.15,475,477.1,21448,486.25,486.6,486.05,486.15,14771,489.8,489.8,489.05,489.05,15710,487.95,464.1,491.95,464.1
2025-12-03,488.2,493.55,485.65,493.55,39121,491.5,491.95,491.15,491.5,17749,493.6,494,492.5,492.5,8035,497.65,482.1,497.65,482.1
2025-12-04,491.9,491.9,488.2,488.2,7829,490,490.35,490,490,37767,490.05,490.5,490,490,100286,502.95,487.0,502.95,487.0
2025-12-05,492,494,491.2,492.1,29848,490.5,490.7,490.4,490.7,5562,490.05,490.05,490.05,490.05,11387,497.0,488.6,497.0,488.6
2025-12-08,490.15,494,489.05,491.6,35450,491.35,491.4,491.1,491.15,8005,491.05,491.45,491,491.45,13899,495.5,489.05,495.5,489.05
2025-12-09,485,485.95,483.35,485.25,20723,492.05,492.2,492.05,492.05,11171,492.75,494.3,492.75,493.35,10356,499.85,480.15,499.85,480.15
2025-12-10,491.7,497.7,491.7,497.05,14658,474,474,473.05,473.1,4634,471.9,472.3,471.5,472.3,4194,498.75,472.9,498.75,470.0
2025-12-11,474.95,480,474.5,480,16675,475.1,475.4,475.1,475.4,1356,473.9,474,473.9,474,5075,480.0,470.0,480.0,470.0
2025-12-12,477,479.25,475.1,477.25,10984,472.85,472.85,471.5,471.6,5394,472.35,472.35,471.65,471.65,2421,483.7,471.5,483.7,471.0
2025-12-15,470,473,468.25,472.95,8277,460.1,460.5,460,460.5,8426,460.4,460.4,460,460.4,4701,475.6,454.7,475.6,454.7
2025-12-16,460.2,460.9,455.7,456,8956,460,460.3,459.8,459.8,70538,459.45,459.45,458.35,458.35,2020,467.4,447.45,467.4,447.45
2025-12-17,456,456.9,455.15,455.35,6867,444.75,444.75,444.1,444.35,12933,442.95,442.95,442.5,442.7,6888,459.0,444.1,459.0,442.0
2025-12-18,443.95,444.15,440.6,440.6,35557,470.7,471.2,470.45,471.15,21397,466,466.75,465.85,466,10101,473.95,438.05,473.95,438.05
2025-12-19,469.3,469.3,463.7,463.7,8639,480.15,482.8,480.1,482.6,38914,484.25,484.25,481.6,481.6,15117,482.9,463.7,485.0,463.7
2025-12-22,480.1,482,480,480.5,3593,477.5,477.85,477.2,477.35,4253,477.35,477.9,477,477.1,3754,484.45,474.25,484.45,474.25
2025-12-23,477.85,477.95,475.85,475.85,1793,499.1,499.85,498.25,498.3,42061,494.05,496,494,494.05,7478,507.9,474.0,507.9,474.0
2025-12-24,495.6,501.2,495,500,23355,495.85,498.8,495.3,498.7,20201,497,497.05,496.5,497,5559,507.35,492.85,507.35,492.85
2025-12-26,498.55,500.35,496.3,500.35,13464,517,518,516.3,517,45978,515.05,516,515.05,515.2,8162,522.5,496.3,522.5,496.3
2025-12-29,521,521.75,512.1,512.2,45432,500.4,501.45,500,501.2,23456,500.85,501.9,500.6,501.35,5140,521.75,500.0,521.75,500.0
2025-12-30,503.3,504,501,502.85,3666,503,503,502.55,502.75,5468,503.95,504,503.1,503.9,2746,512.85,501.0,512.85,501.0
2025-12-31,504.65,508.1,502.95,508.1,7807,506.85,506.85,505.95,505.95,5080,510,510,509,509.25,5396,511.0,500.5,511.5,500.5
2026-01-01,508.3,517.85,507.05,516,53960,505.75,505.75,504.85,505,25265,504,505.5,504,505,5969,523.95,503.3,523.95,503.3
2026-01-02,509,512.6,507.8,512.6,11876,544.3,545.85,543.5,545.85,51240,544.55,546,544,545.85,14161,547.9,507.8,549.0,507.8
2026-01-05,543.9,543.9,538.1,539.6,16955,543.2,543.35,543,543.05,2701,544,545.9,543.2,545.65,14416,556.4,533.35,556.4,533.35
2026-01-06,547,547,541.8,544.5,13681,516,516.05,515.3,516,14354,518.8,518.8,517.15,518.4,6190,547.8,513.0,547.8,513.0
2026-01-07,520.2,526,516,524,27247,519.7,520.85,519.7,520.55,20736,521.6,521.6,520,520.9,10770,529.8,506.9,529.8,506.9
2026-01-08,521.6,524.35,521.6,522.55,7392,531.05,532,531.05,532,5382,531,531.1,529.1,529.1,15691,537.5,521.6,537.5,521.6
2026-01-09,531.45,531.85,529.3,530.35,5537,516.35,516.55,515.85,516.05,5979,515.3,516,515.15,516,4771,531.85,514.1,531.85,514.05
2026-01-12,517.6,517.6,511.2,515.85,9138,525.2,527,525.2,526.25,6220,526.85,527.6,526,526.95,4282,528.6,503.75,528.6,503.75
2026-01-13,530.95,530.95,526.45,530.3,4807,533.9,534.75,533.85,534,7242,536.9,537.95,536.6,536.6,3289,536.0,526.05,540.0,526.05
2026-01-14,534,534,530.45,532.65,3273,532.6,532.6,530.8,531.2,7707,534.5,534.9,534.5,534.9,9966,539.5,530.25,539.5,528.9
2026-01-16,529.25,532.95,529.25,530,7623,518,519.2,517.05,519.05,9607,520.05,520.35,520,520,10283,532.95,515.9,532.95,515.9
2026-01-19,512.6,524,507,520.4,16925,515.25,515.65,515.15,515.15,1360,513.2,513.45,508.55,508.9,9025,527.45,507.0,527.45,507.0
2026-01-20,509.5,515,509.5,515,2702,494.15,494.9,492.8,494.45,9101,492.95,493.7,490,491.6,7623,518.0,488.85,518.0,488.85
2026-01-21,490.1,492.6,486.7,487.75,10567,492,492.5,491.6,492.5,986,496.05,496.05,495.05,495.05,3346,500.1,480.1,500.1,480.1
2026-01-22,500,505,496.25,505,3795,527.7,528.35,527.7,528,12976,526.3,526.45,525.95,525.95,4413,532.6,496.25,532.6,496.25
2026-01-23,523.75,525,522.05,522.05,2782,512.05,512.05,510.95,511.95,14013,509.65,511.5,509.65,510.05,2939,528.2,509.1,528.2,507.6
2026-01-27,518.3,518.3,510.95,512.05,7891,511.75,512.7,511.65,512.7,3422,510.8,518,510.8,518,6114,518.3,504.1,518.3,504.1
2026-01-28,512.45,516.6,511.85,514.8,4164,503.65,503.65,502.4,503.5,2308,504,504.6,504,504.4,1603,517.35,502.0,517.35,501.9
2026-01-29,501.3,509.85,501,509.85,13390,515.1,515.45,515.1,515.35,734,515.45,515.65,515.2,515.2,1119,515.8,501.0,517.65,501.0
2026-01-30,507,512,506.45,512,5639,522,522.3,521.65,521.7,1817,522.9,523.9,522.9,523.1,2480,526.1,506.45,526.1,506.45
2026-02-01,517.75,519,516.15,517.7,312,510.7,510.75,510.05,510.15,629,512.2,512.45,512,512.4,2635,519.0,502.6,519.0,502.6
2026-02-02,505.6,512.6,505.6,509.85,3916,528.45,528.45,527,527.55,2198,527.6,528,527.6,528,4607,532.85,505.6,532.85,505.6
2026-02-03,550,551.75,539.05,551.75,19281,533.2,533.4,533,533,5600,537.2,540.8,537,540.5,7176,555.2,520.2,555.2,520.2
2026-02-04,539.9,544.2,535.45,543.2,11715,558.9,559.55,558.4,558.7,4454,560.8,561,560.7,560.8,4051,568.4,535.45,568.4,535.45
2026-02-05,559.85,564.75,556.8,564,5584,549,549.55,548.95,549.2,2497,548.65,550.85,548.15,548.15,5576,567.0,545.55,567.0,545.55
2026-02-06,545,546.8,544.3,545.95,3307,544.7,544.7,544.7,544.7,48,542.65,543.9,540.25,541.25,5946,557.45,540.55,557.45,540.25
2026-02-09,544.1,554.75,544.1,554.75,6854,568.6,570,568.6,569.5,10579,569,569.7,568,568,3633,570.0,544.1,570.25,544.1
2026-02-10,566.55,567,563,565.05,3721,584.4,584.4,583.45,583.45,1378,581.2,581.8,581.2,581.8,1619,589.8,558.3,589.8,558.3
2026-02-11,581,581.9,577.15,579,8885,572.1,572.55,572,572,611,570.4,571.9,570,571,2585,583.7,562.0,583.7,562.0
2026-02-12,572,574.35,570.55,573.4,2598,576,577,576,576,5195,573.9,575.95,573.9,575.95,8051,580.9,566.75,580.9,566.75
2026-02-13,575,575,570.85,572.25,928,560.5,560.9,560,560.15,2625,559.55,560,559.5,559.6,3721,576.45,558.95,576.45,558.95
2026-02-16,550,550,532.25,532.25,32007,549.8,549.9,549.25,549.7,5988,548.05,549.7,548.05,549.35,2735,557.4,523.0,557.4,523.0
2026-02-17,551.9,560.6,551.9,559.25,5522,549.8,550,549.8,549.8,4491,550.45,550.45,549.3,549.55,1604,563.0,544.6,563.0,544.6
2026-02-18,551.05,554.8,550.05,551,6658,552,552.65,552,552,3531,554.6,555,554.45,555,10025,558.45,538.75,558.45,538.75
2026-02-19,555.1,556.35,553.35,553.7,1276,541.8,541.8,541.3,541.3,455,546.5,548,544.25,547,8329,556.85,540.2,556.85,540.05
