date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,1528_open,1528_high,1528_low,1528_close,1528_volume,session_high,session_low,day_high,day_low
2025-01-01,1273.8,1282.45,1272.4,1282.45,462,1297.55,1298.45,1295.4,1298.45,215,1293.2,1299,1293.05,1298.95,656,1304.65,1272.4,1304.65,1272.4
2025-01-02,1296.6,1304.8,1296.6,1301.2,252,1305.2,1305.2,1304.75,1305.2,114,1299.6,1306.15,1299.35,1306.15,1336,1309.45,1274.1,1309.45,1274.1
2025-01-03,1303.8,1308.95,1303.8,1305.6,88,1302.35,1302.35,1300,1302.25,193,1300,1302.95,1297.6,1302.95,670,1322.7,1296.3,1322.7,1296.0
2025-01-06,1299.7,1308.45,1298.55,1298.55,383,1244.1,1245.95,1242.7,1245.95,356,1250.9,1252,1249,1250.1,645,1308.45,1241.1,1308.45,1241.1
2025-01-07,1246.7,1263.95,1246.7,1263.95,308,1272,1273.6,1271.95,1272,375,1272,1275.15,1271,1272,511,1284.3,1246.7,1284.3,1246.7
2025-01-08,1260,1265.45,1256.85,1264.8,173,1245,1245.5,1244,1245.5,100,1243.9,1243.95,1242.05,1243.4,177,1272.7,1241.0,1272.7,1241.0
2025-01-09,1237.1,1247.45,1236,1247.45,421,1264.7,1265.65,1262.2,1264.35,475,1265.45,1265.45,1260.1,1261.65,260,1277.6,1236.0,1277.6,1236.0
2025-01-10,1250,1260.45,1250,1260.45,45,1253.25,1253.3,1251.1,1253.3,157,1249.8,1250,1248,1250,310,1260.45,1232.0,1260.45,1232.0
2025-01-13,1245.5,1245.5,1229.5,1230.1,484,1224.9,1226.95,1224.9,1226.95,742,1224.55,1224.55,1223,1223.05,382,1245.5,1208.25,1245.5,1208.25
2025-01-14,1238.35,1238.35,1225.8,1226.05,32,1241,1242.25,1240,1240,1290,1240,1241.4,1240,1241.4,426,1245.0,1205.55,1245.0,1205.55
2025-01-15,1238,1238,1227.5,1232.25,1050,1227.7,1229.85,1227.7,1229.15,236,1236.25,1236.6,1233.95,1234.7,275,1259.45,1224.1,1259.45,1224.1
2025-01-16,1244.1,1244.1,1240,1240.35,140,1248.95,1251.3,1241.7,1251.3,1604,1255.85,1258.8,1250,1253,559,1264.05,1235.3,1264.05,1235.3
2025-01-17,1247,1248.45,1216.05,1228.85,4104,1218.75,1219.25,1217.65,1219.2,1659,1221.65,1222.05,1219.15,1219.15,334,1248.45,1213.65,1248.45,1213.65
2025-01-20,1235,1235,1222.5,1226.75,898,1234.5,1234.95,1234.15,1234.95,85,1221.5,1229,1221.4,1224.95,1264,1237.0,1210.0,1237.0,1210.0
2025-01-21,1218,1226.45,1204.8,1210.1,1928,1204,1205,1204,1204.65,128,1204,1204.85,1204,1204.15,1443,1234.85,1200.0,1234.85,1200.0
2025-01-22,1205,1213.8,1202.85,1202.85,586,1196.95,1197.75,1195.35,1195.65,500,1193.4,1193.7,1192,1193,663,1213.8,1178.85,1213.8,1178.85
2025-01-23,1195.45,1195.5,1186.4,1186.4,1360,1216.8,1217.35,1215.65,1216.8,326,1203.05,1207.6,1199.2,1205.9,3457,1249.0,1175.0,1249.0,1175.0
2025-01-24,1203.85,1207.95,1200.9,1205.55,504,1183.2,1185.1,1182.45,1183.4,114,1183.95,1184.15,1182.3,1182.45,169,1213.2,1181.7,1213.2,1181.7
2025-01-27,1170.9,1174,1162,1165.45,545,1153.35,1154.85,1153.35,1153.6,306,1153.95,1155,1150.15,1152.4,301,1174.0,1127.25,1174.0,1127.25
2025-01-28,1140,1154.5,1140,1154.5,86,1146.45,1147.7,1146,1146.85,823,1141.95,1144.45,1141.95,1144.4,644,1154.5,1105.3,1155.0,1105.3
2025-01-29,1142.25,1144.6,1142.25,1142.75,8,1162.1,1162.8,1162.1,1162.8,91,1167.7,1169.6,1166.7,1167.2,182,1165.9,1126.95,1169.6,1126.95
2025-01-30,1151.1,1175,1148.85,1150,1502,1170,1170.15,1169.05,1170,307,1170.25,1170.3,1168.3,1168.85,430,1175.0,1142.55,1175.0,1142.55
2025-01-31,1169.8,1170.75,1165.55,1166.75,34,1189.05,1189.95,1187.55,1189.6,603,1188.95,1188.95,1175.2,1180,233,1190.0,1152.4,1190.0,1152.4
2025-02-01,1186.7,1191.95,1186.7,1191.95,19,1186.5,1187.05,1186.5,1187.05,14,1185.8,1185.8,1180.8,1183.25,25,1191.95,1166.3,1191.95,1166.3
2025-02-03,1185.1,1185.1,1162.7,1165.15,690,1152.15,1152.75,1151.15,1151.25,191,1145,1146.4,1144.95,1145.05,803,1185.1,1144.0,1185.1,1144.0
2025-02-04,1147.35,1151.75,1141.05,1142.45,241,1119.45,1119.55,1118.5,1118.5,152,1117.95,1118,1117.4,1118,345,1154.95,1113.45,1154.95,1113.45
2025-02-05,1131.9,1131.9,1117.6,1120.65,522,1105.65,1106,1105.3,1105.65,97,1105.65,1105.65,1104,1104,1283,1131.9,1102.85,1131.9,1102.85
2025-02-06,1109.95,1111.55,1101.8,1102.55,613,1110,1110,1110,1110,1727,1112.2,1112.2,1110,1111.8,16378,1119.2,1096.25,1119.2,1096.25
2025-02-07,1119.2,1119.65,1110.45,1110.45,674,1106.1,1107.85,1105.15,1105.65,2144,1106.45,1106.5,1105,1106.5,181,1119.65,1087.85,1119.65,1087.85
2025-02-10,1099.95,1099.95,1087.85,1096.5,319,1047.45,1048.35,1047.2,1048.1,238,1049.55,1054,1049.5,1050.45,641,1101.75,1046.75,1101.75,1046.1
2025-02-11,1048.5,1053.1,1045.55,1047.2,233,1035,1035,1034.1,1035,2036,1034.95,1034.95,1030.85,1033,213,1058.2,1020.0,1058.2,1020.0
2025-02-12,1022.2,1035,1021.05,1035,414,1016.8,1017.45,1015.6,1015.6,873,1014.05,1015,1011.15,1015,3363,1035.0,996.0,1035.0,996.0
2025-02-13,1028.3,1028.3,1018.55,1018.95,381,1028.05,1028.05,1028,1028,1513,1028,1034.65,1028,1030,2405,1038.15,1005.05,1038.15,1005.05
2025-02-14,1012.35,1013.15,986.15,993.1,5399,1009.45,1010,1009.45,1009.65,1732,1010,1010,1007.15,1009,2372,1033.0,983.15,1033.0,983.15
2025-02-17,1020,1022,990.05,992,705,977,977,976.55,976.8,2384,977,977,976.3,976.3,3556,1022.0,950.0,1022.0,950.0
2025-02-18,966,969.75,950.95,950.95,4932,913.25,914.5,911.55,913.15,1755,903,905.8,900.2,905.8,7534,969.75,909.65,969.75,900.2
2025-02-19,899.05,905.95,895,896.55,4076,899.25,899.95,898.35,899,3651,899.5,900,899.45,899.5,1956,916.2,882.75,916.2,882.75
2025-02-20,903,911.1,897.45,905.95,5957,914.95,915,914.85,915,1892,914.8,914.8,914.75,914.8,1061,920.4,897.45,920.4,897.45
2025-02-21,916,923,915.8,918.05,1608,898.9,899.85,897.4,899.45,1478,899.95,900,898.15,900,2287,923.0,885.75,923.0,885.75
2025-02-24,897.7,897.7,881,883.3,3424,880,880.25,879.2,880,1709,880,880,876.6,878,785,897.7,864.65,897.7,864.65
2025-02-25,870.75,878.1,861.6,861.6,5898,864.8,864.8,863.6,863.9,518,863.65,866.65,859.05,866.65,696,880.35,855.1,880.35,855.1
2025-02-27,873.9,873.9,860,860,2616,844.8,847.75,844.6,847.75,564,847.8,847.8,847,847,889,873.9,828.0,873.9,828.0
2025-02-28,835,846.95,824.8,829.25,4524,828.25,835.4,828,835.4,5330,836.75,836.8,832.5,834,985,846.95,811.65,846.95,811.65
2025-03-03,840.6,840.8,830.1,834.4,776,842.15,843.1,842.15,842.5,155,846.25,850,845.05,846.15,1354,850.0,809.1,850.0,809.1
2025-03-04,843,845.15,830,839.15,3284,890.75,890.75,888,888.7,802,891.8,891.8,881.25,881.25,1252,912.5,830.0,912.5,830.0
2025-03-05,877.35,894.4,877.35,890,3161,911,911,908.75,911,614,908.95,909,908.1,909,1562,915.2,877.35,915.2,877.35
2025-03-06,919.5,922.8,916.9,920,1251,918.25,919,917.35,918.4,805,922.9,922.9,920.7,921.25,731,929.65,911.1,929.65,911.1
2025-03-07,920.15,920.15,911.25,914.4,674,921.85,922.55,921.15,922.55,578,920.6,925,920.6,925,2279,930.05,910.85,930.05,910.85
2025-03-10,921.4,929.9,921.4,922.05,1789,947.5,951.75,945.15,950.55,6145,950.75,950.8,949,949,947,954.0,908.35,954.0,908.35
2025-03-11,950.5,954.9,939.9,939.9,5209,988.75,988.75,985.65,985.65,3566,984.6,984.6,983.6,984.2,433,998.8,934.1,998.8,934.1
2025-03-12,988.15,988.8,983.45,985.4,1963,956.8,960.85,954.25,960.3,12020,962.85,967.4,960,960,1851,1001.45,954.25,1001.45,954.25
2025-03-13,950.3,968.3,950.3,958.1,770,957.85,958.1,957.2,957.8,125,957.85,963.8,957.05,957.05,351,972.2,946.8,972.2,946.8
2025-03-17,964.95,964.95,950,955.05,1530,975.9,976.1,975.15,975.15,630,977.35,980,972,974.65,810,980.0,948.25,980.3,948.25
2025-03-18,976.2,976.2,970.05,970.05,313,987.6,987.6,985,985,1014,987.85,991,985.05,985.3,230,993.0,970.05,993.0,970.05
2025-03-19,987.35,995.6,987.35,995.6,1669,977.5,978.25,977.15,977.55,252,976.5,976.5,976,976.25,967,999.0,959.85,999.0,959.85
2025-03-20,977,982.3,976.55,982.3,467,978.85,979.1,978.15,978.95,417,978.1,980,977.85,978.2,709,993.95,961.3,993.95,961.3
2025-03-21,970,979.45,970,977.15,860,1025.45,1026,1025.45,1025.85,2087,1020,1024,1020,1020,2645,1031.4,970.0,1031.4,970.0
2025-03-24,1020,1028,1007.5,1026.25,2312,1012,1012.5,1011.4,1012.45,154,1012.15,1015.9,1012.15,1015.9,674,1037.1,1007.5,1037.1,1007.5
2025-03-25,1036.15,1049.4,1036.15,1049.4,7139,999.25,999.25,988.4,993.5,20667,992.2,996.85,990.1,995.8,4640,1128.05,988.4,1128.05,988.0
2025-03-26,999.95,1006.4,994.4,1001.4,7368,980.35,980.35,973.25,974.95,6443,976,977.2,972,977.2,1047,1008.75,973.25,1008.75,972.0
2025-03-27,979,986.95,978.65,980.55,4422,960.9,969.85,960.3,964.7,26450,968.5,970.55,968.1,969.7,3413,996.7,950.2,996.7,950.2
