date,0915_open,0915_high,0915_low,0915_close,0915_volume,1518_open,1518_high,1518_low,1518_close,1518_volume,day_high,day_low
2025-11-18,145,159,145,159,13195142,154.83,156,154.82,156,1740353,161.99,137.35
2025-11-19,156.5,161,155,155.75,7355234,143.7,143.75,143.21,143.5,781648,161.0,138.54
2025-11-20,140.76,140.76,139,139.37,1045689,138.7,139.5,138.61,139,1331815,140.9,121.22
2025-11-21,143,149.59,142.67,147.8,3534641,133.95,134.06,133,133.69,1147961,149.59,132.2
2025-11-24,133,135.64,132.2,134.4,1442943,130.43,130.91,130.4,130.9,388435,135.64,127.05
2025-11-25,130,133.5,129.52,132.51,1173957,135.37,136.2,135.37,135.91,544934,138.19,129.5
2025-11-26,136.5,137.7,134.7,134.7,946093,131.81,131.94,131.51,131.65,338897,137.7,131.0
2025-11-27,132,133.39,132,132.58,502248,127.13,127.15,126.01,126.12,413575,133.39,126.01
2025-11-28,126.99,127.78,126.24,126.99,515682,124.24,124.38,124,124.26,176062,127.78,123.25
2025-12-01,125.97,126.32,124.72,124.72,342188,134.58,134.7,134.16,134.7,736297,144.2,123.3
2025-12-02,134.75,136.59,133.67,133.78,1866657,136.94,137.24,136.91,137.11,392179,138.44,132.6
2025-12-03,136.21,136.21,135.15,136.01,397204,135.13,135.16,135.01,135.05,195663,136.98,130.51
2025-12-04,136.29,137.75,135.7,137.7,753512,135.5,135.68,135.2,135.4,170482,138.88,133.91
2025-12-05,135.85,135.85,134.52,135.7,245914,135.64,135.9,135.64,135.75,113158,137.0,134.52
2025-12-08,135.39,136.6,135.1,135.27,301913,138.18,139,138.11,138.89,256343,141.33,134.51
2025-12-09,142.75,145.6,141.54,144.32,4414793,137.35,137.77,137.23,137.28,441612,145.6,137.23
2025-12-10,137,137.84,136.63,137.42,623496,132.14,132.39,131.76,132.35,277799,137.84,131.0
2025-12-11,130.11,130.7,128.66,128.79,638632,130.06,130.14,130,130.02,69940,131.25,128.0
2025-12-12,130.5,130.95,129.5,129.81,307439,135.65,136.31,135.58,136.31,272112,136.31,129.5
2025-12-15,134.59,136.93,134,136.93,410942,132,132.07,131.95,132,49330,137.47,129.5
2025-12-16,132.2,132.89,132.2,132.26,203623,137.08,137.35,137.03,137.12,189023,139.08,132.01
2025-12-17,135.09,136.82,135.09,136.11,135102,134.2,134.5,134.16,134.24,108589,138.5,133.7
2025-12-18,134.6,135.2,133.5,135.2,141420,130.73,130.73,130.56,130.62,48538,135.2,129.47
2025-12-19,132.23,132.23,130.7,131.32,171946,131.99,132,131.94,131.94,106109,134.81,130.05
2025-12-22,133.9,133.99,133.11,133.48,69571,136.85,136.9,136.25,136.29,132516,139.99,132.83
2025-12-23,136.49,136.74,136.1,136.1,49789,134,134.3,133.97,134.3,90934,136.74,133.63
2025-12-24,134.5,134.5,133.05,133.36,115238,132.55,132.6,132.5,132.52,46952,134.5,132.08
2025-12-26,133.1,133.1,131.71,132.44,112702,131.62,131.78,131.62,131.63,65508,133.42,131.5
2025-12-29,132,132.79,132,132.15,76428,130.74,130.74,130.55,130.64,33654,132.79,129.8
2025-12-30,131.39,131.82,130.85,131.04,83640,129.38,129.55,129.36,129.51,50447,131.82,128.55
2025-12-31,129.01,129.09,128.1,129.05,58951,133.13,133.21,132.92,133.13,60885,133.5,128.1
2026-01-01,132.1,132.66,132,132.59,55011,132.85,132.9,132.4,132.4,37601,134.3,132.0
2026-01-02,132.5,133.49,132.5,133.49,44288,131.22,131.27,130.7,131.01,161065,136.08,130.7
2026-01-05,131.12,131.67,130.46,130.7,19092,129.84,129.85,129.68,129.81,38102,131.67,129.05
2026-01-06,129.97,130.27,129.29,129.88,38613,128.98,129,128.66,128.93,29292,130.55,127.85
2026-01-07,129.69,129.69,128.71,129.12,39071,127.93,127.93,127.7,127.7,29837,129.69,127.7
2026-01-08,128.55,129.05,128.14,128.83,56251,128.14,128.29,128.1,128.18,19272,129.6,126.3
2026-01-09,128.48,128.97,127.51,127.83,45755,129,129.09,128.91,129.09,24136,132.48,127.16
2026-01-12,128,128.59,128,128.28,20218,128.66,128.77,128.51,128.71,24938,128.9,126.62
2026-01-13,128,130.5,128,130.5,39808,128.35,128.4,128.19,128.21,17054,130.68,128.0
2026-01-14,129.06,129.7,128.67,129.3,42338,131.11,131.36,131.11,131.22,27182,131.76,128.41
2026-01-16,131,131,130.21,130.34,14949,127.03,127.21,126.84,126.89,63303,131.0,126.7
2026-01-19,127.37,127.48,125.56,125.56,74523,121.32,121.64,121.06,121.58,91861,127.48,121.06
2026-01-20,121.64,121.64,116.71,116.71,184904,118.52,118.89,118.15,118.68,49695,121.64,112.0
2026-01-21,119,119.26,116.42,116.83,84694,113.41,113.41,113.08,113.27,27566,119.26,113.07
2026-01-22,115,115.75,115,115.35,35382,132.2,134.64,132.11,134.64,1441687,134.64,114.71
2026-01-23,130,130.77,128.37,129.24,569510,125.3,126.34,125.28,126.31,110639,130.77,125.0
2026-01-27,126.45,126.45,122.31,122.31,104995,121.08,121.19,120.92,121.15,65524,126.45,119.25
2026-01-28,121.3,122.7,121.23,122.58,51270,125,125.15,124.93,125.08,21700,126.99,121.23
2026-01-29,124.9,126,124.42,125.08,47969,121.68,121.84,121.5,121.63,40817,126.0,121.25
2026-01-30,121.01,121.11,120.01,120.19,67108,119.55,119.55,119.11,119.33,21651,121.11,119.11
2026-02-01,120.11,120.21,119.81,120.01,25969,120.4,120.42,120.15,120.37,4097,125.49,117.36
2026-02-02,120.5,120.56,117.61,117.89,63264,118.02,118.25,118,118.23,19791,120.56,115.8
2026-02-03,121.98,121.98,120.3,120.92,93938,119.3,119.3,118.64,119,99552,121.98,118.25
2026-02-04,119.41,119.89,117.36,119.71,29635,122,122.1,121.97,121.97,16064,124.21,117.36
2026-02-05,122.73,123.49,122.32,122.88,64684,121.29,121.29,121.04,121.25,69869,127.0,120.8
2026-02-06,124,124,121.41,123.7,659799,116.11,116.42,115.65,116.42,173325,124.0,115.65
2026-02-09,118,118.4,115.2,115.26,199481,114.84,114.92,114.68,114.78,62194,118.4,114.55
2026-02-10,114.71,115.2,113.57,113.57,118580,107.61,107.61,107.1,107.15,189195,115.2,107.1
2026-02-11,108.95,108.98,107.12,107.77,373956,107.77,107.77,107.06,107.06,133473,110.43,106.99
2026-02-12,106.95,106.95,105.17,105.17,249808,99.96,99.99,99.75,99.75,133055,106.95,99.55
2026-02-13,100.69,100.69,97.08,98.35,372683,107.06,107.06,106.69,106.84,246996,111.49,95.43
2026-02-16,107.34,108.6,105.48,105.6,534283,104.19,104.46,103.99,104.01,92256,108.6,103.21
2026-02-17,104.2,104.25,102.01,103.23,191331,103.88,104.18,103.88,103.99,101139,106.7,102.01
2026-02-18,104.1,104.37,103.24,103.4,113048,102.55,102.75,102.4,102.53,84643,104.81,102.21
2026-02-19,102.59,104.96,102.34,104.59,242025,99.6,99.8,99.6,99.6,94066,104.96,99.36
2026-02-20,99.73,100.15,99.33,99.39,118014,100.35,100.45,100.33,100.42,30140,102.64,96.9
2026-02-23,102.75,102.75,99.6,99.6,96302,97.33,97.39,97.21,97.21,121135,102.75,96.5
2026-02-24,97.09,97.28,94.22,94.34,285603,90.79,90.88,90.62,90.65,137672,97.28,88.62
2026-02-25,91.5,92,91.15,92,179466,91.95,91.95,91.58,91.81,78923,97.65,90.96
2026-02-26,92,92.09,91.12,91.47,207695,89.12,89.23,89.07,89.21,138093,92.09,88.75
2026-02-27,89.25,89.25,88.64,88.76,124400,86.55,86.79,86.41,86.62,96159,90.42,85.87
2026-03-02,81.51,83.8,81.51,82.34,134153,80.79,80.85,80.61,80.82,100221,83.86,80.28
2026-03-04,79.99,80.45,79.22,79.72,109520,79.51,79.66,79.5,79.59,76602,80.79,77.72
2026-03-05,80.1,81,79.6,80.69,167913,82.44,82.49,82.33,82.43,50843,84.12,78.69
2026-03-06,82.48,82.48,80.75,81.65,109348,82.9,83.22,82.74,82.74,104961,84.1,80.75
2026-03-09,80.99,81.33,79.5,80.59,165285,83.22,83.25,83.1,83.19,56331,85.0,78.81
2026-03-10,83.5,84.9,83.5,84.38,311498,83.36,83.37,83.25,83.25,39118,84.9,82.75
2026-03-11,84.26,84.94,83.66,84.5,85689,83.37,83.42,83.18,83.42,30287,85.12,83.0
2026-03-12,83.31,83.42,82.08,82.73,317830,84.17,84.17,84,84.14,46751,88.6,82.08
2026-03-13,84.66,84.66,83.75,84.28,77283,84.24,84.25,84.1,84.14,42972,85.4,83.28
