date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,22,19,86.36,12.84,0.58
2025-02-03,21,17,80.95,10.98,0.52
2025-02-04,22,17,77.27,9.93,0.45
2025-02-05,23,17,73.91,10.07,0.44
2025-02-06,23,16,69.57,6.29,0.27
2025-02-07,22,15,68.18,3.89,0.18
2025-02-10,20,13,65.00,0.09,0.00
2025-02-11,21,13,61.90,-3.83,-0.18
2025-02-12,22,13,59.09,-4.17,-0.19
2025-02-13,22,12,54.55,-8.99,-0.41
2025-02-14,22,11,50.00,-14.70,-0.67
2025-02-17,20,9,45.00,-13.14,-0.66
2025-02-18,21,10,47.62,-13.04,-0.62
2025-02-19,22,11,50.00,-11.97,-0.54
2025-02-20,22,10,45.45,-13.86,-0.63
2025-02-21,22,10,45.45,-13.92,-0.63
2025-02-24,21,8,38.10,-17.08,-0.81
2025-02-25,22,9,40.91,-16.63,-0.76
2025-02-27,22,9,40.91,-18.00,-0.82
2025-02-28,22,8,36.36,-21.45,-0.98
2025-03-03,20,8,40.00,-17.58,-0.88
2025-03-04,20,8,40.00,-17.68,-0.88
2025-03-05,21,9,42.86,-16.66,-0.79
2025-03-06,21,9,42.86,-15.06,-0.72
2025-03-07,21,10,47.62,-13.41,-0.64
2025-03-10,20,10,50.00,-14.66,-0.73
2025-03-11,21,10,47.62,-14.03,-0.67
2025-03-12,22,11,50.00,-12.74,-0.58
2025-03-13,22,11,50.00,-12.67,-0.58
2025-03-17,18,11,61.11,-2.32,-0.13
2025-03-18,19,11,57.89,-6.77,-0.36
2025-03-19,20,11,55.00,-9.78,-0.49
2025-03-20,20,11,55.00,-11.31,-0.57
2025-03-21,20,11,55.00,-10.60,-0.53
2025-03-24,18,9,50.00,-19.06,-1.06
2025-03-25,19,9,47.37,-17.97,-0.95
2025-03-26,20,9,45.00,-22.09,-1.10
2025-03-27,20,10,50.00,-17.09,-0.85
2025-03-28,20,10,50.00,-17.10,-0.86
2025-04-01,19,10,52.63,-9.83,-0.52
2025-04-02,20,11,55.00,-9.11,-0.46
2025-04-03,20,11,55.00,-8.75,-0.44
2025-04-04,20,11,55.00,-10.41,-0.52
2025-04-07,18,9,50.00,-6.43,-0.36
2025-04-08,19,9,47.37,-4.20,-0.22
2025-04-09,20,10,50.00,-3.94,-0.20
2025-04-11,19,10,52.63,0.46,0.02
2025-04-15,18,8,44.44,-7.08,-0.39
2025-04-16,19,8,42.11,-6.79,-0.36
2025-04-17,20,8,40.00,-7.72,-0.39
2025-04-21,16,6,37.50,-2.94,-0.18
2025-04-22,17,7,41.18,-1.83,-0.11
2025-04-23,18,8,44.44,-0.40,-0.02
2025-04-24,18,9,50.00,8.48,0.47
2025-04-25,18,9,50.00,3.03,0.17
2025-04-28,16,7,43.75,4.33,0.27
2025-04-29,17,8,47.06,4.93,0.29
2025-04-30,18,8,44.44,4.11,0.23
2025-05-02,18,9,50.00,4.22,0.23
2025-05-05,15,6,40.00,2.36,0.16
2025-05-06,16,7,43.75,3.18,0.20
2025-05-07,17,7,41.18,6.69,0.39
2025-05-08,17,8,47.06,2.59,0.15
2025-05-09,17,8,47.06,2.64,0.16
2025-05-12,16,7,43.75,-1.11,-0.07
2025-05-13,17,7,41.18,-0.27,-0.02
2025-05-14,18,8,44.44,-0.16,-0.01
2025-05-15,19,9,47.37,0.38,0.02
2025-05-16,19,9,47.37,3.00,0.16
2025-05-19,18,9,50.00,3.70,0.21
2025-05-20,19,10,52.63,3.89,0.20
2025-05-21,20,11,55.00,4.93,0.25
2025-05-22,21,12,57.14,5.23,0.25
2025-05-23,21,12,57.14,4.58,0.22
2025-05-26,19,10,52.63,6.46,0.34
2025-05-27,20,11,55.00,6.63,0.33
2025-05-28,21,12,57.14,7.86,0.37
2025-05-29,21,13,61.90,7.30,0.35
2025-05-30,21,13,61.90,7.39,0.35
2025-06-02,20,13,65.00,8.18,0.41
2025-06-03,21,14,66.67,8.42,0.40
2025-06-04,22,15,68.18,8.59,0.39
2025-06-05,22,15,68.18,8.59,0.39
2025-06-06,22,14,63.64,8.29,0.38
2025-06-09,20,13,65.00,-3.46,-0.17
2025-06-10,21,14,66.67,-2.57,-0.12
