date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,19,16,84.21,7.64,0.40
2025-02-03,17,15,88.24,6.42,0.38
2025-02-04,18,16,88.89,6.80,0.38
2025-02-05,18,16,88.89,6.80,0.38
2025-02-06,19,17,89.47,8.05,0.42
2025-02-07,19,17,89.47,7.65,0.40
2025-02-10,19,17,89.47,9.73,0.51
2025-02-11,20,18,90.00,9.93,0.50
2025-02-12,21,19,90.48,10.34,0.49
2025-02-13,21,19,90.48,11.03,0.53
2025-02-14,21,19,90.48,9.92,0.47
2025-02-17,19,17,89.47,8.98,0.47
2025-02-18,20,18,90.00,9.11,0.46
2025-02-19,21,19,90.48,10.20,0.49
2025-02-20,21,19,90.48,10.26,0.49
2025-02-21,21,19,90.48,10.93,0.52
2025-02-24,19,17,89.47,9.86,0.52
2025-02-25,20,17,85.00,10.61,0.53
2025-02-27,20,17,85.00,11.04,0.55
2025-02-28,20,17,85.00,10.41,0.52
2025-03-03,18,14,77.78,7.98,0.44
2025-03-04,19,15,78.95,8.86,0.47
2025-03-05,20,16,80.00,9.28,0.46
2025-03-06,20,15,75.00,7.26,0.36
2025-03-07,21,15,71.43,6.32,0.30
2025-03-10,18,12,66.67,2.38,0.13
2025-03-11,19,13,68.42,2.79,0.15
2025-03-12,20,13,65.00,2.83,0.14
2025-03-13,20,13,65.00,2.92,0.15
2025-03-17,17,11,64.71,3.16,0.19
2025-03-18,18,12,66.67,3.71,0.21
2025-03-19,19,13,68.42,4.81,0.25
2025-03-20,19,12,63.16,3.48,0.18
2025-03-21,19,12,63.16,3.05,0.16
2025-03-24,17,10,58.82,1.75,0.10
2025-03-25,18,11,61.11,2.01,0.11
2025-03-26,19,12,63.16,2.74,0.14
2025-03-27,19,13,68.42,2.35,0.12
2025-03-28,19,14,73.68,3.76,0.20
2025-04-01,18,13,72.22,2.45,0.14
2025-04-02,19,14,73.68,3.01,0.16
2025-04-03,19,14,73.68,2.42,0.13
2025-04-04,18,13,72.22,2.00,0.11
2025-04-07,17,14,82.35,4.85,0.29
2025-04-08,18,14,77.78,7.15,0.40
2025-04-09,19,14,73.68,6.68,0.35
2025-04-11,18,14,77.78,6.54,0.36
2025-04-15,17,13,76.47,6.93,0.41
2025-04-16,18,14,77.78,7.30,0.41
2025-04-17,18,14,77.78,7.94,0.44
2025-04-21,15,12,80.00,7.58,0.51
2025-04-22,16,12,75.00,6.04,0.38
2025-04-23,17,13,76.47,6.35,0.37
