date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,18,10,55.56,-8.42,-0.47
2025-02-03,18,10,55.56,-9.36,-0.52
2025-02-04,19,11,57.89,-6.99,-0.37
2025-02-05,20,11,55.00,-8.48,-0.42
2025-02-06,21,11,52.38,-9.87,-0.47
2025-02-07,21,11,52.38,-11.00,-0.52
2025-02-10,19,10,52.63,-9.41,-0.50
2025-02-11,20,11,55.00,-9.26,-0.46
2025-02-12,21,12,57.14,-9.14,-0.44
2025-02-13,21,13,61.90,-5.18,-0.25
2025-02-14,22,14,63.64,-4.04,-0.18
2025-02-17,21,14,66.67,-3.68,-0.18
2025-02-18,22,15,68.18,-1.53,-0.07
2025-02-19,23,16,69.57,-0.61,-0.03
2025-02-20,23,16,69.57,-1.29,-0.06
2025-02-21,23,16,69.57,-0.12,-0.01
2025-02-24,21,16,76.19,-1.05,-0.05
2025-02-25,22,16,72.73,-2.56,-0.12
2025-02-27,22,17,77.27,0.67,0.03
2025-02-28,22,17,77.27,0.42,0.02
2025-03-03,20,16,80.00,6.68,0.33
2025-03-04,20,15,75.00,5.58,0.28
2025-03-05,21,16,76.19,5.70,0.27
2025-03-06,21,16,76.19,3.60,0.17
2025-03-07,21,16,76.19,4.31,0.21
2025-03-10,19,16,84.21,6.90,0.36
2025-03-11,20,17,85.00,7.22,0.36
2025-03-12,21,17,80.95,7.71,0.37
2025-03-13,21,17,80.95,8.02,0.38
2025-03-17,18,14,77.78,5.34,0.30
2025-03-18,19,15,78.95,6.17,0.32
2025-03-19,20,16,80.00,7.13,0.36
2025-03-20,20,16,80.00,5.39,0.27
2025-03-21,20,16,80.00,5.59,0.28
2025-03-24,18,13,72.22,1.00,0.06
2025-03-25,19,13,68.42,-1.41,-0.07
2025-03-26,20,14,70.00,-0.09,-0.00
2025-03-27,20,15,75.00,3.05,0.15
2025-03-28,19,14,73.68,2.62,0.14
2025-04-01,18,13,72.22,1.91,0.11
2025-04-02,19,14,73.68,3.04,0.16
2025-04-03,18,14,77.78,3.99,0.22
2025-04-04,18,14,77.78,4.51,0.25
2025-04-07,16,13,81.25,6.12,0.38
2025-04-08,17,13,76.47,14.22,0.84
2025-04-09,18,13,72.22,13.34,0.74
2025-04-11,17,13,76.47,12.79,0.75
2025-04-15,16,11,68.75,12.60,0.79
2025-04-16,17,11,64.71,10.90,0.64
2025-04-17,17,10,58.82,8.69,0.51
2025-04-21,14,8,57.14,9.47,0.68
2025-04-22,15,9,60.00,9.61,0.64
2025-04-23,16,10,62.50,9.78,0.61
2025-04-24,15,10,66.67,12.19,0.81
2025-04-25,15,10,66.67,11.75,0.78
2025-04-28,14,9,64.29,11.36,0.81
2025-04-29,15,10,66.67,14.50,0.97
2025-04-30,16,11,68.75,15.23,0.95
2025-05-02,16,11,68.75,14.36,0.90
2025-05-05,15,10,66.67,13.22,0.88
2025-05-06,15,10,66.67,13.22,0.88
2025-05-07,16,11,68.75,15.36,0.96
2025-05-08,16,12,75.00,10.87,0.68
2025-05-09,16,13,81.25,12.39,0.77
2025-05-12,15,12,80.00,15.56,1.04
2025-05-13,16,12,75.00,16.03,1.00
2025-05-14,16,12,75.00,16.03,1.00
2025-05-15,17,13,76.47,16.19,0.95
2025-05-16,17,14,82.35,19.15,1.13
2025-05-19,16,14,87.50,20.87,1.30
2025-05-20,17,15,88.24,22.09,1.30
2025-05-21,18,16,88.89,22.80,1.27
2025-05-22,18,16,88.89,23.29,1.29
2025-05-23,18,16,88.89,23.50,1.31
2025-05-26,16,14,87.50,20.98,1.31
2025-05-27,17,15,88.24,21.47,1.26
2025-05-28,18,16,88.89,21.70,1.21
2025-05-29,18,16,88.89,19.16,1.06
2025-05-30,18,16,88.89,19.10,1.06
2025-06-02,17,15,88.24,18.48,1.09
2025-06-03,17,15,88.24,18.48,1.09
2025-06-04,17,15,88.24,18.48,1.09
2025-06-05,18,16,88.89,18.86,1.05
2025-06-06,18,16,88.89,17.57,0.98
2025-06-09,16,15,93.75,9.97,0.62
2025-06-10,17,15,88.24,7.14,0.42
2025-06-11,17,15,88.24,7.14,0.42
2025-06-12,17,16,94.12,7.61,0.45
