date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,22,17,77.27,4.52,0.21
2025-02-03,21,16,76.19,4.54,0.22
2025-02-04,22,16,72.73,0.65,0.03
2025-02-05,23,16,69.57,-2.97,-0.13
2025-02-06,23,16,69.57,-2.11,-0.09
2025-02-07,23,15,65.22,-4.16,-0.18
2025-02-10,21,14,66.67,-3.70,-0.18
2025-02-11,22,15,68.18,-3.49,-0.16
2025-02-12,23,16,69.57,-2.14,-0.09
2025-02-13,23,16,69.57,-2.63,-0.11
2025-02-14,23,17,73.91,-1.91,-0.08
2025-02-17,20,15,75.00,-2.47,-0.12
2025-02-18,21,15,71.43,-2.22,-0.11
2025-02-19,22,16,72.73,-1.91,-0.09
2025-02-20,22,17,77.27,-1.35,-0.06
2025-02-21,22,17,77.27,-1.81,-0.08
2025-02-24,19,14,73.68,-3.56,-0.19
2025-02-25,20,15,75.00,-3.06,-0.15
2025-02-27,20,14,70.00,-4.28,-0.21
2025-02-28,20,14,70.00,-4.49,-0.22
2025-03-03,18,12,66.67,-4.31,-0.24
2025-03-04,17,11,64.71,-4.95,-0.29
2025-03-05,18,12,66.67,-4.18,-0.23
2025-03-06,18,13,72.22,0.02,0.00
2025-03-07,18,14,77.78,4.36,0.24
2025-03-10,16,13,81.25,5.04,0.32
2025-03-11,17,13,76.47,2.88,0.17
2025-03-12,18,14,77.78,3.86,0.21
2025-03-13,18,14,77.78,4.29,0.24
2025-03-17,16,12,75.00,2.83,0.18
2025-03-18,17,13,76.47,3.26,0.19
2025-03-19,18,13,72.22,0.91,0.05
2025-03-20,18,13,72.22,-0.60,-0.03
2025-03-21,18,13,72.22,-0.07,-0.00
2025-03-24,17,11,64.71,-2.20,-0.13
2025-03-25,18,11,61.11,-3.10,-0.17
2025-03-26,19,12,63.16,-2.49,-0.13
2025-03-27,18,11,61.11,-2.99,-0.17
2025-03-28,17,11,64.71,-2.74,-0.16
2025-04-01,16,11,68.75,-1.86,-0.12
2025-04-02,17,12,70.59,-1.56,-0.09
2025-04-03,18,13,72.22,-1.03,-0.06
2025-04-04,18,13,72.22,-0.94,-0.05
2025-04-07,16,10,62.50,-6.49,-0.41
2025-04-08,17,10,58.82,-5.96,-0.35
2025-04-09,18,10,55.56,-6.98,-0.39
2025-04-11,17,10,58.82,-5.43,-0.32
2025-04-15,16,8,50.00,-6.75,-0.42
2025-04-16,17,8,47.06,-9.19,-0.54
2025-04-17,17,8,47.06,-8.93,-0.53
2025-04-21,14,8,57.14,-3.44,-0.25
2025-04-22,15,8,53.33,-4.46,-0.30
2025-04-23,16,9,56.25,-4.26,-0.27
2025-04-24,16,10,62.50,-3.10,-0.19
2025-04-25,16,10,62.50,-3.23,-0.20
2025-04-28,16,10,62.50,-2.83,-0.18
2025-04-29,17,11,64.71,-2.45,-0.14
2025-04-30,18,12,66.67,-1.94,-0.11
2025-05-02,18,12,66.67,-1.79,-0.10
2025-05-05,16,11,68.75,1.47,0.09
2025-05-06,16,11,68.75,1.47,0.09
2025-05-07,17,12,70.59,2.11,0.12
2025-05-08,16,12,75.00,1.58,0.10
2025-05-09,16,13,81.25,2.86,0.18
2025-05-12,15,13,86.67,2.70,0.18
2025-05-13,16,13,81.25,0.56,0.04
2025-05-14,17,14,82.35,1.14,0.07
2025-05-15,18,15,83.33,1.57,0.09
2025-05-16,18,16,88.89,4.25,0.24
2025-05-19,17,15,88.24,3.55,0.21
2025-05-20,18,16,88.89,3.68,0.20
2025-05-21,19,17,89.47,4.48,0.24
2025-05-22,19,18,94.74,6.06,0.32
2025-05-23,19,18,94.74,5.97,0.31
2025-05-26,17,16,94.12,5.12,0.30
2025-05-27,18,16,88.89,4.23,0.24
2025-05-28,18,16,88.89,4.23,0.24
2025-05-29,18,16,88.89,4.73,0.26
2025-05-30,18,16,88.89,4.81,0.27
2025-06-02,17,14,82.35,3.30,0.19
2025-06-03,17,14,82.35,3.30,0.19
2025-06-04,18,15,83.33,3.43,0.19
2025-06-05,19,16,84.21,3.61,0.19
2025-06-06,18,15,83.33,2.97,0.16
2025-06-09,16,13,81.25,2.50,0.16
2025-06-10,17,13,76.47,2.04,0.12
2025-06-11,18,14,77.78,2.57,0.14
2025-06-12,18,15,83.33,4.94,0.27
2025-06-13,17,14,82.35,4.36,0.26
2025-06-16,15,11,73.33,5.07,0.34
2025-06-17,16,12,75.00,5.44,0.34
2025-06-18,17,12,70.59,5.46,0.32
2025-06-19,17,12,70.59,5.50,0.32
2025-06-20,16,11,68.75,4.70,0.29
2025-06-23,14,9,64.29,3.82,0.27
2025-06-24,15,10,66.67,4.14,0.28
2025-06-25,16,11,68.75,5.19,0.32
2025-06-26,16,12,75.00,6.19,0.39
2025-06-27,16,12,75.00,6.19,0.39
2025-06-30,14,10,71.43,4.91,0.35
2025-07-01,15,11,73.33,5.26,0.35
2025-07-02,16,11,68.75,5.14,0.32
2025-07-03,16,11,68.75,5.14,0.32
2025-07-04,16,11,68.75,5.19,0.32
2025-07-07,16,11,68.75,5.15,0.32
2025-07-08,17,12,70.59,5.49,0.32
2025-07-09,18,13,72.22,5.71,0.32
2025-07-10,18,14,77.78,6.59,0.37
2025-07-11,18,14,77.78,6.21,0.34
2025-07-14,17,14,82.35,3.64,0.21
2025-07-15,18,14,77.78,2.32,0.13
2025-07-16,19,15,78.95,2.90,0.15
2025-07-17,19,15,78.95,2.69,0.14
2025-07-18,19,16,84.21,3.20,0.17
2025-07-21,17,14,82.35,2.84,0.17
2025-07-22,18,15,83.33,2.99,0.17
2025-07-23,19,16,84.21,3.29,0.17
2025-07-24,19,16,84.21,3.13,0.16
2025-07-25,19,16,84.21,2.49,0.13
2025-07-28,17,15,88.24,2.75,0.16
2025-07-29,18,15,83.33,2.60,0.14
2025-07-30,19,16,84.21,2.78,0.15
2025-07-31,19,15,78.95,1.16,0.06
2025-08-01,19,16,84.21,1.84,0.10
2025-08-04,18,14,77.78,0.12,0.01
2025-08-05,19,15,78.95,0.33,0.02
2025-08-06,20,16,80.00,0.55,0.03
2025-08-07,20,16,80.00,0.54,0.03
2025-08-08,20,16,80.00,1.08,0.05
2025-08-11,18,14,77.78,1.14,0.06
2025-08-12,19,15,78.95,1.64,0.09
2025-08-13,20,15,75.00,1.49,0.07
2025-08-14,20,16,80.00,2.92,0.15
2025-08-18,17,13,76.47,1.65,0.10
2025-08-19,18,14,77.78,2.44,0.14
2025-08-20,19,15,78.95,2.60,0.14
2025-08-21,19,14,73.68,1.80,0.09
2025-08-22,19,14,73.68,1.62,0.09
2025-08-25,18,13,72.22,1.32,0.07
2025-08-26,19,14,73.68,1.69,0.09
2025-08-28,18,14,77.78,1.84,0.10
2025-08-29,18,14,77.78,2.16,0.12
2025-09-01,16,14,87.50,4.70,0.29
2025-09-02,17,15,88.24,4.90,0.29
2025-09-03,17,15,88.24,4.90,0.29
2025-09-04,17,15,88.24,4.85,0.29
2025-09-05,17,15,88.24,5.70,0.34
2025-09-08,14,12,85.71,3.88,0.28
2025-09-09,15,13,86.67,4.00,0.27
2025-09-10,15,13,86.67,4.00,0.27
2025-09-11,15,12,80.00,3.61,0.24
2025-09-12,15,13,86.67,3.90,0.26
2025-09-15,15,12,80.00,3.12,0.21
2025-09-16,15,12,80.00,3.12,0.21
2025-09-17,16,13,81.25,3.38,0.21
2025-09-18,16,12,75.00,2.21,0.14
2025-09-19,15,11,73.33,2.05,0.14
2025-09-22,13,10,76.92,2.54,0.20
2025-09-23,14,11,78.57,2.86,0.20
2025-09-24,15,12,80.00,3.13,0.21
2025-09-25,15,12,80.00,2.97,0.20
2025-09-26,15,12,80.00,2.97,0.20
2025-09-29,13,10,76.92,2.04,0.16
2025-09-30,13,10,76.92,2.04,0.16
2025-10-01,14,10,71.43,1.01,0.07
2025-10-03,14,10,71.43,0.91,0.07
2025-10-06,13,8,61.54,-1.54,-0.12
2025-10-07,14,8,57.14,-1.98,-0.14
2025-10-08,15,9,60.00,-1.82,-0.12
2025-10-09,15,9,60.00,-1.67,-0.11
2025-10-10,15,9,60.00,-1.67,-0.11
