date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,22,13,59.09,-2.79,-0.13
2025-02-03,21,12,57.14,-2.18,-0.10
2025-02-04,22,12,54.55,-3.59,-0.16
2025-02-05,23,12,52.17,-3.23,-0.14
2025-02-06,23,12,52.17,-2.64,-0.11
2025-02-07,23,13,56.52,-2.74,-0.12
2025-02-10,20,11,55.00,-0.06,-0.00
2025-02-11,21,12,57.14,0.43,0.02
2025-02-12,22,13,59.09,0.85,0.04
2025-02-13,22,14,63.64,2.34,0.11
2025-02-14,21,13,61.90,1.60,0.08
2025-02-17,20,14,70.00,6.05,0.30
2025-02-18,21,15,71.43,6.51,0.31
2025-02-19,22,15,68.18,5.42,0.25
2025-02-20,22,15,68.18,5.86,0.27
2025-02-21,21,14,66.67,4.76,0.23
2025-02-24,19,12,63.16,4.88,0.26
2025-02-25,20,12,60.00,4.44,0.22
2025-02-27,20,13,65.00,5.87,0.29
2025-02-28,20,12,60.00,4.15,0.21
2025-03-03,17,10,58.82,2.68,0.16
2025-03-04,16,9,56.25,1.75,0.11
2025-03-05,17,9,52.94,-2.33,-0.14
2025-03-06,17,10,58.82,-1.26,-0.07
2025-03-07,17,11,64.71,1.01,0.06
2025-03-10,15,10,66.67,0.32,0.02
2025-03-11,16,11,68.75,1.25,0.08
2025-03-12,17,12,70.59,1.76,0.10
2025-03-13,18,13,72.22,2.26,0.13
2025-03-17,16,11,68.75,1.14,0.07
2025-03-18,17,12,70.59,1.51,0.09
2025-03-19,18,12,66.67,0.99,0.05
2025-03-20,18,12,66.67,0.84,0.05
2025-03-21,17,11,64.71,0.38,0.02
2025-03-24,16,10,62.50,-2.07,-0.13
2025-03-25,17,10,58.82,-1.51,-0.09
2025-03-26,18,11,61.11,-1.40,-0.08
2025-03-27,18,12,66.67,0.83,0.05
2025-03-28,18,13,72.22,2.00,0.11
2025-04-01,17,13,76.47,4.31,0.25
2025-04-02,18,13,72.22,4.13,0.23
2025-04-03,19,13,68.42,2.18,0.11
2025-04-04,20,14,70.00,2.40,0.12
2025-04-07,18,12,66.67,10.60,0.59
2025-04-08,19,12,63.16,11.75,0.62
2025-04-09,19,12,63.16,11.75,0.62
2025-04-11,17,10,58.82,10.15,0.60
2025-04-15,16,8,50.00,10.50,0.66
2025-04-16,17,8,47.06,9.62,0.57
2025-04-17,17,8,47.06,9.49,0.56
2025-04-21,15,7,46.67,9.52,0.63
2025-04-22,16,8,50.00,9.86,0.62
2025-04-23,17,9,52.94,10.06,0.59
2025-04-24,17,9,52.94,13.14,0.77
2025-04-25,16,9,56.25,12.58,0.79
2025-04-28,14,7,50.00,10.94,0.78
2025-04-29,15,8,53.33,11.82,0.79
2025-04-30,16,9,56.25,12.19,0.76
2025-05-02,16,9,56.25,10.67,0.67
2025-05-05,14,9,64.29,12.79,0.91
2025-05-06,15,10,66.67,12.92,0.86
2025-05-07,16,11,68.75,14.29,0.89
2025-05-08,15,11,73.33,7.72,0.51
2025-05-09,15,11,73.33,6.57,0.44
2025-05-12,16,11,68.75,4.13,0.26
2025-05-13,17,12,70.59,4.66,0.27
2025-05-14,18,13,72.22,4.97,0.28
2025-05-15,19,14,73.68,5.13,0.27
2025-05-16,19,14,73.68,3.76,0.20
2025-05-19,18,14,77.78,4.68,0.26
2025-05-20,19,15,78.95,5.05,0.27
2025-05-21,20,16,80.00,5.63,0.28
2025-05-22,20,16,80.00,5.01,0.25
2025-05-23,20,16,80.00,4.90,0.25
2025-05-26,19,16,84.21,6.65,0.35
2025-05-27,20,16,80.00,5.05,0.25
2025-05-28,20,16,80.00,5.05,0.25
2025-05-29,20,16,80.00,4.63,0.23
2025-05-30,20,16,80.00,4.32,0.22
2025-06-02,19,14,73.68,3.13,0.16
2025-06-03,20,15,75.00,3.55,0.18
2025-06-04,20,15,75.00,3.55,0.18
2025-06-05,20,14,70.00,3.45,0.17
2025-06-06,19,13,68.42,3.32,0.17
2025-06-09,18,12,66.67,0.99,0.05
2025-06-10,19,12,63.16,0.90,0.05
2025-06-11,20,13,65.00,1.42,0.07
2025-06-12,20,14,70.00,4.57,0.23
2025-06-13,20,13,65.00,5.68,0.28
2025-06-16,18,12,66.67,5.49,0.30
2025-06-17,19,13,68.42,5.71,0.30
2025-06-18,19,13,68.42,5.71,0.30
2025-06-19,19,13,68.42,5.53,0.29
2025-06-20,19,13,68.42,5.46,0.29
2025-06-23,17,11,64.71,4.53,0.27
2025-06-24,18,11,61.11,4.27,0.24
2025-06-25,19,11,57.89,4.57,0.24
2025-06-26,19,10,52.63,1.13,0.06
2025-06-27,19,10,52.63,2.95,0.16
2025-06-30,18,8,44.44,1.78,0.10
2025-07-01,19,9,47.37,1.90,0.10
2025-07-02,20,10,50.00,2.11,0.11
2025-07-03,20,11,55.00,2.82,0.14
2025-07-04,20,11,55.00,3.10,0.15
2025-07-07,20,12,60.00,3.43,0.17
2025-07-08,21,13,61.90,3.74,0.18
2025-07-09,22,13,59.09,3.45,0.16
2025-07-10,21,13,61.90,4.41,0.21
2025-07-11,21,14,66.67,5.03,0.24
2025-07-14,19,13,68.42,2.26,0.12
2025-07-15,20,14,70.00,2.43,0.12
2025-07-16,21,15,71.43,2.54,0.12
2025-07-17,21,15,71.43,2.87,0.14
2025-07-18,20,14,70.00,2.65,0.13
2025-07-21,18,12,66.67,2.24,0.12
2025-07-22,18,12,66.67,2.24,0.12
2025-07-23,19,13,68.42,2.38,0.13
2025-07-24,19,13,68.42,2.37,0.12
2025-07-25,19,14,73.68,2.83,0.15
2025-07-28,17,15,88.24,4.12,0.24
2025-07-29,18,16,88.89,4.77,0.27
2025-07-30,19,17,89.47,5.47,0.29
2025-07-31,19,18,94.74,6.55,0.34
2025-08-01,19,17,89.47,5.63,0.30
2025-08-04,17,15,88.24,4.82,0.28
2025-08-05,18,15,83.33,4.44,0.25
2025-08-06,19,16,84.21,4.72,0.25
2025-08-07,19,15,78.95,3.51,0.18
2025-08-08,18,14,77.78,3.20,0.18
2025-08-11,17,13,76.47,2.50,0.15
2025-08-12,18,13,72.22,1.33,0.07
2025-08-13,19,14,73.68,1.43,0.08
2025-08-14,19,13,68.42,1.08,0.06
2025-08-18,17,11,64.71,1.07,0.06
2025-08-19,18,12,66.67,1.46,0.08
2025-08-20,19,12,63.16,0.28,0.01
2025-08-21,20,13,65.00,0.81,0.04
2025-08-22,21,13,61.90,0.47,0.02
2025-08-25,18,10,55.56,-0.09,-0.00
2025-08-26,19,10,52.63,-1.12,-0.06
2025-08-28,19,9,47.37,-1.70,-0.09
2025-08-29,18,8,44.44,-2.35,-0.13
2025-09-01,15,6,40.00,-3.09,-0.21
2025-09-02,16,6,37.50,-4.66,-0.29
2025-09-03,16,6,37.50,-4.66,-0.29
2025-09-04,16,5,31.25,-6.07,-0.38
2025-09-05,16,5,31.25,-6.08,-0.38
2025-09-08,15,5,33.33,-5.43,-0.36
2025-09-09,15,5,33.33,-5.43,-0.36
2025-09-10,16,5,31.25,-5.48,-0.34
2025-09-11,15,5,33.33,-5.02,-0.33
2025-09-12,15,6,40.00,-3.58,-0.24
