date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,19,10,52.63,-9.65,-0.51
2025-02-03,18,10,55.56,-8.54,-0.47
2025-02-04,19,10,52.63,-12.19,-0.64
2025-02-05,20,10,50.00,-14.56,-0.73
2025-02-06,21,10,47.62,-15.94,-0.76
2025-02-07,21,11,52.38,-14.87,-0.71
2025-02-10,21,12,57.14,-9.89,-0.47
2025-02-11,22,13,59.09,-9.56,-0.43
2025-02-12,23,14,60.87,-9.31,-0.40
2025-02-13,23,15,65.22,-6.43,-0.28
2025-02-14,23,14,60.87,-8.68,-0.38
2025-02-17,21,14,66.67,-7.49,-0.36
2025-02-18,22,15,68.18,-5.88,-0.27
2025-02-19,23,16,69.57,-4.98,-0.22
2025-02-20,23,15,65.22,-8.34,-0.36
2025-02-21,23,15,65.22,-8.20,-0.36
2025-02-24,21,14,66.67,-6.42,-0.31
2025-02-25,22,14,63.64,-6.60,-0.30
2025-02-27,22,15,68.18,-2.46,-0.11
2025-02-28,22,15,68.18,-3.96,-0.18
2025-03-03,20,13,65.00,-5.57,-0.28
2025-03-04,20,13,65.00,-6.15,-0.31
2025-03-05,21,14,66.67,-5.93,-0.28
2025-03-06,21,14,66.67,-6.11,-0.29
2025-03-07,21,14,66.67,-3.99,-0.19
2025-03-10,18,12,66.67,-4.39,-0.24
2025-03-11,19,13,68.42,-3.92,-0.21
2025-03-12,20,13,65.00,-0.93,-0.05
2025-03-13,20,13,65.00,0.84,0.04
2025-03-17,17,11,64.71,1.84,0.11
2025-03-18,18,12,66.67,2.94,0.16
2025-03-19,19,12,63.16,0.76,0.04
2025-03-20,19,12,63.16,-0.48,-0.03
2025-03-21,19,12,63.16,-0.60,-0.03
2025-03-24,17,11,64.71,1.60,0.09
2025-03-25,18,11,61.11,-1.79,-0.10
2025-03-26,19,12,63.16,0.27,0.01
2025-03-27,19,13,68.42,0.77,0.04
2025-03-28,19,13,68.42,1.50,0.08
2025-04-01,18,13,72.22,4.38,0.24
2025-04-02,19,13,68.42,3.00,0.16
2025-04-03,19,13,68.42,2.36,0.12
2025-04-04,19,13,68.42,2.38,0.13
2025-04-07,18,14,77.78,6.81,0.38
2025-04-08,19,14,73.68,12.51,0.66
2025-04-09,20,14,70.00,12.76,0.64
2025-04-11,18,13,72.22,9.30,0.52
2025-04-15,17,11,64.71,7.01,0.41
2025-04-16,18,11,61.11,3.37,0.19
2025-04-17,18,10,55.56,2.76,0.15
2025-04-21,15,8,53.33,3.75,0.25
2025-04-22,16,8,50.00,1.20,0.07
2025-04-23,17,9,52.94,1.60,0.09
2025-04-24,17,10,58.82,5.19,0.31
2025-04-25,17,10,58.82,3.48,0.20
