date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,20,13,65.00,-8.44,-0.42
2025-02-03,19,12,63.16,-7.81,-0.41
2025-02-04,20,12,60.00,-10.95,-0.55
2025-02-05,21,13,61.90,-10.39,-0.49
2025-02-06,21,14,66.67,-3.32,-0.16
2025-02-07,21,13,61.90,-4.14,-0.20
2025-02-10,20,13,65.00,-1.68,-0.08
2025-02-11,21,14,66.67,-1.40,-0.07
2025-02-12,22,14,63.64,-2.59,-0.12
2025-02-13,22,15,68.18,-0.93,-0.04
2025-02-14,22,15,68.18,1.76,0.08
2025-02-17,20,14,70.00,-0.33,-0.02
2025-02-18,21,14,66.67,-0.84,-0.04
2025-02-19,22,15,68.18,1.19,0.05
2025-02-20,22,14,63.64,-1.27,-0.06
2025-02-21,22,14,63.64,-1.47,-0.07
2025-02-24,20,12,60.00,-3.42,-0.17
2025-02-25,21,12,57.14,-4.74,-0.23
2025-02-27,21,13,61.90,0.50,0.02
2025-02-28,21,14,66.67,4.86,0.23
2025-03-03,20,12,60.00,1.23,0.06
2025-03-04,20,12,60.00,0.74,0.04
2025-03-05,21,12,57.14,-2.77,-0.13
2025-03-06,21,13,61.90,1.19,0.06
2025-03-07,21,12,57.14,0.45,0.02
2025-03-10,19,10,52.63,-5.33,-0.28
2025-03-11,20,11,55.00,-4.14,-0.21
2025-03-12,21,11,52.38,-4.62,-0.22
2025-03-13,20,10,50.00,-4.90,-0.25
2025-03-17,17,9,52.94,-5.23,-0.31
2025-03-18,18,10,55.56,-4.97,-0.28
2025-03-19,19,11,57.89,-4.48,-0.24
2025-03-20,19,11,57.89,-7.44,-0.39
2025-03-21,19,10,52.63,-9.21,-0.48
2025-03-24,17,9,52.94,-8.36,-0.49
2025-03-25,18,9,50.00,-8.41,-0.47
2025-03-26,19,10,52.63,-8.09,-0.43
2025-03-27,19,10,52.63,-8.93,-0.47
2025-03-28,19,10,52.63,-7.42,-0.39
2025-04-01,18,10,55.56,-5.15,-0.29
2025-04-02,19,11,57.89,-3.50,-0.18
2025-04-03,19,11,57.89,-3.91,-0.21
2025-04-04,19,12,63.16,0.68,0.04
2025-04-07,17,12,70.59,2.84,0.17
2025-04-08,18,12,66.67,10.86,0.60
2025-04-09,19,12,63.16,9.05,0.48
2025-04-11,18,12,66.67,9.29,0.52
2025-04-15,18,11,61.11,8.45,0.47
2025-04-16,19,11,57.89,4.27,0.22
2025-04-17,19,11,57.89,4.33,0.23
2025-04-21,16,10,62.50,7.45,0.47
2025-04-22,17,11,64.71,8.20,0.48
2025-04-23,18,12,66.67,8.74,0.49
2025-04-24,18,13,72.22,9.27,0.52
2025-04-25,17,12,70.59,8.95,0.53
2025-04-28,15,11,73.33,10.31,0.69
2025-04-29,16,11,68.75,9.18,0.57
