date,trade_count,target_hit_count,target_hit_percent,total_pnl_percent,average_pnl_percent
2025-02-01,23,4,17.39,-11.35,-0.49
2025-02-03,22,4,18.18,-6.99,-0.32
2025-02-04,23,4,17.39,-6.76,-0.29
2025-02-05,24,5,20.83,-4.69,-0.20
2025-02-06,24,5,20.83,-6.46,-0.27
2025-02-07,24,5,20.83,-5.63,-0.23
2025-02-10,22,5,22.73,-2.61,-0.12
2025-02-11,23,5,21.74,-6.19,-0.27
2025-02-12,24,5,20.83,-6.21,-0.26
2025-02-13,24,6,25.00,-4.03,-0.17
2025-02-14,24,5,20.83,-10.49,-0.44
2025-02-17,22,5,22.73,-10.40,-0.47
2025-02-18,23,5,21.74,-9.10,-0.40
2025-02-19,24,6,25.00,-8.35,-0.35
2025-02-20,24,7,29.17,-6.36,-0.26
2025-02-21,24,6,25.00,-10.34,-0.43
2025-02-24,22,5,22.73,-8.37,-0.38
2025-02-25,23,5,21.74,-11.74,-0.51
2025-02-27,23,5,21.74,-6.54,-0.28
2025-02-28,23,6,26.09,-1.01,-0.04
2025-03-03,21,5,23.81,-7.70,-0.37
2025-03-04,21,5,23.81,-4.01,-0.19
2025-03-05,22,6,27.27,-2.70,-0.12
2025-03-06,22,7,31.82,-0.01,-0.00
2025-03-07,22,7,31.82,-1.64,-0.07
2025-03-10,20,6,30.00,-4.90,-0.25
2025-03-11,21,6,28.57,-1.13,-0.05
2025-03-12,22,7,31.82,-0.84,-0.04
2025-03-13,22,7,31.82,-2.07,-0.09
2025-03-17,19,7,36.84,7.15,0.38
2025-03-18,20,7,35.00,7.76,0.39
2025-03-19,21,8,38.10,10.12,0.48
2025-03-20,21,8,38.10,10.97,0.52
2025-03-21,21,9,42.86,13.09,0.62
2025-03-24,19,8,42.11,15.10,0.79
2025-03-25,20,8,40.00,12.83,0.64
2025-03-26,21,8,38.10,12.11,0.58
2025-03-27,21,8,38.10,10.83,0.52
2025-03-28,21,8,38.10,13.73,0.65
2025-04-01,20,7,35.00,12.55,0.63
2025-04-02,21,7,33.33,12.84,0.61
2025-04-03,21,7,33.33,13.99,0.67
2025-04-04,21,7,33.33,7.23,0.34
2025-04-07,19,5,26.32,6.40,0.34
2025-04-08,20,6,30.00,7.34,0.37
2025-04-09,21,7,33.33,8.12,0.39
2025-04-11,20,7,35.00,5.01,0.25
2025-04-15,19,7,36.84,8.19,0.43
2025-04-16,20,7,35.00,9.73,0.49
